propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,parkingSpace.parkingSpacePrice
108282558,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/38/19/fa/1339451448.webp,ALC-0049,19,1,270000.0,flat,sale,100.0,True,3,2,Barrio Portazgo,Madrid,Madrid,Puente de Vallecas,es,Portazgo,40.3847079,-3.6489845,False,https://www.idealista.com/inmueble/108282558/,"Grupo Inmobiliario Ares vende en la Calle Pablo Neruda, piso de 100 m2 construidos, compuesto por 3 dormitorios, 2 baños, salón con acceso a una terraza cerrada y amplia cocina con tendedero. Vivienda exterior, con muchas posibilidades. Primera planta con ascensor. Urbanización cerrada con zonas comunes. Zona muy bien comunicada, rodeada de todos los servicios necesarios. Visítelo sin compromiso! ""Esta publicación no es contractual y puede contener errores"" Grupo Inmobiliario Ares, fue fundado hace casi 20 años y dirigido por profesionales del sector inmobiliario con más de 25 años de trayectoria. Desde el inicio nos basamos en una única idea: aplicar las mejores técnicas de venta, haciendo suyas los fundamentos de honradez, integridad y ética. Nuestra política de mejora diaria está en conocer y analizar el grado de satisfacción de cada uno de nuestros clientes. Por eso nuestro compromiso personal es garantizarle su tranquilidad en todas las fases de la compraventa. Confíe la compra de su nueva casa a Grupo Inmobiliario Ares, teniendo a su disposición la empresa más profesional y eficaz del sector, según clientes, con un método de trabajo único e innovador. Bienvenido a casa [IW].",False,good,False,True,2700.0,False,False,False,False,[],False,False,270000.0,€,flat,"Portazgo, Madrid",Piso,,,,,,,
105676799,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bc/da/bf/1259637716.webp,2024HALROS,20,bj,333000.0,flat,sale,150.0,True,2,2,calle del Halcón,Madrid,Madrid,Carabanchel,es,Vista Alegre,40.3900358,-3.7442711,False,https://www.idealista.com/inmueble/105676799/,"VISTAALEGRE- CARABANCHEL BAJO; Único y lujoso loft, con techos de doble altura, Materiales de la más alta calidad y precioso diseño de interiores. Dispone de cafiicación residencial y comercial Son dos locales trasnformados (Un Local y una nave) se han convertido en un lujoso loft de carácter único habilitado para vivienda (se vende como vivienda), con espacios abiertos creados por cambios de nivel, texturas y colores que le confieren continuidad espacial visual. Funcionalidad y confort en el mobiliario. Chimenea de leña utilizando la salida de humos de la antigua nave. Se accede a la propiedad desde el portal y a través de un pequeño recibidor nos conduce a una gran cocina con electrodomésticos de diseño y acabados de alta calidad, un dormitorio y un cuarto de baño completo. Muy espacioso. Continúa con una planta abierta a varios espacios (sala de proyección, comedor, y salón con chimenea) con techos de doble altura. Junto al comedor, se accede a través de unas puertas correderas a un despacho. Subiendo las escaleras se encuentra un dormitorio doble con un vestidor, un baño completo y una sauna Independiente. Dicha planta es acristalada, con vistas, velux que lo hace verdaderamente luminoso. Se podría utilizar la cubierta para poner una terraza. Al espacio diáfano de la planta baja. Se encuentra ubicado cerca de la estación de Vista Alegre, a tan solo 15 minutos de la estación de Callao de la línea 5 de metro. El loft, recién reformado, cuenta con un diseño de interior muy lujoso, de excelentes materiales y acabados, lo que la hace una vivienda ideal para cualquier persona que busque algo especial. Contáctenos para visitarlo o más información y visitas.",False,good,False,True,2220.0,False,False,False,False,[],False,False,333000.0,€,flat,"Vista Alegre, Madrid",Piso en calle del Halcón,349900.0,16900.0,5.0,,,,
108921764,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/07/d7/e4/1359003924.webp,,19,1,209500.0,flat,sale,74.0,True,3,1,Pryconsa,Madrid,Alcalá de Henares,Pryconsa,es,,40.4902838,-3.3561658,False,https://www.idealista.com/inmueble/108921764/,"'AGENCIA INMOBILIARIA DE ALCALÁ DE HENARES, OFICINA TECNOCASA ESTUDIO VÍA COMPLUTENSE VENDE EXCELENTE VIVIENDA EN LA ZONA DE PRYCONSA, UNA DE LAS ZONAS MÁS DEMANDADAS DE LA CIUDAD. La zona cuenta con todos los servicios a su alcance, como centros de salud, colegios e institutos además de todo tipo de comercios. Estación de tren y casco antiguo de la ciudad a solo 5 minutos a pie y bien comunicado con la nacional A-2, además de numerosas paradas de líneas urbanas e interurbanas. La vivienda tiene una superficie construida de 74 m2 y está distribuida en: Hall recibidor, gran salón comedor, pasillos amplios, baño completo con plato de ducha reformado y tres dormitorios excepcionales. Puerta de entrada blindada, el resto de casa tiene suelo de gres. Calefacción individual de gas natural con radiadores de aluminio, baño y cocina reformados, cocina amueblada y equipada, etc. LA FINCA DISPONE DE ASCENSOR No lo dude y venga a visitarlo sin compromiso. Y recuerde que podemos conseguir hasta el 100% DE FINANCIACIÓN con nuestro departamento de intermediación financiera KIRON.",False,good,False,True,2831.0,False,False,False,False,[],False,False,209500.0,€,flat,"Pryconsa, Alcalá de Henares",Piso,,,,,,,
108808216,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5b/0a/b6/1355750408.webp,EM-136,75,2,1095000.0,flat,sale,261.0,True,4,2,calle Cierzo,Madrid,Pozuelo de Alarcón,Zona Prado de Somosaguas - La Finca,es,Prado de Somosaguas,40.4085291,-3.7925232,False,https://www.idealista.com/inmueble/108808216/,"Inmueble de lujo en una de las urbanizaciones privadas más lujosas de Prado de Somosaguas en Pozuelo de Alarcón con amplias zonas verdes, piscina de adultos e infantil, área de juegos infantiles, dos pistas de pádel, pista de tenis, campo de fútbol, sala de reuniones y/o cumpleaños. La vivienda en segunda planta, con orientación norte y sur, con una superficie útil de 184m2 útiles con vistas a la urbanización. La distribución es la siguiente: Hall de entrada, amplio salón principal con comedor de unos 35 m2, con acceso a una terraza con vistas a la urbanización, despacho, tres dormitorios, tres baños (dos de ellos en suite), cocina amueblada con office con electrodomésticos, despensa y terraza interior con tendedero. Memoria de calidades:  Armarios empotrados revestidos en toda la vivienda.  Suelos de tarima flotante.  Caja fuerte.  Persianas eléctricas en toda la vivienda.  Carpintería exterior con doble ventana en habitaciones exteriores a la urbanización.  Carpintería interior lacada en blanco con manillas doradas.  Calefacción individual de gas natural con caldera JUNKERS de 5 años aprox.  Vigilancia 24 horas.  En el precio se incluyen dos plazas de garaje y trastero. La zona de Prado de Somosaguas dispone de múltiples servicios como colegios (Británico, Retamar, Instituto Veritas, Monte Tabor), supermercados (Carrefour, BM, El Corte Inglés, La Despensa, Alcampo), gimnasio Body Factory, centro de salud Somosaguas, Hospital Quirón, centro comercial prado de Somosaguas con cafeterías, clínica dental, autoescuela,.. . ) y cines Kinépolis. Excelentes comunicaciones con carreteras M-40, M-500 (Boadilla del Monte), A-6 y con varias líneas de autobuses y metro ligero directo a estación de Colonia Jardín de metro de Madrid.",False,good,False,True,4195.0,False,False,False,False,[],False,False,1095000.0,€,flat,"Prado de Somosaguas, Pozuelo de Alarcón",Piso en calle Cierzo,,,,True,True,,
102201180,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/69/89/77/1147689871.webp,3704,64,,1100000.0,chalet,sale,502.0,,8,5,calle Sierra Nevada,Madrid,Tres Cantos,Soto de Viñuelas,es,,40.6086692,-3.6898152,False,https://www.idealista.com/inmueble/102201180/,"Magnifico chalet independiente en un entorno privilegiado en la mejor zona de Soto de Viñuelas, rodeado de zonas verdes y con impresionantes vistas a la sierra de Madrid. El chalet se distribuye en dos plantas, cuenta una superficie de 502m2 construidos. Cabe destacar la gran terraza con maravillosas vistas en la planta superior y un gran porche que da acceso al jardín. La parcela tiene 1.550m2 donde encontramos zona de piscina, zonas verdes y garaje exterior techado para dos vehículos, amplia zona ajardinada dentro de un magnifico jardín consolidado. La vivienda dispone de dos plantas con entradas totalmente independientes. La planta alta consta hall de entrada que da paso a un gran salon comedor con chimenea y acceso a las grandes terrazas, una de ellas acristalara y otra exterior. En esta misma planta encontramos 4 dormitorios, 2 cuartos de baño completos y una gran cocina amueblada y equipada que cuenta con acceso al salón comedor. Todas las habitaciones cuentan con armarios empotrados ademas de tener grandes armarios empotrados en el pasillo distribuidor. La planta baja cuenta con un acceso independiente desde el gran porche situado en el jardín, tiene un magnifico salón comedor con chimenea, amplia cocina amueblada y equipada, 4 amplios y luminosos dormitorios todos ellos con armarios empotrados y 2 cuartos de baño completos, uno de ellos en suite con cuarto de baño completo y sauna.  Destaca el gran porche desde donde disfrutar de unas inmejorables vistas de la piscina y el jardín. La piscina es de 14m x7 m y cuenta con cuarto de baño. Soto de Viñuelas está situado al sur Tres Cantos y es una urbanización privilegiada, situada en el norte de la ciudad de Madrid. Se accede desde la carretera M-607, desde la salida 21. Se encuentra a 20 minutos en coche de Plaza Castilla y a 15 minutos del aeropuerto “Adolfo Suárez”. Soto de Viñuelas está integrado desde 1985 en el Parque Regional De la Cuenca Alta del Manzanares y es el espacio natural protegido de mayor superficie de la región. La urbanización dispone de servicio de seguridad las 24 horas. Dentro de la misma, está el colegio privado King´s College y Montessori. Los transportes son frecuentes a Madrid y a la ciudad de Tres Cantos que ofrece todo tipo de servicios: centro de salud, tren de cercanías, autobuses, centro comercial, mercado, colegios privados, internacionales, concertados y públicos, iglesia, parques… Tres Cantos es un lugar ideal para vivir y Soto de Viñuelas, un entorno privilegiado a un paso de Madrid y rodeado de naturaleza. Se trata de una magnifica oportunidad para disfrutar de una vivienda rodeado de naturaleza y de las maravillosa vistas a la sierra de Madrid. Llámanos! We bring houses and people together.",False,good,False,,2191.0,False,False,False,False,[],False,False,1100000.0,€,chalet,"Soto de Viñuelas, Tres Cantos",Casa independiente en calle Sierra Nevada,,,,True,True,independantHouse,
108837261,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/13/74/48/1356583750.webp,,18,2,215000.0,flat,sale,81.0,True,3,1,centro,Madrid,Valdemoro,Centro,es,,40.1896834,-3.6742201,False,https://www.idealista.com/inmueble/108837261/,"Agencia inmobiliaria de VALDEMORO: zona ESTACION- CENTRO- GUARDIA CIVIL- Oficina Tecnocasa VENDE piso en zona CENTRO Descubre este acogedor piso ideal para quienes buscan comodidad y funcionalidad. Con una superficie de 81 m², esta vivienda ofrece tres dormitorios, uno de ellos con acceso directo a una pequeña terraza, perfecta para disfrutar de momentos al aire libre. El baño está equipado con una bañera, brindando un espacio para el relax diario. El edificio cuenta con ascensor, facilitando el acceso a todas las comodidades que ofrece. La propiedad, construida en 1972, ha sido mantenida con esmero, asegurando un ambiente confortable. Además, dispone de aire acondicionado, garantizando una temperatura agradable durante todo el año. Este piso es una excelente opción para familias o parejas que buscan un hogar en una zona tranquila y bien comunicada. No pierdas la oportunidad de conocer esta propiedad que combina espacio y practicidad en un entorno agradable. No dude en llamarnos para concertar su cita para visitar el inmueble en la que además recibirá el asesoramiento gratuito de nuestro departamento financiero KÌRON. FINANCIACION 100%.",False,good,False,True,2654.0,False,False,False,False,[],False,False,215000.0,€,flat,"Centro, Valdemoro",Piso en centro,229000.0,14000.0,6.0,,,,
108234816,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1a/23/53/1337952773.webp,Alcalá 68,20,4,1350000.0,flat,sale,100.0,False,2,1,calle Alcalá,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4241825,-3.6810834,False,https://www.idealista.com/inmueble/108234816/,"Bienvenido a esta joya urbana ubicada en una de las zonas más exclusivas de Madrid. Este espectacular apartamento de dos dormitorios destaca por su estilo industrial elegante, techos altos y una luminosidad natural que realza cada detalle de su diseño. Al entrar, te recibe un salón amplio y acogedor, con grandes ventanales, una cuidada decoración y una Smart TV para tu entretenimiento. La cocina abierta, completamente equipada con electrodomésticos modernos y menaje completo, es perfecta tanto para el día a día como para recibir invitados. Los dos dormitorios ofrecen un ambiente cálido y tranquilo, ideales para el descanso, mientras que el baño, moderno y funcional, cuenta con acabados de calidad, toallas y todos los elementos necesarios para el confort diario. -Ubicación inmejorable: en pleno barrio de Salamanca, a escasos minutos del Parque del Retiro, la Puerta de Alcalá y la Milla de Oro madrileña (calle Serrano). Disfruta de una zona vibrante, rodeada de cultura, gastronomía y compras, con excelentes conexiones en transporte público (metro Príncipe de Vergara a menos de 5 minutos). Este apartamento es ideal tanto para residir con estilo, como para quienes buscan una inversión segura en una de las zonas con mayor proyección y demanda de Madrid.",True,good,False,True,13500.0,False,False,False,False,[],False,False,1350000.0,€,flat,"Recoletos, Madrid",Piso en calle Alcalá,1380000.0,30000.0,2.0,,,,
106562032,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9b/3e/af/1334025986.webp,,56,,1190000.0,chalet,sale,425.0,,6,5,Barrio Montecillo,Madrid,Las Rozas de Madrid,Montecillo,es,Montecillo,40.4993242,-3.882086,False,https://www.idealista.com/inmueble/106562032/,"¡Descubre el hogar de tus sueños en Las Rozas zona ""EL MONTECILLO! .  Exclusivo chalet pareado, construido en 2007, te ofrece 425 m² de elegancia y confort sobre una parcela total de 502 m².  Distribuido en cuatro plantas con ascensor, cada rincón ha sido diseñado para tu comodidad.  En la planta principal, disfruta de un amplio salón-comedor de 55 m2 con chimenea, porche Con salida directa al jardín privativo, cocina SIN AMUEBLAR lista para personalizar a tu gusto y tendedero, dormitorio y un aseo con plato de ducha. La primera planta alberga cuatro dormitorios, destacando el dormitorio principal en suite con un vestidor y baño completo y terraza que te brindarán el lujo y privacidad que mereces.  La buhardilla diáfana de 40 m², acompañada de dos terrazas-solarium de 20 m2 cada una de ellas, es perfecta para crear un espacio único de relax o entretenimiento.  En el semisótano, encontrarás un gran garaje para 3 vehículos, 2 trasteros, dormitorio y baño para el servicio, además de un cuarto de lavado. La calefacción es por suelo radiante, aire acondicionado por conductos y carpintería exterior de PVC con doble acristalamiento tipo Climalit, garantizando confort en cualquier época del año, y la carpintería interior a estrenar lacada en blanco.  El jardín privado con una superficie neta de 353 m2, con piscina es el lugar perfecto para disfrutar del aire libre.  No pierdas la oportunidad de vivir en una de las zonas más exclusivas y tranquilas del municipio. No cobramos comisión al comprador.  ¡Ven a visitarlo y enamórate!",False,good,False,,2800.0,True,False,False,False,[],False,False,1190000.0,€,chalet,"Montecillo, Las Rozas de Madrid",Chalet pareado,,,,True,True,semidetachedHouse,
106955609,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/31/57/2c/1298638362.webp,9001-1-13089,15,,210000.0,chalet,sale,123.0,,3,3,avenida de Madrid,Madrid,Patones,,es,,40.8539185,-3.4868379,False,https://www.idealista.com/inmueble/106955609/,"Proyectos Inmobiliarios Mar Egeo comercializa chalet adosado en Patones 3 dormitorios 3 baños  Descripción de la vivienda 3 dormitorios, 3 baños, nº de plantas: 2, año de construcción: 2005Instalacionestipo de gas: canalizado (gas ciudad), certificación energética, calificación de consumo: e, valor de consumo (kwh/m2 año): 287,99, calificación de emisiones: e, valor de emisiones (kgrco2/m2 año): 50,11, fecha de emisión: 29/12/2023, fecha de caducidad: 29/12/2033. Un asesor especializado le atenderá personalmente.",False,good,False,,1707.0,True,False,False,False,[],False,False,210000.0,€,chalet,Patones,Chalet adosado en avenida de Madrid,,,,True,True,terracedHouse,
108506316,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8a/87/fb/1346928338.webp,CS-19682-0001 SOLVIA STORE ALCOBENDAS,17,,350000.0,chalet,sale,465.0,,1,1,avenida de Monte de Batres,Madrid,Batres,,es,,40.2402917,-3.9301908,False,https://www.idealista.com/inmueble/108506316/,"Promoción Residencial en Batres, provincia de Madrid, de tipología Unifamiliar Pareado, PB+1+Semi sótano, compuesta por 1 vivienda. La nota simple describe la finca como un solar de 2.105 m2. Según la tasación la superficie construida sobre rasante es de 327,24 m² y bajo rasante de 137,99 m². La superficie de la parcela según Catastro es 2.414 m². El % de propiedad que se posee en la finca registral indicada es del 100%. Se estima un avance de obra de un 60%. Con nuestros servicios podrá encontrar el activo residencial y asegurar su inversión con el mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente.",False,renew,False,,753.0,True,False,False,False,[],False,False,350000.0,€,chalet,Batres,Casa independiente en avenida de Monte de Batres,,,,,,independantHouse,
