propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108472750,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cd/09/c4/1345953024.webp,1,bj,240000.0,flat,sale,45.0,True,2,1,calle Aquiles s/n,Madrid,Madrid,San Blas,es,Canillejas,40.4385436,-3.6128212,True,https://www.idealista.com/inmueble/108472750/,"Nicea comercializa vivienda en planta baja exterior a estrenar y gran oportunidad, en Calle Aquiles, Canillejas Madrid. Se encuentra a 13 minutos andando desde la estación de metro de las ""Musas"". Se trata de 1 bajo totalmente exterior. Todas las estancias tienen ventanas al exterior e interior del edificio (excepto el baño) con las siguientes características: - Cocina estilo americana (integrada al salón) - Dos habitaciones ( con vista al patio interior del edificio) - Un baño - Armario empotrado - Equipo de aire acondicionado frio/calor - Puerta de seguridad doble acorazada - Ventanas de aluminio y climalit con rotura de puente térmico y oscilobatientes ¡no dejes de perder esta oportunidad en el barrio! la vivienda se encuentra muy bien distribuida excelente oportunidad, las imagen que se muestran en el anuncio es una renderización para que pueda apreciarse como se verá la vivienda una vez terminada.  SE VENDE SIN AMUEBLAR. LA LICENCIA DE PRIMERA OCUPACION ESTÁ EN TRAMITACION LA FECHA DE ESCRITURACION SE PREVEE PARA FINALES DE AGOSTO INCIO DE SEPTIEMBRE.  Importante: el precio de compra no incluye impuestos ni gastos de agencia. no dude en visitar nuestra página web. En Nicea, te damos la posibilidad de poder obtener una hipoteca por la vivienda en unas condiciones inmejorables y, además realizamos todas las gestiones necesarias pre y post-venta. Encargándonos además de la gestión del alquiler posterior en caso de destinarse a este fin. ""para mas información contactar con la persona encargada. "".",False,good,False,False,5333.0,False,False,False,False,[],False,False,240000.0,€,flat,"Canillejas, Madrid",Piso en calle Aquiles s/n,,,,,,,
108200508,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2a/40/c5/1337151806.webp,14,1,795000.0,flat,sale,75.0,False,2,1,calle del Duque de Sesto,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4203703,-3.6781946,False,https://www.idealista.com/inmueble/108200508/,"¡Descubre tu nuevo hogar en el corazón de Goya! Este fantástico piso a estrenar a escasos minutos del Parque el Retiro. , ofrece una distribución perfecta con 2 acogedores dormitorios, ideal para disfrutar de la tranquilidad y el confort. La cocina americana a gusto del comprador, será el lugar perfecto para dar rienda suelta a tu creatividad culinaria. Además, cuenta con un cuarto de baño moderno y funcional. La vivienda, ubicada en una primera planta con ascensor, destaca por su calefacción central y la comodidad que brinda un portero físico. La ubicación es inmejorable: rodeada de todos los servicios necesarios, así como de zonas de ocio, comercios, hospitales y colegios. ¡Todo lo que necesitas al alcance de tu mano! Con 70 m² construidos, este piso es una oportunidad que no puedes dejar pasar. La excelente comunicación con el transporte público te permitirá moverte con facilidad por la ciudad. No dudes en agendar una visita y enamorarte de este espacio que puede convertirse en tu nuevo hogar. ¡No esperes más para hacer realidad tus sueños!",False,good,False,True,10600.0,False,False,False,False,[],False,False,795000.0,€,flat,"Goya, Madrid",Piso en calle del Duque de Sesto,Venta Duque de Sesto,,,,,,
108880563,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d7/4b/3b/1357788686.webp,12,4,499000.0,flat,sale,98.0,True,4,2,calle de los Urquiza,Madrid,Madrid,Ciudad Lineal,es,Pueblo Nuevo,40.4334722,-3.6448381,False,https://www.idealista.com/inmueble/108880563/,"¡Descubre tu nuevo hogar en este espectacular piso reformado de 4 dormitorios! Situado a solo 400 metros de la estación de metro Quintana (Línea 5), este luminoso apartamento se encuentra en una calle amplia y silenciosa, ideal para disfrutar de la tranquilidad en el corazón de la ciudad. Con 98 m² construidos y 93 m² útiles, la distribución es perfecta para familias o como inversión. El piso cuenta con 2 baños completos y 4 unidades de aire acondicionado, asegurando el máximo confort durante todo el año. Ubicado en la 4ª planta con ascensor, la vivienda ha sido reformada recientemente y se vende amueblada y equipada, lista para entrar a vivir. Además, la comunidad es tranquila y bien cuidada, lo que garantiza un ambiente agradable. La zona ofrece todos los servicios necesarios: supermercados, colegios, parques y restaurantes, lo que hace que la vida diaria sea cómoda y práctica. La excelente conexión en transporte público facilita el desplazamiento por la ciudad. No dejes pasar esta oportunidad única de adquirir un hogar que combina comodidad, ubicación y estilo. ¡Ven a visitarlo y enamórate!",False,good,False,True,5092.0,False,False,False,False,[],False,False,499000.0,€,flat,"Pueblo Nuevo, Madrid",Piso en calle de los Urquiza,,,,,,,
108149111,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cb/31/47/1335322248.webp,10,bj,180000.0,flat,sale,45.0,True,1,1,avenida del Puente Cultural,Madrid,San Sebastián de los Reyes,Dehesa Vieja-Puente Cultural,es,,40.5700901,-3.6064093,False,https://www.idealista.com/inmueble/108149111/,"¡OPORTUNIDAD! A la venta éstos magníficos loft a estrenar. (ÚLTIMAS UNIDADES) IDEAL COMO INVERSIÓN CON ALTA RENTABILIDAD Cuentan con salón y dormitorio independientes, baño completo con plato de ducha, cocina completamente amueblada y equipada con vitrocerámica, campana extractora, lavadora, y frigorífico.  Se entrega con sistema de climatización por bomba de calor y aire acondicionado, armario empotrado en dormitorio y recibidor. Existen dos opciones dsiponibles: 1- Loft sin terraza   Precio: 180.000€ + I. T. P. 6%  orientación sur, con vistas hacia Avenida Puente Cultural. 2- Loft con terraza   Precio: 200.000€ + I. T. P. 6%  orientados hacia la parte trasera del edificio, con salida directa a terraza de 35m2  Posibilidad de plaza de garaje si se requiere.",False,good,False,True,4000.0,False,False,False,False,[],False,False,180000.0,€,flat,"Dehesa Vieja-Puente Cultural, San Sebastián de los Reyes",Piso en avenida del Puente Cultural,,,,,,,
108371601,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ab/ba/a1/1342123331.webp,8,3,1750000.0,flat,sale,170.0,True,3,3,Barrio Huertas-Cortes,Madrid,Madrid,Centro,es,Huertas-Cortes,40.4089043,-3.695298,False,https://www.idealista.com/inmueble/108371601/," Características principales: Superficie construida: [Indicar metros cuadrados] Reforma integral con materiales de primera calidad y un diseño pensado al detalle. Amplio salón-comedor con grandes ventanales y balcones exteriores, que inundan el espacio de luz natural y ofrecen vistas abiertas y despejadas. Cocina de concepto abierto, perfectamente integrada en la zona de día, equipada con electrodomésticos de alta gama y mobiliario a medida. Tres dormitorios dobles, todos con armarios empotrados y gran luminosidad. Tres baños completos, con acabados en piedra natural, grifería de diseño y ducha efecto lluvia. Suelo de madera natural, iluminación LED regulable, carpintería exterior con aislamiento térmico y acústico. Finca muy bonita y representativa, con zonas comunes impecables y encanto clásico.  Vistas y entorno: La vivienda cuenta con varios balcones a la calle, desde los cuales se disfrutan vistas preciosas a la ciudad, árboles centenarios o tejados históricos, según ubicación. Gracias a su orientación, la luz natural está garantizada durante todo el día. Este piso es ideal para quienes buscan una propiedad exclusiva, lista para entrar a vivir, con el equilibrio perfecto entre tradición y modernidad. No solo una vivienda, sino un hogar con alma. � Contáctanos para más información o para concertar una visita privada. Exclusividad y sofisticación en cada detalle. Descubre las propiedades más exclusivas de Madrid con un servicio a la altura de tus expectativas.",False,good,False,True,10294.0,False,False,False,False,[],False,False,1750000.0,€,flat,"Huertas-Cortes, Madrid",Piso,2414,,,,,,
106604824,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e1/5c/7f/1288443069.webp,10,bj,235000.0,flat,sale,24.0,False,1,1,calle de la Palma,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4260122,-3.7098443,False,https://www.idealista.com/inmueble/106604824/,"¡Descubre este encantador piso en el corazón de Malasaña! Ubicado en un edificio histórico de 1900, este piso te ofrece una experiencia única con su estilo corrala y un encanto especial que te enamorará desde el primer momento. Situado en la planta baja, este apartamento de 24 m² construidos, ha sido completamente reformado y amueblado al detalle, listo para seguir generando una rentabilidad espectacular gracias a su alquiler por cortas estancias. A tan solo unos pasos de la emblemática plaza de Encomendadores y a escasos metros del centro y Chamberí, disfrutarás de una ubicación privilegiada que te permitirá acceder a lo mejor de Madrid.  No pierdas la oportunidad de conocer este espacio único en Malasaña. Para organizar una visita, simplemente llama y reserva tu cita. ¡Este piso puede ser tu próximo hogar o inversión perfecta!",False,good,False,False,9792.0,False,False,False,False,[],False,False,235000.0,€,flat,"Malasaña-Universidad, Madrid",Piso en calle de la Palma,,,,,,,
108490635,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e9/9b/04/1346469248.webp,22,,669000.0,chalet,sale,400.0,,7,5,avenida de la Paz,Madrid,Griñón,,es,,40.2210582,-3.8510575,False,https://www.idealista.com/inmueble/108490635/,"| LECASA INMOBILIARIA | Este espectacular chalet de 400 m2, ubicado en la tranquila y prestigiosa zona de Griñón, se distribuye en 3 plantas y ofrece un estilo de vida inigualable con espacios amplios y luminosos. Con 6 dormitorios y un dormitorio de servicio, cada rincón de esta vivienda ha sido diseñado para proporcionar confort y funcionalidad. En la planta principal, encontrarás un salón de 78 m2 con cristaleras que permiten una abundante entrada de luz natural, una cocina completamente amueblada con isla que se convierte en el corazón del hogar, y un aseo. La primera planta alberga 3 baños completos, uno de ellos en suite, garantizando privacidad y comodidad. Además, en el patio hay otro aseo adicional. Los suelos de gres porcelánico aportan un toque de elegancia, mientras que la calefacción por aerotermia y las ventanas de PVC climalit aseguran eficiencia energética y confort térmico. El jardín, con una parcela de 989 m2, es el lugar perfecto para relajarse, disfrutar de la piscina y organizar reuniones en la zona de barbacoa. Este chalet está completamente conectado a un sistema de domótica, permitiéndote controlar todos los aspectos de la casa con facilidad. También dispone de un garaje privado y un trastero para mayor comodidad. Ubicado en una zona con mucha vida y negocios, tendrás todos los servicios a tu alcance, haciendo de este chalet el hogar ideal para quienes buscan calidad de vida y comodidad. ¡No pierdas la oportunidad de vivir en este maravilloso chalet en Griñón, Madrid! | LECASA INMOBILIARIA |.",False,good,False,,1673.0,False,False,False,False,[],False,False,669000.0,€,chalet,Griñón,Casa independiente en avenida de la Paz,,True,True,independantHouse,,,
108814861,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b8/1d/aa/1355925356.webp,3,2,149000.0,flat,sale,65.0,True,2,1,parla,Madrid,Parla,Reyes,es,,40.2341103,-3.7695976,False,https://www.idealista.com/inmueble/108814861/,"INMOBILIARIA HOGAR 360 TIENE EN EXCLUSIVA PISO EN PARLA Piso Reformado en Parla – Ideal para Inversores o Parejas � Versión formal para inmobiliaria / portales como Idealista, Fotocasa, etc. Piso completamente reformado en Parla – 2 dormitorios Se vende acogedor piso de 55 m² situado en una zona tranquila de Parla. La vivienda ha sido totalmente reformada y se encuentra lista para entrar a vivir. Distribución: 2 dormitorios 1 baño completo Cocina independiente, amueblada y equipada Salón luminoso Equipamiento: Aire acondicionado con bomba de calor Termo eléctrico para el agua caliente Otros datos de interés: Precio: 149.000 € Gastos de comunidad: 50 €/mes IBI: 187 €/año Ideal para parejas, pequeñas familias o como inversión para alquiler. ¡No pierdas esta oportunidad! TE CONCEDEMOS TOTALMENTE GRATUITA! IMAGENES TOTALMENTE ILUSTRATIVAS.",False,good,False,False,2292.0,False,False,False,False,[],False,False,149000.0,€,flat,"Reyes, Parla",Piso en parla,,,,,,,
107724938,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c8/37/48/1320943067.webp,11,1,199000.0,flat,sale,60.0,True,1,1,calle de Ricardo Medem,Madrid,Móstoles,Centro,es,,40.3238325,-3.8653338,False,https://www.idealista.com/inmueble/107724938/,"Piso construido en el 2003 en urbanización privada, para inversores, está alquilado desde hace mas de 4 años, excelente inquilina, 1 dormitorio amplio con armario empotrado, cocina amueblada independiente con electrodomésticos, baño completo, salón independiente con balcón, suelos en parquet, ventanas en climalit, puertas en roble, aire acondicionado, urbanización privada, muy bonito, luminoso, en pardillo, todos los servicios, todos los transportes, excelente zona.",False,good,False,True,3317.0,False,False,False,False,[],False,False,199000.0,€,flat,"Centro, Móstoles",Piso en calle de Ricardo Medem,MV279,,,,,,
108782260,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4f/24/09/1354960155.webp,14,3,219000.0,flat,sale,76.0,True,2,1,calle Poeta José Hierro,Madrid,Pinto,San José - Buenos Aires,es,,40.2374531,-3.6908319,False,https://www.idealista.com/inmueble/108782260/,"¡Descubre este maravilloso loft de diseño en el corazón de Parque Éboli! Con una superficie de 76 m², este inmueble es ideal para inversores que buscan una propiedad en perfecto estado y lista para entrar a vivir.  Su distribución incluye dos acogedoras habitaciones y un amplio salón con cocina americana, donde el diseño único se combina con calidades excelentes. Los ventanales maravillosos permiten que la luz natural inunde el espacio, creando un ambiente cálido y agradable. El baño es amplio y cuenta con todas las comodidades necesarias. Además, la vivienda dispone de armarios empotrados y está equipada con aire acondicionado y calefacción mediante bomba de frío/calor, asegurando el confort en cualquier época del año.  Ubicado en la tercera planta de un edificio de diseño, este loft también es accesible para personas con movilidad reducida. La ubicación es inmejorable, con vistas al parque Jun Carlos I y a pocos pasos de una zona llena de comercios y colegios.  El teatro Francisco Rabal está justo al lado, ideal para disfrutar de la cultura local. Además, tendrás la comodidad de un aparcamiento público cerrado y un parking del centro comercial abierto 24 horas.  No dejes pasar la oportunidad de vivir en un espacio tan especial o de invertir en una propiedad con gran potencial.  ¡Contáctanos para más información!",False,good,False,True,2882.0,False,False,False,False,[],False,False,219000.0,€,flat,"San José - Buenos Aires, Pinto",Piso en calle Poeta José Hierro,3375,,,,,,
