propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,parkingSpace.parkingSpacePrice
107775145,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/09/7f/41/1323418138.webp,,63,11,1825000.0,penthouse,sale,250.0,True,4,3,plaza de España,Madrid,Madrid,Centro,es,Palacio,40.4228557,-3.7111514,False,https://www.idealista.com/inmueble/107775145/,"Descubre el ático de tus sueños en el corazón de Madrid! Este exclusivo Penthouse en Plaza España te ofrece una experiencia de vida singular y privilegiada. Con una luz impresionante que inunda cada rincón, disfrutarás de vistas panorámicas a la Plaza de España, el majestuoso Palacio Real, el sereno Parque del Oeste y el histórico Templo de Debod. Además, su cercanía a los Jardines de Sabatini te permitirá disfrutar de paseos inolvidables. La propiedad cuenta con una amplia entrada que da paso a un salón comedor dividido en dos ambientes, ideal para recibir a tus invitados. Con 250 m² construidos y 190 m² útiles, este ático dispone de 4 dormitorios, incluyendo un dormitorio principal de 23 m² con baño en suite y vestidor, y un total de 3 baños. La cocina amueblada con zona de tendedero es perfecta para los amantes de la gastronomía. Las terrazas son el alma de este hogar: una de 24 m² para disfrutar del aire libre y otra espectacular de 80 m² en altura, donde podrás contemplar las vistas más impresionantes de la ciudad. Aunque la vivienda está para remodelar, su potencial es innegable. El edificio, elegante y representativo de los años 70, cuenta con portero físico, ascensor hasta la planta 10 y posibilidad de poner ascensor en la misma vivienda Incluye una plaza de garaje en el mismo edificio, aire acondicionado y calefacción comunitaria. Zona de reuniones en el edificio planta baja. No pierdas la oportunidad de vivir en una ubicación privilegiada, rodeada de todos los servicios y comodidades que ofrece Madrid. ¡ ACTUALMENTE ESTA VACIO SIN MUEBLES PARA LAS VISITAS! Ven a visitarlo y enamórate de tu nuevo hogar!",False,renew,False,True,7300.0,True,False,False,False,[],False,False,1825000.0,€,1850000.0,25000.0,1.0,flat,"Palacio, Madrid",Ático en plaza de España,True,True,penthouse,
108325184,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d8/95/c9/1340740786.webp,,23,2,189000.0,penthouse,sale,71.0,True,2,1,avenida Salvador Sanchez Frascuelo,Madrid,Moralzarzal,Zona Iglesia - Estación,es,,40.6799403,-3.970426,False,https://www.idealista.com/inmueble/108325184/,"POSIBILIDAD DE FINANCIACION AL 100% DE SU PRÉSTAMO HIPOTECARIO. La agencia inmobiliaria en Moralzarzal - Tecnocasa Estudio Moralzarzal SLU te ofrece este piso ubicado en pleno centro de Moralzarzal; una combinación perfecta entre tranquilidad residencial y acceso inmediato a todos los servicios de la localidad. Situado justo frente a la estación de autobuses y la plaza de toros, permite una conexión directa con el entorno urbano y, al mismo tiempo, regala unas vistas abiertas hacia la sierra, que aportan luz, amplitud y una sensación de aire puro constante. La vivienda se encuentra en una segunda planta, dentro de un edificio construido en 1999, sin ascensor, pero bien conservado y con una comunidad tranquila. Cuenta con 65 metros útiles muy bien aprovechados, distribuidos de manera práctica y cómoda para el día a día. El salón comedor es uno de los espacios protagonistas: amplio, luminoso y con capacidad para crear diferentes ambientes en una misma estancia. La cocina, también de gran tamaño, permite una vida funcional, con espacio de almacenaje y superficie para cocinar con comodidad. Las habitaciones disponen de armarios empotrados, un detalle que aporta orden sin restar espacio. El baño, equipado con plato de ducha, se encuentra en estado original, funcional y cuidado, con posibilidad de actualizarse fácilmente al gusto del futuro propietario. La orientación noreste asegura luz natural durante buena parte del día, especialmente por las mañanas, y unas agradables vistas despejadas hacia las montañas, ideales para quien valora esa conexión visual con la naturaleza. El precio incluye una plaza de garaje subterránea, muy valorada en esta zona, que añade un plus de comodidad tanto para residentes como para quienes consideren esta vivienda como una opción de inversión. La ubicación céntrica, la cercanía a colegios, supermercados, comercios, zonas verdes y transporte, así como su distribución equilibrada, hacen de este piso una oportunidad interesante tanto para quienes buscan su primera vivienda como para inversores que deseen rentabilidad a medio o largo plazo.",True,good,False,False,2662.0,True,False,False,False,[],False,False,189000.0,€,,,,flat,"Zona Iglesia - Estación, Moralzarzal",Ático en avenida Salvador Sanchez Frascuelo,True,True,penthouse,
108719938,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b2/82/0f/1353113580.webp,,26,1,875000.0,duplex,sale,156.0,True,3,3,"CL ALMANSA, 8",Madrid,Pozuelo de Alarcón,Zona Estación,es,Zona Estación,40.4479358,-3.8025854,True,https://www.idealista.com/inmueble/108719938/,"Te presentamos este exclusivo dúplex de 3 dormitorios y 3 baños, situado en una de las zonas residenciales más tranquilas y valoradas de Pozuelo de Alarcón, en la calle Almansa 8 a tan solo 5 minutos de la estación de cercanías.  Con una superficie construida de 156 m², esta vivienda exterior destaca por su distribución funcional, estancias luminosas y espacios bien aprovechados. El salón-comedor, amplio y acogedor, conecta de forma fluida con una cocina moderna totalmente equipada, que combina estilo y funcionalidad a la perfección. Los tres dormitorios ofrecen el equilibrio ideal entre confort e independencia, todos ellos con armarios empotrados que maximizan el almacenamiento sin sacrificar espacio. La vivienda cuenta además con dos baños completos y un aseo, diseñados con materiales de calidad para ofrecer la máxima comodidad. El inmueble está equipado con aire acondicionado (aerotermia), suelo radiante, plaza de garaje y trastero, todo ello ya incluido en el precio, lo que refuerza su excelente relación calidad-precio. En cuanto a zonas comunes, el edificio dispone de piscina, solárium y un espectacular rooftop con zona chillout y barbacoa, ideal para relajarse y disfrutar del entorno. Este dúplex representa una oportunidad única de vivir en una de las mejores zonas de Pozuelo, combinando tranquilidad, servicios y un entorno cuidado. Ideal para familias o quienes valoran el espacio y la calidad sin renunciar a una excelente ubicación. **No dejes pasar esta oportunidad. Contáctanos para más información y agenda tu visita. Tu nuevo hogar te espera en Pozuelo de Alarcón. **.",True,good,False,True,5609.0,True,False,False,False,[],False,False,875000.0,€,,,,flat,"Zona Estación, Pozuelo de Alarcón","Dúplex en Cl Almansa, 8",True,True,duplex,
107675972,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b0/dc/9d/1332312945.webp,DG2507,45,,679000.0,chalet,sale,363.0,,4,3,CORREDERAS DE LAS s/n,Madrid,Galapagar,Casco Antiguo,es,,40.5765326,-4.0057563,True,https://www.idealista.com/inmueble/107675972/,"Esta maravillosa propiedad es presentada por Clikasa, la inmobiliaria que te acompaña en cada paso hacia tu nuevo hogar. ¡Ven a explorar todo lo que este lugar tiene para ofrecerte! ¡COMPRA SIN HONORARIOS DE AGENCIA!  ¡Bienvenido a tu nuevo refugio en Galapagar! Imagina vivir en una espectacular casa/chalet independiente, donde el encanto rústico se encuentra con la modernidad. Construida en 1975 y con una sólida base de piedra que refleja su durabilidad, esta joya de 336 m² se alza majestuosamente sobre una generosa parcela de 1.327 m², garantizando la privacidad y la tranquilidad que mereces en un entorno sereno. Al cruzar el umbral de la planta principal, serás saludado por un amplio hall que invita a explorar. El luminoso salón, adornado con una acogedora chimenea, se convierte en el lugar perfecto para reuniones inolvidables y momentos familiares entrañables. La cocina, generosa en espacio y luz, ofrece vistas deslumbrantes al jardín, donde podrás disfrutar de una barbacoa exquisita y refrescarte en la piscina en los días soleados. Con cuatro acogedores dormitorios, dos baños y un aseo, esta casa está diseñada para el confort y la funcionalidad que tu familia requiere. Descubre el encantador salón-comedor en la planta inferior, una sala de ocio a dos alturas que se adapta perfectamente a tus actividades, ya sean relajantes o festivas. La calefacción por gasóleo asegura un ambiente cálido y acogedor en cada rincón durante todo el año, mientras que los armarios empotrados te ofrecen soluciones de almacenamiento ingeniosas para mantener el orden. No dejes pasar la oportunidad de convertir esta maravillosa propiedad en tu hogar ideal. ¡Ven a explorar todo lo que este lugar tiene para ofrecerte! Los datos específicos sobre la finca publicada, pueden ser aproximados, por ello no son vinculantes ni contractuales, se muestran a título informativo. Impuestos y gastos NO INCLUIDOS: ITP o IVA, notaría, registro, gestoría, tasación, etc.",True,good,False,,1871.0,True,False,False,False,[],False,False,679000.0,€,,,,chalet,"Casco Antiguo, Galapagar",Casa independiente en Correderas De Las s/n,True,True,independantHouse,
107203771,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0d/a7/9e/1306059482.webp,2201/22010039/207,25,bj,295000.0,studio,sale,66.0,True,0,1,Barrio Fuente del Berro,Madrid,Madrid,Barrio de Salamanca,es,Fuente del Berro,40.4232526,-3.666287,False,https://www.idealista.com/inmueble/107203771/,"""ESTUPENDA VIVIENDA EN VENTA  Excelente estudio con un baño. Se encuentra en la planta baja de un edificio residencial. y cuenta con trastero. Dispone de ascensor. Situado en Fuente del Berro en el distrito de Salamanca.  La vivienda se distribuye en salón-comedor, cocina independiente y un baño. Cuenta con cocina amueblada y equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de calefacción y aire acondicionado. Se encuentra ubicado en Fuente del Berro, Salamanca. Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público.  La parada de metro más cercana es Manuel Becerra y se encuentra a 6 minutos andando. La parada de autobús más cercana es Rufino Blanco y se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 10 minutos andando.  En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el centro de salud más cercano se encuentra a 230 metros, el hospital más cercano se encuentra a 700 metros, existen varias farmacias a menos de 300 metros, existen 2 colegios a menos de 300 metros. Además, a menos de 500 metros también puedes encontrar varios supermercados, diferentes bancos, 2 lavanderías, 3 estaciones de bomberos.  La zona cuenta con una amplia oferta de entretenimiento con un teatro, 4 parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados, 4 parkings públicos y aparcamiento en la calle.  La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la Calzada lateral M-30, Calle del Doctor Esquerdo y la Avenida de Daroca.  Estado de la vivienda: vacante"".",True,good,False,True,4470.0,True,False,True,False,[],False,False,295000.0,€,310000.0,15000.0,5.0,flat,"Fuente del Berro, Madrid",Estudio,,,studio,
108296797,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/42/ba/e4/1339891807.webp,APM-MV770,23,2,845000.0,flat,sale,113.0,True,2,2,"calle de Trujillos, 3",Madrid,Madrid,Centro,es,Sol,40.4184423,-3.7076191,True,https://www.idealista.com/inmueble/108296797/,"AWA PROPERTIES presenta esta espectacular vivienda con REFORMA INTEGRAL A ESTRENAR en inmejorable ubicacion de Madrid, a escasos metros del Palacio Real. Exclusiva vivienda de 113 m² diseñada a capricho, en edificio señorial. Con acabados de la mas alta calidad y un diseño de vanguardia. Cada rincon ha sido cuidadosamente diseñado, enfocado a la privacidad y maximo confort. Ubicada en la 2ª planta del edificio, los 113m² se distribuyen en 2 amplios dormitorios dobles con exclusivo vestidor y armarios empotrados con sistema de retroiluminacion. 2 baños completos de gran tamaño, siendo el principal en suite. Un gran salón-comedor con techos altos, conectado a la gran cocina abierta de diseño minimalista, la cual se encuentra totalmente equipada y con hermosos ventanales. El edificio, señorial y rehabilitado, ofrece todas las comodidades modernas, incluyendo ascensor y portero físico. La vivienda está equipada con aire acondicionado y calefacción central de gas garantizando un alto nivel de confort y ahorro energético. Una oportunidad unica ya sea residencial o de inversion, en la zona mas vibrante de una de las principales capitales europeas. La vivienda está a pocos metros del Palacio Real y la Plaza Opera. Un lugar central en el barrio, rodeado de cafés y edificios históricos, cerca de la Puerta del Sol y Plaza Mayor, vibrante centro de gastronomía y servicios donde se fusionan restaurantes innovadores, tiendas especializadas y una oferta única para todos los gustos. POR QUÉ AWA PROPERTIES? -Disfruta un servicio personalizado con respuestas inmediatas. -Coordina tus visitas los 7 dias de la semana. -Realiza tu proceso de compra rapido y sencillo. -Trabajamos con total transparencia y absoluta seriedad. CONTACTANOS PARA CONCERTAR TU CITA. VISITAS LOS 7 DIAS DE LA SEMANA!.",False,good,False,True,7478.0,True,False,False,False,[],False,False,845000.0,€,870000.0,25000.0,3.0,flat,"Sol, Madrid","Piso en calle de Trujillos, 3",,,,
108881294,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/51/b7/18/1357810303.webp,02585,82,,695999.0,chalet,sale,412.0,,7,4,Villalbilla,Madrid,Villalbilla,,es,,40.4504212,-3.3538321,False,https://www.idealista.com/inmueble/108881294/,"Venta en exclusiva Chalet independiente en Villalbilla. Gran construcción realizada en 2011, con 14 años de antigüedad, y Seguridad Presentamos magnífico chalet independiente, ubicado en la zona más prestigiosa, tranquila de Villalbilla Al lado de Alcalá y Torrejón de Ardoz. A 20 min de Madrid y 15 min aeropuerto.  Al lado de Mercadona, ahorramas, y Lidl, del centro de salud, farmacia y el centro de la 3º edad, rodeada de jardines públicos, lago y entorno natural almendrales, pinos Nuevo centro de la Guardia Civil.La vivienda con 412 m² construidos y 377 m² útiles, esta propiedad se alza sobre una sólida construcción del año 2011, mejorada y reformada con excelentes materiales. Consta de 2 plantas:  1ª: 4 dormitorios, salón comedor exterior luminoso con porche. Cocina reformada, nueva a estrenar. Cuarto de baño completo, aseo y despensa. Si quieres vivir en una sola planta sin subir ni bajar escaleras, ideal para personas mayores, minusvalías, o zona para teletrabajar. Dada la amplitud de los dormitorios y la versatilidad de los mismos se pueden convertir en despachos de trabajo, moviendo tabiquería para unir diferentes estancias. Construcción de suelos porcelánicos, con techos en liso halogenados y todas las paredes en pintura lisa. Baños completos, con espejos y muebles incluidos los apliques y estanterías 2ª- 3 dormitorios, 2 salones, 1 de ellos con cocina americana con espacio abierto al comedor, el otro con chimenea de forja con casete de tiro directo al exterior facilitando mucho la combustión y evitando el olor, ideal para pasar el invierno mirando el fuego de tu hogar. Despensa baño y trastero maletero bajo escalera. Todo esto a nivel calle, accediendo a la misma directamente desde el jardín y entrando por un precioso recibidor con doble puerta de seguridad. Accediendo hacia el interior de la vivienda y hacia al exterior fácilmente se accede a un porche de aluminio con toldo de 20m2, cubierto por setos donde realizar tus fantásticas cenas y comidas, teniendo un cómodo acceso a la cocina americana de esta planta Desde el recibidor de la 2ª planta se accede al garaje para dos amplios coches, motocicletas y bicicletas, garaje con ventanas exteriores La casa dispone de puerta blindada, rejas macizas ( en 2ª planta) sistema de seguridad con alarma y cámaras.Dispone sistema de aire acondicionado, ventanas Climalit doble, que garantizan aislamiento térmico y acústico, trastero, Dispone de 3 porches o terraza con fantástica balaustrada recién reformada, para disfrutar del aire libre y las vistas. Tiene un cuarto de calderas con caldera de gasoil con depósito de 1000 l Ofrece un entorno perfecto y privilegiado, para compartir en familia o relajarse al aire libre con detalles de calidad que lo convierten en el lugar ideal para crear recuerdos inolvidables en familia Si por algo se distingue este hogar es por su increíble parcela de 1166m2 vallada, y cerrada por todos los ángulos para conseguir mayor privacidad Tiene una curiosidad exclusiva ya que dispone de acceso por dos calles, la puerta principal con acceso peatonal al recibidor de la 1ª planta, y la parte trasera con acceso con puerta motorizada para recepción de coches pudiendo dejar dentro de la parcela hasta 10 vehículos  La parcela dispone de 7 árboles frutales, fuente maceteros, mesas silla y toldos que se quedan en la vivienda. Además dispone de caseta de obra que actúa de leñera y almacenaje de utensilios y herramientas No cobramos comisión al comprador Nos encargamos de toda la gestión de la compra Los muebles que aparecen en la vivienda no son vinculantes y pueden No estar incluido Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual En los precios de venta no están incluidos impuestos legales ni gastos de escrituración.",False,good,False,,1689.0,True,False,False,False,[],False,False,695999.0,€,,,,chalet,Villalbilla,Casa independiente,True,True,independantHouse,
107354047,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c5/56/3a/1310460278.webp,,49,,849000.0,chalet,sale,332.0,,5,4,paseo de Emilia Alarcos,Madrid,Torrelodones,Las Marías,es,,40.5772638,-3.9380969,False,https://www.idealista.com/inmueble/107354047/,"TECNOCASA TORRELODONES VENDE EN EXCLUSIVA: Lujoso chalet en parcela de 661 m2 y 332m2 construidos situado en la prestigiosa Urbanización Torrealta, reconocida en Torrelodones por su máxima seguridad y privacidad. La finca se divide en dos cómodas plantas que cuentan con 5 dormitorios y 4 baños que se distribuye de la siguiente manera: En la planta baja, un amplio distribuidor da acceso a un luminoso salón comedor, equipado con chimenea y una magnífica salida a un agradable porche exterior conecta con la gran parcela de la vivienda con zona de solárium de madera en el centro de ella. Esta planta alberga también una sala de estar versátil que puede usarse como despacho o dormitorio equipada con un lujoso baño completo que da servicio a la planta baja, una amplia cocina equipada con una zona de lavado funcional y con acceso directo al exterior de la vivienda. En la segunda planta se encuentran 4 dormitorios, uno principal luminoso con baño en suite totalmente reformado. Otro de los dormitorios también cuenta con baño en suite y terraza. Los dos dormitorios restantes comparten baño completo y uno de ellos disfruta también de una terraza con vistas. La urbanización tiene una única entrada y cámaras de seguridad en todo su perímetro, cuenta con un servicio de vigilancia las 24 horas, con un control estricto de acceso que garantiza la seguridad y tranquilidad de sus residentes. Las zonas comunes cuentan con extensos espacios verdes, una piscina para adultos y otra para niños, vestuarios y una pista de tenis. Además, se encuentra estratégicamente ubicada, cerca de paradas de autobús a Madrid y de la estación de Renfe. Torrelodones cuenta con prestigiosos colegios, todo tipo de servicios, restaurantes y áreas comerciales. Una propiedad única que combina elegancia, comodidad y seguridad en un entorno privilegiado. ¡No pierda la oportunidad de visitarla!",False,good,False,,2557.0,True,False,False,False,[],False,False,849000.0,€,,,,chalet,"Las Marías, Torrelodones",Chalet pareado en paseo de Emilia Alarcos,True,True,semidetachedHouse,
108823995,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b9/71/82/1356185220.webp,1412,33,1,2490000.0,flat,sale,252.0,True,4,5,paseo del General Martínez Campos,Madrid,Madrid,Chamberí,es,Almagro,40.4369443,-3.6934539,False,https://www.idealista.com/inmueble/108823995/,"The Selection os presenta en EXCLUSIVA DIRECTAMENTE CON LA PROPIEDAD, este maravilloso piso reformado, con materiales de primera calidad y un diseño cuidado en cada detalle. Ubicada en una de las mejores calles del codiciado barrio de Almagro, esta vivienda ofrece un equilibrio perfecto entre elegancia, confort y funcionalidad. El piso consta de cuatro amplias habitaciones en suite, todas ellas con gran capacidad de almacenaje. Tres de las habitaciones tienen acceso directo a una terraza privada, ideal para que los niños disfruten al aire libre o para crear un agradable espacio de relax. La vivienda dispone además de un aseo de cortesía y una práctica zona de lavandería (laundry). Nada más entrar, nos recibe un amplio hall de entrada, con un gran armario para invitados. Desde aquí, se accede a una generosa zona social distribuida en varios ambientes: -zona de sofás y descanso, -zona de lectura, -comedor y cocina independiente, conectada mediante elegantes puertas correderas que permiten integrar o separar los espacios según la ocasión. Desde la cocina se accede directamente a la zona de lavandería. A través de una puerta corredera, junto al aseo de invitados, se accede al distribuidor que da paso a las cuatro habitaciones. Toda la iluminación de la vivienda ha sido cuidadosamente diseñada, las carpinterías están hechas a medida por un ebanista, con puertas de suelo a techo, y grandes ventanales que inundan el espacio de luz natural. Además, la finca cuenta con servicio de portero, un amplio hall de entrada representativo, y garaje en la misma finca, lo que añade un plus de comodidad y seguridad. Una oportunidad única para vivir en un piso exclusivo, en uno de los entornos más prestigiosos de Madrid.",False,good,False,True,9881.0,True,False,False,False,[],False,False,2490000.0,€,,,,flat,"Almagro, Madrid",Piso en paseo del General Martínez Campos,True,True,,
107832915,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b5/60/cb/1354032878.webp,2201/22010069/4,40,2,635000.0,flat,sale,162.0,True,3,2,Dehesa Vieja-Puente Cultural,Madrid,San Sebastián de los Reyes,Dehesa Vieja-Puente Cultural,es,,40.5670723,-3.6129471,False,https://www.idealista.com/inmueble/107832915/,"""ESTUPENDA VIVIENDA EN VENTA Excelente vivienda de tres dormitorios y dos baños. Se encuentra en la 2ª planta de un edificio residencial, y cuenta con piscina, garaje y trastero. Dispone de ascensor. La vivienda se distribuye en tres dormitorios, salón-comedor con acceso a terraza, cocina independiente y un baño. Cuenta con cocina amueblada y equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Se encuentra ubicado en San Sebastian De Los Reyes Ciudad. Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público.  La parada de metro más cercana es Hospital Infanta Sofia. La parada de autobús más cercana es L7, 152C y se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 10 minutos andando.  En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, la farmacia más cercana se encuentra a 190 metros. Además, a menos de 500 metros también puedes encontrar un supermercado, bancos. La zona cuenta con una amplia oferta de entretenimiento con gimnasios, parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados, parkings públicos y aparcamiento en la calle.  La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la Autovia del Norte, Paseo de Europa y la Avenida de Quinones.  Estado de la vivienda: vacante "".",True,good,False,True,3920.0,True,False,True,False,[],False,False,635000.0,€,650000.0,15000.0,2.0,flat,"Dehesa Vieja-Puente Cultural, San Sebastián de los Reyes",Piso,True,True,,
108605550,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ac/2c/34/1349772371.webp,9271362,40,4,344000.0,penthouse,sale,130.0,False,2,2,CL CARMEN CONDE,Madrid,Parla,La Ermita,es,,40.2328189,-3.7823079,False,https://www.idealista.com/inmueble/108605550/,"Ático en la zona de la Ermita en urbanización privada con piscina, garaje y trastero. Cerca del centro, parada de bus, colegios, Hospital y todo tipo de servicios. Fácil y rápido acceso a la A-42. Ático amplio de 69,53 m2 en vivienda y 61.27m2 en terrazas, funcional en una planta distribuido en zona de día y noche, con 2 dormitorios amplios, 2 baños, cocina, salón y 2 terrazas. Zona de día con orientación noreste, recibido, baño completo con ducha, salón comedor, cocina, zona de lavandería y terraza descubierta. Zona de noche con orientación sureste, 2 dormitorios dobles uno en suite, baño con bañera, salón y zona de estar de 40 m2. Dispone de aire acondicionado en el salón y los dos dormitorios.",True,good,False,True,2646.0,True,False,False,False,[],False,False,344000.0,€,349000.0,5000.0,1.0,flat,"La Ermita, Parla",Ático en Cl Carmen Conde,True,True,penthouse,
108342490,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c7/49/05/1341279388.webp,,33,,349900.0,chalet,sale,215.0,,5,3,calle Mester de Clerecia s/n,Madrid,Cubas de la Sagra,,es,,40.1918277,-3.8326036,True,https://www.idealista.com/inmueble/108342490/,"ALFA INMOBILIARIA VENDE CHALET! en una de las mejor zona de Cubas de la Sagra, y la mas moderna. Tiene todos los servicios cerca y es una zona muy tranquila. La vivienda se encuentra en un estado excelente, ventanas climalit, calefacción de gas natural individual, tarima y los baños tienen radiador toallero. Se distribuye de la siguiente manera: PLANTA BAJA: Tenemos un hall de entrada bastante amplio, con un baño completo con plato de ducha y ventana, a continuación tenemos una cocina espaciosa con salida hacia el patio trasero. El salón es muy amplio, espacioso y luminoso con salida al patio trasero y acceso a la cocina por una puerta corredera de unos 2 metros. En esta planta también contamos de un dormitorio con armario empotrado y una despensa para aprovechar el hueco de la escalera. PRIMERA PLANTA: Tenemos 4 dormitorios y 2 baños completos. Dos de los dormitorios con armarios empotrados, el otro es mas grande también con armario empotrado y el dormitorio principal consta de un baño en suite y doble cuerpo de armario empotrado. También disponemos del baño que da servicio a los tres dormitorios. BUHARDILLA: Este espacio esta completamente diáfano con grandes ventanales que dan una luminosidad espectacular, Disponemos de un acceso a esta terraza que tiene unos 15 m2. PATIO: Disponemos de un patio delantero y patio trasero de unos 120 m2. Si tienes alguna duda o consulta, llámanos estaremos encantados de atenderles.  CON HASTA EL 100% DE FINANCIACIÓN, nuestros asesores financieros consiguen las mejores condiciones y la posibilidad de financiar hasta el 100% de la operación con los gastos incluidos. Pregúntenos por nuestro asesoramiento financiero GRATUITO Y SIN COMPROMISO.",False,good,False,,1627.0,True,False,False,False,[],False,False,349900.0,€,,,,chalet,Cubas de la Sagra,Chalet adosado en calle Mester de Clerecia s/n,True,True,terracedHouse,
108409258,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c7/5e/36/1349577001.webp,VIVEXROB018,30,bj,165000.0,flat,sale,111.0,True,3,2,Robledo de Chavela,Madrid,Robledo de Chavela,,es,,40.5114572,-4.2432416,False,https://www.idealista.com/inmueble/108409258/,"¡VENDE CON NOSOTROS DESDE SOLO EL 1,9 %! ¡CONSEGUIMOS HASTA EL 100% DE FINANCIACIÓN! � ¡APROVCHA ESTA GRAN OPORTUNIDAD EN ROBLEDO DE CHAVELA! EL PRECIO ES NEGOCIABLE Y URGE SU VENTA �✨ ¿Buscas una casa con encanto, en una ubicación estratégica, con espacios exteriores y el potencial de transformarla en el hogar de tus sueños? Inmobiliaria LOCATIVO presenta esta vivienda en planta baja con jardín privado, situada en el Barrio de la Estación de Robledo de Chavela, una de las zonas más demandadas del municipio por su tranquilidad, buena comunicación y cercanía a todos los servicios. �️ IDEAL PARA REFORMAR A TU GUSTO La vivienda se encuentra en estado original, lista para ser renovada y adaptada a tus necesidades. Su distribución actual ofrece grandes posibilidades de mejora, ampliación o redistribución, aprovechando al máximo cada metro. La casa es cálida en invierno y fresca en verano. Tiene agua potable fría y excelente de sabor durante todo el año. Varios arboles frutales en el jardín, que ya dan fruto - dos higueras, membrillero, cuatro parras, nogal, almendro. � CARACTERÍSTICAS DESTACADAS: •�️ 3 dormitorios. •� 2 baños completos, con espacio para modernizarlos y crear zonas de confort. •�️ Salón comedor con acceso directo al jardín, ideal para abrir espacios y crear ambientes diáfanos. •� Jardín privado, perfecto para ajardinar, instalar una pérgola, o zona chill out. •� Porche cubierto, un rincón perfecto para relajarse, leer o disfrutar de comidas al aire libre en cualquier época del año. •� Acceso cómodo desde la calle, todo en una planta baja, sin barreras arquitectónicas. � UBICACIÓN EXCELENTE: Situada en el Barrio de la Estación, con acceso directo a Cercanías Renfe (línea C-3 a Madrid), y a pocos minutos del casco urbano.  Zona residencial tranquila, rodeada de naturaleza y muy bien comunicada. Robledo de Chavela es un enclave único en la Sierra Oeste, conocido como la “Suiza Española”, ideal tanto como residencia habitual como inversión para escapadas rurales. Dispone de colegios, instituto bilingüe, centro de salud, supermercados, bares, restaurantes, rutas de senderismo y un entorno natural envidiable. ✨ Una vivienda con alma, con la estructura perfecta para reformar y convertirla en un hogar único. No pierdas esta oportunidad de invertir en calidad de vida y entorno. AVDA. VILLANUEVA DE LA CAÑADA 35, LOCAL 1 QUIJORNA 28693 TELÉFONO:  PARQUE EMPRESARIAL “LA FINCA” PASEO CLUB DEPORTIVO 1, EDIFICIO 4 POZUELO 28223 TELÉFONO: [IW].",False,renew,False,False,1486.0,False,False,False,False,[],False,False,165000.0,€,,,,flat,Robledo de Chavela,Piso,,,,
