propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,neighborhood,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
108832066,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/38/22/fe/1356430620.webp,RP1422025140238,27,1,370000.0,flat,sale,105.0,True,4,2,El Bercial,Madrid,Getafe,El Bercial,es,40.3234613,-3.7354436,False,https://www.idealista.com/inmueble/108832066/,"Descubre esta estupenda vivienda de 105 m² ubicada en una de las zonas más demandadas de la ciudad. El inmueble cuenta con 4 dormitorios, 2 baños completos, salón independiente y cocina funcional, ideal para familias que buscan comodidad y espacio. Además, dispone de plaza de garaje y trastero incluida en el precio. Situado en una urbanización privada con piscina, perfecta para disfrutar del tiempo libre con total tranquilidad y seguridad. Ubicación privilegiada: Rodeado de amplios parques y zonas verdes, a tan solo unos pasos del Centro Comercial El Bercial y El Corte Inglés. Excelente comunicación gracias a su proximidad a MetroSur, Renfe y acceso directo a principales vías como M-45, M-40, M-50 y A-42. No pierdas esta oportunidad. ¡Llámanos para visitarlo sin compromiso!",False,good,False,True,3524.0,False,False,False,False,[],False,False,370000.0,€,True,True,flat,"El Bercial, Getafe",Piso,Destacado,,,,,,
108653562,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ae/7b/b1/1351176519.webp,RP1112025139610,26,2,335000.0,flat,sale,78.0,True,3,1,Casco Antiguo,Madrid,Majadahonda,Casco Antiguo,es,40.4708239,-3.8701278,False,https://www.idealista.com/inmueble/108653562/,"Redpiso Majadahonda comercializa centrico piso, en pleno Casco Histórico. La vivienda consta de un amplio hall recibidor que comunica con una cocina luminosa y con el salón-comedor con salida a una acogedora terraza. La zona de descanso posee tres dormitorios y un amplio cuarto de baño con plato de ducha. La vivienda, tiene una estupenda ubicación a escasos pasos de Gran Vía.  Majadahonda nos ofrece extraordinarios colegios, centros comerciales, centros médicos de renombre y un sinfín de servicios. Situada a 16 kilómetros del centro de Madrid, cuenta con excelentes comunicaciones con la capital a través de la A6 o de la M-503 además de disponer de una excelente red de transporte público, con estación de Cercanías y acceso directo y rápido de los autobuses a Madrid a través de BUS VAO en menos de 15 minutos ¡Claro! Nuestro método de trabajo está diseñado para maximizar la eficiencia y la colaboración. Gestionamos la venta de su vivienda, encadenamos todos los plazos, contratos, documentación para la escritura pública, tramitación de la hipoteca. Con esto, podrás tener la tranquilidad de contar con una gestión más fluida. Si tienes alguna pregunta específica sobre cómo funciona o cómo puedes aplicarlo ¡estaremos encantados de ayudarte!",False,renew,False,False,4295.0,False,False,False,False,[],False,False,335000.0,€,,,flat,"Casco Antiguo, Majadahonda",Piso,Destacado,,,,,,
108832772,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/29/b0/62/1356479061.webp,RP882025140247,20,2,239900.0,flat,sale,90.0,True,2,1,Villayuventus-Renfe,Madrid,Parla,Villayuventus-Renfe,es,40.2426071,-3.7690801,False,https://www.idealista.com/inmueble/108832772/,"Redpiso presenta este fantástico piso de 90 m² en perfecto estado, completamente reformado y listo para entrar a vivir. Originalmente de tres dormitorios, actualmente cuenta con dos amplios dormitorios, lo que ha permitido ganar espacio en el salón. Existe la posibilidad de volver a habilitar un tercer dormitorio según las necesidades del comprador. El salón es amplio, muy luminoso y está equipado con aire acondicionado, al igual que ambos dormitorios. Dispone de una terraza cerrada, ideal como espacio adicional. La vivienda cuenta con aislamiento térmico en toda su superficie, lo que garantiza un alto nivel de confort durante todo el año. Las ventanas son de climalit oscilobatientes con rotura de puente térmico, y tanto la electricidad como la fontanería han sido completamente renovadas. La cocina se entrega equipada y el baño dispone de un moderno plato de ducha. Los suelos son de parquet y las puertas son de roble lacadas en blanco, aportando un estilo moderno y acogedor. Ubicada en una zona muy céntrica, rodeada de todo tipo de servicios: comercios, centros de salud y perfectamente comunicada mediante transporte público. No dejes escapar esta oportunidad. Contacta con nosotros para más información o concertar una visita.",False,good,False,False,2666.0,False,False,False,False,[],False,False,239900.0,€,,,flat,"Villayuventus-Renfe, Parla",Piso,Destacado,,,,,,
108769758,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/48/88/7e/1354604276.webp,RP502025140056,30,bj,360000.0,flat,sale,82.0,True,2,2,Barrio Santa Eugenia,Madrid,Madrid,Villa de Vallecas,es,40.3798786,-3.6024625,False,https://www.idealista.com/inmueble/108769758/,"Maravillosa vivienda en Santa Eugenia con Terraza privada de amplias dimensiones! Totalmente reformada con calidades de primera. Ubicada en una de las zonas más cotizadas de Santa Eugenia, ideal para entrar a vivir. Cuenta con 2 dormitorios amplios con armarios empotrados, 2 baños completos: uno con plato de ducha y otro con bañera, salón comedor bastante amplio, cocina independiente reformada y con tendedero cubierto, una Magnifica terraza privada de amplias dimensiones, perfecta para disfrutar del aire libre, ideal para cenas al aire libre o tomar el sol. Dispone de una Plaza de garaje incluida, ubicada dentro de la comunidad y con acceso directo en ascensor. La vivienda está rodeada de zonas verdes y jardines bien cuidados, creando un ambiente tranquilo y relajado. Además, la comunidad cuenta con pista de pádel y amplias áreas ajardinadas, perfectas para disfrutar del ocio y la naturaleza sin salir de casa. Ubicación inmejorable, ya que esta a un paso de comercios, restaurantes, colegios y toda la infraestructura necesaria para hacer tu vida más cómoda. También cuenta con excelente acceso a transporte público, ya que se encuentra muy cerca de Paradas de bus 145, 58 y 63 a pocos minutos, A tan solo 5 minutos de la Renfe de Santa Eugenia, Ideal para aquellos que busquen comodidad, tranquilidad y una ubicación estratégica. ¡No dejes pasar esta oportunidad única de vivir en un entorno inmejorable! Contáctanos para más información y concertar una visita.",False,good,False,True,4390.0,False,False,False,False,[],False,False,360000.0,€,True,True,flat,"Santa Eugenia, Madrid",Piso,Destacado,Santa Eugenia,,,,,
108723138,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/84/94/35/1355757788.webp,,34,,1920000.0,chalet,sale,345.0,,6,5,Barrio El Cantizal,Madrid,Las Rozas de Madrid,El Cantizal,es,40.5199671,-3.9291929,False,https://www.idealista.com/inmueble/108723138/,"Exclusiva vivienda unifamiliar en Monte Rozas construida en 2017 por uno de los estudios de arquitectura más prestigiosos de Madrid, soñada para ser un cálido hogar donde cada miembro de la familia tenga su espacio, diseñada para quienes buscan calidad de vida, privacidad y diseño en un entorno natural privilegiado y con todos los servicios al alcance. La vivienda ha sido construida con calidades de alto nivel y detalles que la hacen única. La cuidada combinación de materiales como microcemento, maderas nobles y naturales, vigas de madera, techos de gran altura y escalera de diseño en una pieza única confieren a esta propiedad un carácter arquitectónico singular, sin renunciar a la calidez y funcionalidad de un verdadero hogar, en el que cada espacio ha sido concebido con sentido y armonía. El sistema de aerotermia con calefacción y aire acondicionado en todas las plantas dota a esta casa de una alta certificación energética y bajos costes de mantenimiento. Destaca por su luminosidad, grandes ventanales, un aire nórdico y una cuidada integración con el entorno natural, lo que permite disfrutar del entorno desde cualquier estancia. La entrada principal da paso a un amplio hall que comunica con el salón, espacioso y confortable, el cual se divide en zona de comedor y área de estar con salida directa al jardín. El espectacular porche, con dos espacios ha sido diseñado para que entre la luz estratégicamente en la vivienda y se pueda ver el cielo desde el salón. Su chimenea a tres caras crea un ambiente cálido y hogareño perfecto para largas sobremesas con familia y amigos. Su cocina, equipada con una gran isla central, tiene grandes ventanales que permiten cocinar con vistas al jardín, generando un ambiente acogedor y luminoso. Esta planta se completa con un aseo de cortesía ubicado en el pasillo y un dormitorio principal con zona de vestidor y gran baño con zona de ducha.  Subiendo la escultórica escalera diseñada en una sola pieza de hierro nos encontramos con una gran estancia diáfana y techos en dos alturas, perfecta como segundo salón, despacho, sala de juegos... y tres dormitorios más, uno pensado como zona de servicio y otros dos de gran tamaño y ventanales, uno de ellos con zona de vestidor y baño en suite. Completa el espacio un baño completo de diseño en microcemento gris con plato de ducha. La planta sótano, exterior y luminosa, dispone de una zona de lavandería y plancha y un amplio espacio multifuncional perfecto como gimnasio, despacho o biblioteca con salida directa a otra zona del jardín. En ese espacio encontramos una barbacoa tipo argentina de diseño, trastero, bicicletero y baño de diseño exterior. En esa zona de jardín además hay un espacio de huerto.  La zona de garaje es muy amplia con espacio para tres coches. Contáctanos para agendar una visita, estamos seguros de que te va a encantar! CAMYHOME. Compartimos ilusiones. Creamos hogares.",False,good,False,,5565.0,False,False,False,False,[],False,False,1920000.0,€,True,True,chalet,"El Cantizal, Las Rozas de Madrid",Casa independiente,Destacado,El Cantizal,independantHouse,,,,
108443194,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/96/ea/a3/1345019864.webp,RONDA DE TOLEDO,10,bj,190000.0,flat,sale,42.0,False,2,1,"RD TOLEDO, 32",Madrid,Madrid,Arganzuela,es,40.4050973,-3.7050479,True,https://www.idealista.com/inmueble/108443194/,"LIVING INVERSIONES PROFESIONALES INMOBILIARIOS promociona en venta, apartamento de 2 dormitorios situado junto a la Glorieta De Embajadores, próxima a la Puerta De Toledo y a Madrid Río; una de las zonas con mayor demanda de alquiler en la capital. Ideal tanto para inversores que buscan una rentabilidad inmediata, como para quienes desean poseer una propiedad muy bien ubicada y con gran proyección.  Piso distribuido en: Cocina, amueblada y equipada de electrodomésticos, Salón, 2 Dormitorios y Baño. Vivienda actualmente alquilada, con finalización de contrato próxima, con una rentabilidad muy atractiva desde el primer día. Una oportunidad perfecta para quienes buscan una inversión segura y rentable desde el primer día. LIVING INVERSIONES PROFESIONALES INMOBILIARIOS gestiona la inversión en rentabilidad de sus clientes, de forma segura y expansiva. Contacta con nosotros y te informaremos al detalle.",False,good,False,True,4524.0,False,False,False,False,[],False,False,190000.0,€,,,flat,"Acacias, Madrid","Piso en Rd Toledo, 32",Destacado,Acacias,,,,,
107416089,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/99/d2/46/1312090826.webp,MP202503,18,5,299999.0,flat,sale,90.0,True,3,2,Este,Madrid,Móstoles,Este,es,40.3186417,-3.8533447,False,https://www.idealista.com/inmueble/107416089/,"HOGARES VENDE ESTUPENDO PISO 3 DORMITORIOS CON TERRAZA EN MÓSTOLES Este estupendo piso de 90 m² ubicado en barrio de Villafontana, te ofrece todo lo que necesitas para vivir cómodamente en una de las mejores zonas de Móstoles.  Está distribuido en vestíbulo, salón independiente con acceso directo a terraza, cocina con tendedero, 3 dormitorios con armarios empotrados y 2 baños con ducha, uno de ellos en suite con el dormitorio principal. Tanto el salón como dos de los tres dormitorios cuentan con AACC y bomba de calor, así como calefacción por suelo radiante. La comunidad cuenta con diversas zonas de recreo, cancha de fútbol y zona de columpios, ideal para que puedan disfrutar los más pequeños con total seguridad. También dispone de acceso regulado por portero automático y ascensor. En el precio están incluidos una amplia plaza de garaje y trastero. La ubicación es inmejorable rodeado de todo tipo de comercios, farmacias, supermercados, gimnasios, restauración, guarderías, colegios…. ¡Contáctanos ahora y solicita tu visita para que no pierdas la oportunidad! Disponemos de departamento financiero propio, que estarán a vuestra disposición para cualquier duda o consulta en la obtención del trámite hipotecario. Nuestros asesores financieros consiguen las mejores condiciones. Pregúntanos por nuestro asesoramiento financiero GRATUITO Y SIN COMPROMISO.",False,good,False,True,3333.0,False,False,False,False,[],False,False,299999.0,€,True,True,flat,"Este, Móstoles",Piso,Destacado,,,,,,
108730975,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/25/8e/a6/1353461621.webp,RP2912025139922,56,,530000.0,chalet,sale,193.0,,4,3,Los Valles,Madrid,Collado Villalba,Los Valles,es,40.639119,-4.0157331,False,https://www.idealista.com/inmueble/108730975/,"Se vende exclusivo chalet unifamiliar situado en una de las zonas más cotizadas y tranquilas de Collado Villalba, ideal para quienes buscan una vivienda cómoda, luminosa y con una ubicación privilegiada. Esta propiedad destaca por su distribución funcional, sus amplios espacios y la combinación perfecta entre interior y exterior. La vivienda se distribuye en varias plantas, ofreciendo estancias amplias y bien diferenciadas. Al acceder a la casa nos recibe un elegante recibidor que da paso a un espacioso comedor con acceso directo desde el exterior, creando una conexión fluida con la terraza y la zona ajardinada. La cocina, independiente y muy amplia, ofrece gran comodidad para el día a día y posibilidad de incorporar una zona de office. El salón, cálido y luminoso, es ideal tanto para momentos de relax como para encuentros familiares o con amigos. El chalet cuenta con cuatro dormitorios, uno de ellos en suite con su propio baño, lo que añade un plus de intimidad y confort. Los otros tres dormitorios comparten un baño completo adicional y un aseo de cortesía, todos distribuidos de manera práctica y funcional. En la planta superior se encuentra una buhardilla amplia y luminosa, un espacio versátil que puede adaptarse como despacho, sala de estar, zona de juegos o dormitorio adicional, según las necesidades. El exterior de la vivienda ofrece una agradable terraza con vistas directas a la piscina privada, un espacio perfecto para disfrutar del aire libre, relajarse o compartir momentos especiales. El jardín, ubicado en una zona concreta de la parcela, es pequeño pero muy aprovechable, ideal para quienes desean disfrutar de un espacio exterior sin grandes necesidades de mantenimiento. Situado en una de las mejores zonas residenciales de Collado Villalba, este chalet ofrece tranquilidad, privacidad y cercanía a todos los servicios esenciales como colegios, supermercados, transporte público, zonas verdes y accesos por carretera. Una oportunidad única para disfrutar de un hogar funcional y acogedor con piscina y terraza en una ubicación inmejorable.",False,good,False,,2746.0,False,False,False,False,[],False,False,530000.0,€,True,True,chalet,"Los Valles, Collado Villalba",Chalet adosado,Destacado,,terracedHouse,,,,
108789493,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9e/32/a1/1355174258.webp,RP1422025140121,30,4,528900.0,flat,sale,125.0,True,3,2,El Bercial,Madrid,Getafe,El Bercial,es,40.3278341,-3.7296515,False,https://www.idealista.com/inmueble/108789493/,"Descubre esta magnífica vivienda en 4ª planta con ascensor, totalmente exterior, luminosa y en perfecto estado de conservación. Con una distribución funcional y espacios amplios, este piso está listo para entrar a vivir. - 3 dormitorios con armarios empotrados - Salón independiente de 29 m² con grandes ventanales - Cocina amueblada y equipada con acceso a tendedero cerrado - 2 baños completos, uno tipo suite con bañera hidromasaje y otro con ducha - Aire acondicionado por conductos en toda la casa - Calefacción de gas natural con radiadores modulares - Persianas motorizadas en todas las ventanas - Hall recibidor con armario empotrado Además, incluye 2 plazas de garaje y trastero. Urbanización privada con portero físico 24h/7, ideal para familias, con: •2 piscinas (adultos e infantil) •Parque infantil y zonas verdes •Pista de pádel y sala polivalente Ubicación inmejorable en una de las mejores zonas de la ciudad: Rodeado de amplios parques, a un paso del Centro Comercial El Bercial y El Corte Inglés. Excelente comunicación con transporte público (MetroSur y Renfe) y accesos rápidos a M-45, M-40, M-50 y A-42. Llámenos para visitarlo sin compromiso.",False,good,False,True,4231.0,False,False,False,False,[],False,False,528900.0,€,True,True,flat,"El Bercial, Getafe",Piso,Destacado,,,,,,
107945529,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/08/db/f2/1329100540.webp,691-BR,8,,2250000.0,chalet,sale,430.0,,4,5,Vadecabañas,Madrid,Boadilla del Monte,Valdecabañas,es,40.4405104,-3.8884193,False,https://www.idealista.com/inmueble/107945529/,"¡Descubre el hogar de tus sueños en esta espectacular casa independiente! Con 430 m² construidos sobre una amplia parcela de 2.420 m², esta propiedad ofrece un espacio inigualable y una distribución cómoda y agradable. La casa, en estado impecable, está construida con materiales de primera calidad y cuenta con un sistema de calefacción radiante que garantiza el máximo confort durante todo el año. Distribuida en dos plantas, la planta baja te recibe con un hall distribuidor a doble altura que da paso a un salón comedor en tres ambientes con grandes ventanales, llenando el espacio de luz natural, todo ello con salida directa al porche y a la zona de jardin y piscina. Además, encontrarás un dormitorio de invitados con baño, un despacho, una cocina office con despensa y una sala de lavadero-plancha. El garaje tiene capacidad para dos coches. En la planta primera, el lujo y la comodidad continúan con un dormitorio principal que incluye baño y vestidor, así como dos dormitorios suite adicionales. La parcela está adornada con un bonito paisajismo que rodea una piscina ideal para disfrutar del buen tiempo. También cuenta con un cuarto de jardinero para mantener el espacio exterior en perfecto estado. Construida en 2016, esta casa de segunda mano se presenta en perfecto estado, lista para entrar a vivir. Dispone de armarios empotrados, trastero y sistema de calefacción por por suelo radienta. No pierdas la oportunidad de vivir en este enclave privilegiado que combina elegancia, confort y naturaleza en un solo lugar. ¡Ven a visitarla y enamórate de tu futuro hogar!",False,good,False,,5233.0,False,False,False,False,[],False,False,2250000.0,€,True,True,chalet,"Valdecabañas, Boadilla del Monte",Casa independiente en Vadecabañas,Destacado,,independantHouse,,,,
