propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,newDevelopmentFinished,parkingSpace.parkingSpacePrice
108409886,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/45/89/d6/1344089062.webp,4238,41,5,545000.0,flat,sale,55.0,False,4,1,calle de Claudio Coello,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4275546,-3.6870794,False,https://www.idealista.com/inmueble/108409886/,"TORALIA CAPITAL OFRECE: Piso abuhardillado en Claudio Coello – Salamanca, con luz natural y múltiples orientaciones En pleno barrio de Salamanca, en la codiciada calle Claudio Coello, se encuentra este encantador piso abuhardillado, ideal para quienes buscan vivir en una de las zonas más exclusivas de Madrid, rodeados de tiendas de alta gama, restaurantes y excelente transporte público. La vivienda, interior pero muy luminosa, goza de orientación norte, sur, este y oeste, lo que permite disfrutar de luz natural durante todo el día. Se distribuye en 4 estancias conectadas por un pasillo, incluyendo un salón cómodo, una cocina equipada y un baño completo. Su diseño versátil permite adaptar los espacios según tus necesidades. Dispone de calefacción eléctrica y servicio de portería, lo que aporta un extra de comodidad y seguridad. El edificio no cuenta con ascensor. Una oportunidad única para vivir o invertir en el corazón de Salamanca, en un piso con encanto, flexible y lleno de posibilidades, donde la ubicación marca la diferencia.",True,good,False,False,9909.0,True,False,True,False,[],False,False,545000.0,€,560000.0,15000.0,3.0,flat,"Recoletos, Madrid",Piso en calle de Claudio Coello,,,,,
107888858,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bb/c1/5f/1327379628.webp,3067,42,,7900000.0,chalet,sale,1515.0,,7,12,Barrio Somosaguas,Madrid,Pozuelo de Alarcón,Somosaguas,es,Somosaguas,40.4287826,-3.8070089,False,https://www.idealista.com/inmueble/107888858/,"Marta Gómez Faiña de GV | SOMOSAGUAS comercializa la siguiente propiedad: Espectacular vivienda en Somosaguas Norte, una de las urbanizaciones mas prestigiosas a escasos quince minutos de Madrid, diseñada por el renombrado arquitecto Guillermo Springall.  La vivienda tiene 1.515 metros cuadrados repartidos en tres plantas, en una parcela de 2.546 metros cuadrados con un fantástico jardín con piscina climatizada y dos cuartos de baño con ducha. Apartamento de invitados con entrada independiente. Lo mas característico de esta inigualable vivienda es su gran luminosidad con ventanales panorámicos, amplitud de estancias, techos altos y materiales de gran calidad. Gran porche con vistas al jardín. Cristales de seguridad. La cocina de la marca Bulthaup, equipada con electrodomésticos Gaggenau de última generación.  Ascensor. Domótica. Geotermia. Alarma interior y perimetral. Garaje con capacidad para seis vehículos. Distribución: Planta principal: Espectacular hall a doble altura. Cuarto de baño de invitados en la entrada de la vivienda. Salón. Comedor principal con vistas al jardín. Presala de cocina. Cocina y office de gran tamaño. Cuarto de estar. Comedor adicional. Cuarto de baño de invitados en zona de estar. Despensa. Cuarto de lavado con gran ventanal. Primera planta: Cuarto de dormir principal de 100 metros cuadrados con sala de estar con chimenea, un gran vestidor y baño con jacuzzi en suite. Tres cuartos de dormir con sala de estar en la entrada, cada uno con vestidor y cuarto de baño. Despacho con cuarto de estar.  Planta sótano: Bodega. Cuarto de juegos con sala de billar. Cocina y baño turco. Gimnasio y zona de almacenaje-trastero. Tres cuartos de baño. Zona de servicio con cuarto de baño. Garaje. Esta información no tiene carácter contractual. Un porcentaje importante de nuestros inmuebles no aparecen publicados en idealista por expreso deseo de los propietarios. Para mas información sobre más propiedades en esta zona entre en nuestra página web.",False,good,False,,5215.0,False,False,False,False,[],False,False,7900000.0,€,,,,chalet,"Somosaguas, Pozuelo de Alarcón",Casa independiente,True,True,independantHouse,,
107853021,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9c/50/54/1326268095.webp,,58,2,320000.0,duplex,sale,69.0,True,2,2," Alcala, 2",Madrid,Torrejón de Ardoz,Noreste,es,,40.4576452,-3.4745927,True,https://www.idealista.com/obra-nueva/107853021/,"ULTIMAS UNIDADES. SP SERVICIOS INMOBILIARIOS pone a la venta esta promoción inmobiliaria de OBRA NUEVA y ENTREGA INMEDIATA de RENTA LIBRE, fecha prevista último cuatrimestre del 2025. La promoción se encuentra en la fase de finalización de obra.  Ubicada en la calle Álcala, la permite estar rodeada de múltiples comercios y servicios, tales como la estación de tren de Torrejón de Ardoz, Comisaría de policía local, Ayuntamiento, etc. Las unidades que quedan disponibles son de dos tipologías. Viviendas de uno y dos dormitorios. Todas ellas con TRASTERO, PLAZA DE GARAJE, ZONAS COMUNES Y PISCINA. La promoción se caracteriza por utilizar materiales de una elevada calidad en los materiales y con una alta eficiencia energética. En la carpintería exterior encontraremos Aluminio en color o p V C Abatible con rotura de puente térmico. Doble acristalamiento con vidrio de baja emisividad con Cámara de Aire. Las persianas serán de aluminio que aislamiento térmico, excepto en baños. En la carpintería interior encontraremos puertas interiores con hojas lacadas en color blanco y manivelas de diseño actual. Los armarios empotrados serán modulares con puertas de color blanco. Y contarán con balda para maletero y barra para colgar. La puerta de entrada a la vivienda será blindada bicolor según carpintería interior y exterior, con cerradura de 3 puntos y bisagras antipalanca y mirilla gran angular. La calefacción y el agua caliente sanitaria serán mediante sistema de aerotermia, con suelo radiante y refrescante. No dejes pasar esta oportunidad de adquirir una vivienda de obra nueva con entrega inmediata.  Llámanos y te informaremos.",False,newdevelopment,True,True,4638.0,False,False,False,False,[],False,False,320000.0,€,,,,flat,"Noreste, Torrejón de Ardoz","Dúplex en  Alcala, 2",True,True,duplex,False,
108380756,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f4/3d/db/1239949594.webp,Viv 11,10,bj,1633907.0,flat,sale,226.0,True,4,5,"calle BALMIS, 23",Madrid,Madrid,Moncloa,es,Aravaca,40.4592247,-3.7936855,True,https://www.idealista.com/obra-nueva/108380756/,"¡92% DE LA PROMOCIÓN VENDIDA! OBRAS INICIADAS Tenemos el placer de presentarles Aravaca Hills, una exclusiva promoción de 12 viviendas ubicada en la calle Doctor Balmis, en el entorno privilegiado de El Barrial (Aravaca). La promoción cuenta con viviendas de 3 y 4 dormitorios, incluyen amplios bajos con jardín privado y áticos dúplex con grandes terrazas, todo dentro de un complejo residencial privado que ofrece: Tres plazas de garaje Trastero Piscina privada Caseta habilitada para portero físico y circuito de cámaras de seguridad Este proyecto se desarrolla en régimen de cooperativa, con la propiedad del suelo ya adquirida y licencia de obras concedida. El diseño de cada vivienda destaca por su alta eficiencia energética y por los acabados de primeras marcas, de la mano de PORCELANOSA Grupo. Además, se ofrece al cliente la posibilidad de personalizar su vivienda desde el inicio del proyecto, con el apoyo y asesoramiento de nuestro departamento de arquitectura. Una promoción exclusiva en un enclave privilegiado, donde cada detalle ha sido pensado para garantizar el confort, la seguridad y el bienestar de su familia. Para más información, no dude en ponerse en contacto con nosotros.",False,newdevelopment,True,True,7230.0,True,False,False,False,[],False,False,1633907.0,€,,,,flat,"Aravaca, Madrid","Piso en calle Balmis, 23",True,True,,False,
108343107,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/76/49/e0/1341294953.webp,BºA,9,bj,140000.0,flat,sale,63.0,True,1,1,"calle Juan de Austria, 13",Madrid,Villarejo de Salvanés,,es,,40.1664106,-3.2781779,True,https://www.idealista.com/obra-nueva/108343107/,"AC HOME presenta una fantástica promoción de viviendas de Obra nueva ""ARENAL V"" a tan solo 35 minutos de Madrid Capital. Conjunto Residencial privado con instalaciones de primera calidad que ofrece 20 viviendas exclusivas de 1,2 y 3 Dormitorios, todas con Plaza de Garaje y Trastero incluidas en el precio.  Hogares cuidados al detalle que incorporan las mejores calidades: Carpintería exterior de PVC con rotura del puente térmico con apertura oscilobatiente y doble vidrio ""Climalit"", Puerta de entrada blindada, armarios empotrados en todos los dormitorios, cocinas amuebladas y equipadas con Horno, placa vitrocerámica y campana extractora, Preinstalación para carga de coches eléctricos en garajes. Interiores confortables y de alta eficiencia energética. Villarejo de Salvanés está perfectamente comunicado por varias líneas de autobús (351, 352 y 353 a Madrid Capital, 350 a Arganda del Rey y 430 a Aranjuez), y acceso por carretera desde la A-3 y R-3. En AC HOME, nos ponemos a su disposición para poder ayudarle en la compra de su vivienda, contamos con departamento financiero propio.",False,newdevelopment,True,True,2222.0,True,False,False,False,[],False,False,140000.0,€,,,,flat,Villarejo de Salvanés,"Piso en calle Juan de Austria, 13",True,True,,False,
108553871,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/73/96/da/1348287845.webp,6065,33,,3400000.0,countryHouse,sale,630.0,,5,5,Puerto de Galapagar-Las Cuestas,Madrid,Galapagar,Puerto de Galapagar-Las Cuestas,es,,40.5659355,-3.9756496,False,https://www.idealista.com/inmueble/108553871/,"GV | CAMPOS RÚSTICOS | Arquitectos especializados en la gestión de propiedades de primer nivel, comercializa la siguiente propiedad: Espectacular Casa de Campo ubicada en el término municipal de Galapagar con 15 hectáreas de terreno y una señorial casa de lujo con fabulosas vistas. Esta singular construcción principal ubicada dentro de la finca data del año 1917 aunque se rehabilitó totalmente en el año 2000 y además se han hecho varias mejoras a lo largo de estos últimos años. Naturaleza, lujo, belleza y máximo confort se juntan en esta extraordinaria finca, que cuenta con varias edificaciones:  - Casa principal - Casa para los guardeses - Piscina con vestuarios - Garaje y trastero - Pista de padel En lo que respecta a sus valores ambientales, buena parte de su territorio está protegido a través del Parque Regional de la Cuenca Alta del Manzanares y del Parque Regional del curso medio del río Guadarrama y su entorno, pero sin las fuertes restricciones que se imponen en los mismos. La Finca está situada dentro del Parque Nacional del Curso Medio del Río Guadarrama, una ubicación de alto valor paisajístico y medioambiental, pues sus recursos naturales, flora, fauna y particular clima serrano la convierten en un verdadero paraíso natural. El parque regional presenta un clima mediterráneo continental, cálido y no demasiado seco. En relación con la vegetación, todo este territorio incluye bosques de encinas, dehesas de encina y fresno y pinares de pino piñonero. Este privilegiado emplazamiento, así como sus dimensiones, su paisaje, o el conjunto arquitectónico de sus edificaciones, hacen de la Finca un lugar excepcional para el recreo, el descanso y la vida en el campo rodeado de naturaleza.",False,good,False,,5397.0,False,False,False,False,[],False,False,3400000.0,€,,,,countryHouse,"Puerto de Galapagar-Las Cuestas, Galapagar",Casa rural,True,True,casale,,
108497194,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/46/4b/a5/1346663222.webp,530182,25,7,4500000.0,flat,sale,426.0,True,6,4,Barrio Almagro,Madrid,Madrid,Chamberí,es,Almagro,40.4371148,-3.6945158,False,https://www.idealista.com/inmueble/108497194/,Ana Bareño de GV | ALMAGRO comercializa el siguiente inmueble: Exclusivo piso de 426 metros cuadrados en una de las calles más emblemáticas del Barrio de Almagro. En un bonito edificio clásico encontramos esta elegante vivienda con infinitas posibilidades de reformal. Muy luminosa y con una localización inmejorable. Ideal para los que buscan una casa muy amplia y representativa en uno de los barrios más demandados de Madrid. Distribución: Hall de entrada. Aseo de visitas. Salón. Comedor. Cuarto de estar. Biblioteca. Seis cuartos de dormir. Tres cuartos de baño en suite. Terraza. Cocina. Office. Despensa. Cuarto de lavado. Plaza de garaje de acceso directo. Trastero con cuarto de baño. Esta información no tiene Carácter contractual. Un porcentaje importante de nuestros inmuebles no aparecen publicados por expreso deseo de los propietarios. Para más información sobre más propiedades en esta zona entre en nuestra página web.,False,good,False,True,10563.0,False,False,False,False,[],False,False,4500000.0,€,,,,flat,"Almagro, Madrid",Piso,True,True,,,
108351724,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8a/b0/ec/1342303572.webp,V12,8,1,239000.0,flat,sale,78.0,True,2,2,"Calle San Isidro, 20",Madrid,Valdemoro,Guardia Civil - Zona Industrial,es,,40.1938008,-3.6774849,True,https://www.idealista.com/obra-nueva/108351724/,"Tenemos el placer de presentarles este nuevo proyecto cooperativo de obra nueva en el centro de Valdemoro con los mejores áticos de la localidad.   Residencial Pomarada es una promoción de 48 viviendas de uno a cuatro dormitorios, incluyendo bajos con jardin, espectaculares aticos dúplex de 4 dormitorios  y viviendas con terrazas para disfrutar del buen tiempo. Podrás disfrutar de una piscina comunitaria dentro de un residencial privado y cerrado, con acceso único a través de conserjería.   Destacamos que es una promoción económica con una ubicación excelente. Goza de una situación inmejorable en el corazón de Valdemoro, cerca de la Avenida de Andalucía y el Ayuntamiento. Estará a un paso de la principal zona comercial de la ciudad, así como de espacios verdes y las principales conexiones de transporte: tren, autobuses y la cercanía a la A4. En sus proximidades para ir andando podrás encontrar una amplia gama de servicios, incluyendo un centro de salud, parques, colegios, supermercados y todo tipo de comercios.   Todas las viviendas son exteriores y están diseñadas para que la luz sea protagonista de los hogares. Son viviendas pensadas para aprovechar los espacios primando el confort y la economía de consumo. El suelo radiante con aerotermia es un ejemplo de ello.   Cada vivienda incluye una plaza de garaje.   Si deseas obtener más información sobre los planos, precios o concertar una visita, no dudes en ponerte en contacto con nosotros. ¡Tu nuevo hogar te espera!",False,newdevelopment,True,True,3064.0,True,False,False,False,[],False,False,239000.0,€,,,,flat,"Guardia Civil - Zona Industrial, Valdemoro","Piso en Calle San Isidro, 20",True,True,,False,
107943954,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4e/93/2b/1329053003.webp,PRIMERO A,10,1,252097.0,flat,sale,87.0,True,2,1,"calle de Pinto, 20",Madrid,Fuenlabrada,Centro,es,,40.2808421,-3.7964191,True,https://www.idealista.com/obra-nueva/107943954/,"Residencial Theon consta de 26 viviendas libres de 1, 2 y 3 dormitorios, con trastero y plaza de garaje(opcional). Desde Theon Residencial estamos comprometidos a ofrecerte mucho más que una vivienda, queremos entregarte el hogar con el que siempre soñaste. Nuestro propósito es transformar tus ideas en espacios únicos, donde calidad, diseño y funcionalidad se unen para adaptarse a tu estilo de vida.",False,newdevelopment,True,True,2898.0,True,False,False,False,[],False,False,252097.0,€,,,,flat,"Centro, Fuenlabrada","Piso en calle de Pinto, 20",,,,False,
107923686,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9c/50/ee/1328582681.webp,2A,6,2,295000.0,flat,sale,80.0,True,2,1,"avenida SAN DIEGO, 59",Madrid,Madrid,Puente de Vallecas,es,San Diego,40.3873188,-3.6685995,True,https://www.idealista.com/obra-nueva/107923686/,"Se vende vivienda de obra nueva, a estrenar en el corazón de Vallecas    LICENCIA CONCEDIDA. Inicio de obras junio 2025.    Edificio singular, con diseño y calidades superiores a cualquiera de la zona. Con fachada ventilada, trastero en planta baja y terraza en la azotea para disfrute de todos los vecinos. Todas las viviendas son exteriores y cuentan con balcón a la calle.    El edificio consta de 10 viviendas de 2 dormitorios en planta y dos estupendos áticos de 1 y 2 dormitorios con una amplia terraza de mas de 20 metros cuadrados  La Avenida de San Diego, calle que da nombre al barrio donde se ubica, es la más ancha de la zona y une la zona nueva de Méndez Álvaro con la plaza de la Asamblea de la Comunidad de Madrid, siendo el centro neurálgico del barrio. En sus aledaños esta la parroquia de San Diego, el colegio Raimundo Lulio, la parada de autobús de la EMT de la línea 24 y multitud de tiendas y servicios.  No deje pasar esta oportunidad.",False,newdevelopment,True,True,3688.0,True,False,False,False,[],False,False,295000.0,€,,,,flat,"San Diego, Madrid","Piso en avenida San Diego, 59",,,,False,
