propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,parkingSpace.parkingSpacePrice
108465027,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7d/e9/24/1345724307.webp,HD-117,11,1,147000.0,flat,sale,45.0,True,2,1,calle del Doctor Bellido,Madrid,Madrid,Puente de Vallecas,es,San Diego,40.3857661,-3.6664292,False,https://www.idealista.com/inmueble/108465027/,"¡POSIBILIDAD DE FINANCIACION 100%! HIPODREAMS SERVICIOS FINANCIEROS VENDE Estupendo piso cerca de todos los servicios, zona muy tranquila. La vivienda esta ubicada en un primero. Se distribuye de la siguiente manera: 2 dormitorios, cocina y salon independientes, 1 baño completo. No dudes en visitar la vivienda sin ningún tipo de compromiso. Olvidate de pagar un alquiler todos los meses. Posibilidad de financiar el 100%. Informate sin compromiso. Te encontramos la FINANCIACIÓN PARA TU VIVIENDA CON LAS MEJORES CONDICIONES busques lo que busques Y EN TODO EL TERRITORIO NACIONAL. En HIPODREAMS te ayudaremos a conseguir las mejores condiciones para tu nueva hipoteca. INFÓRMATE SIN COMPROMISO Síguenos en Instagram: @hipodreams y en TikTok @hipodream  Busca más viviendas en hipodreams. es.",False,good,False,False,3267.0,False,False,False,False,[],False,False,147000.0,€,flat,"San Diego, Madrid",Piso en calle del Doctor Bellido,,,,,,,
108764884,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7a/dd/5b/1354471433.webp,00542,20,1,329000.0,flat,sale,116.0,True,4,2,El Arroyo - La Fuente,Madrid,Fuenlabrada,El Arroyo - La Fuente,es,,40.2752676,-3.791381,False,https://www.idealista.com/inmueble/108764884/,"Este encantador piso se encuentra ubicado en la zona de Centro-Arroyo-La Fuente en Fuenlabrada. Con una superficie total de 116 m² y 3 habitaciones individuales más 1 habitación doble, este piso en el primer piso ofrece comodidades como 2 baños, ascensor, calefacción de gas natural, cocina equipada, suelos de parquet y mucho más. Además, cuenta con jardín y piscina comunitaria, así como portero automático, sistema de seguridad y trastero. Su excelente ubicación lo convierte en una oportunidad única para disfrutar de un buen estado de conservación y un entorno soleado. ¡No dejes pasar esta oportunidad! Contáctanos para más información.",False,good,False,True,2836.0,False,False,False,False,[],False,False,329000.0,€,flat,"El Arroyo - La Fuente, Fuenlabrada",Piso,,,,,,,
108668697,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b0/c0/c4/1358089854.webp,99/5798,17,bj,250000.0,flat,sale,132.0,True,3,1,El Cerrillo,Madrid,Colmenar Viejo,El Cerrillo,es,,40.6625568,-3.7688051,False,https://www.idealista.com/inmueble/108668697/,"REF. 99/5798. ALFA COLMENAR NO COBRA HONORARIOS AL COMPRADOR. ALFA VENDE Piso bajo con local comercial para reformar en la zona del Cerrillo de Colmenar Viejo. Se vende amplio piso en planta baja de 132 m² construidos, ideal para reformar a tu gusto y crear la vivienda de tus sueños. Ubicado en una tranquila zona con todos los servicios cercanos: colegios, supermercados y transporte. La vivienda cuenta con: 3 dormitorios espaciosos, 1 baño completo, salón, cocina independiente y terraza con múltiples posibilidades Gracias a su excelente distribución ofrece muchas opciones de reforma para adaptarlo a las necesidades de cualquier familia o inversor. ¡No pierdas esta oportunidad! Contacta para más información o concertar una visita.",False,renew,False,False,1894.0,False,False,False,False,[],False,False,250000.0,€,flat,"El Cerrillo, Colmenar Viejo",Piso,270000.0,20000.0,7.0,,,,
108248579,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/80/e7/37/1338641570.webp,,13,,455000.0,chalet,sale,180.0,,5,3,el retablo,Madrid,El Álamo,,es,,40.2297478,-3.9948761,False,https://www.idealista.com/inmueble/108248579/,"Precioso chalet independiente reformado! Parcela de 671 metros con piscina con una construcción de más de 180 metros de casa. Planta principal: salón independiente con acceso a piscina, cocina independiente reformada y amueblada con acceso a piscina, 1 dormitorio, 1 baño con ducha y habitación multiusos. Planta primera: hall distribuidor, salón, 4 dormitorios con armarios empotrados, 1 baño completo reformado.  Memoria de calidades: Puerta blindada, puertas de roble, suelos porcelánicos, ventanas de climalit blanco con rejas, calefacción de gasoil. Parcela ajardinada con gran piscina de gresite, baño de piscina. PARKING cubierto para 3 coches. Ubicado muy cerca del centro urbano, bus, colegios, supermercados. VENGA A VISITARLO LE ENCANTARA!",False,good,False,,2528.0,False,False,False,False,[],False,False,455000.0,€,chalet,El Álamo,Casa independiente en el retablo,,,,True,True,independantHouse,
108712203,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bf/7f/5a/1352884242.webp,,46,6,360000.0,flat,sale,106.0,True,4,2,Barrio Parque Lisboa - La Paz,Madrid,Alcorcón,Parque Lisboa - La Paz,es,Parque Lisboa - La Paz,40.3484511,-3.8182408,False,https://www.idealista.com/inmueble/108712203/,"ZANATTA Servicios Inmobiliarios VENDE EN EXCLUSIVA. IDEAL PARA INVERSIONISTA ALQUILADO ACTUALMENTE, SE PUEDE VISITAR Fantastico piso de 106m2, consta de cuatro dormitorios el principal con armarios empotrados forrados y vestidos, uno de los dormitorios con aire acondicionado, dos baños completos los dos con plato de ducha, amplio salon comedor con salida a terraza. Amplisima cocina con electrodomesticos. Calefacion central. Ubicacion a 100m de la estacion de metro parque Lisboa. *este anuncio no es vinculante, puede contener errores, se muestra a título informativo y no contractual*. No dude en visitarlo.",False,good,False,True,3396.0,False,False,False,False,[],False,False,360000.0,€,flat,"Parque Lisboa - La Paz, Alcorcón",Piso,,,,,,,
95166679,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d7/40/8a/1314239650.webp,,15,1,179000.0,flat,sale,114.0,True,3,2,"calle mayor, 35 - bis",Madrid,Bustarviejo,,es,,40.8579852,-3.7083549,True,https://www.idealista.com/inmueble/95166679/,"Gestión Navacerrada pone a la venta este estupendo piso en el centro de Bustarviejo. Forma parte de una comunidad de vecinos tranquila y familiar. La vivienda consta de salón amplio y luminoso con orientación sur, cocina equipada y cómoda, con todos los electrodomésticos, muebles altos y bajos, mesa y sillas para poder comer, y una zona de terraza/ lavadero cerrada con cristalera. Tres dormitorios, todos con armario, ventana con persiana y contraventana, y radiador, y dos baños, uno de ellos con ducha. Los suelos son de parquet, la casa está cuidada y en muy buena ubicación. Está muy cerca de todos los servicios que ofrece el pueblo, tanto restaurantes, tiendas, centro de salud, parque infantil y parada del autobús.",False,good,False,False,1570.0,False,False,False,False,[],False,False,179000.0,€,flat,Bustarviejo,"Piso en calle mayor, 35 - bis",,,,,,,
90309162,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ac/55/b8/1188529177.webp,,55,,1600000.0,chalet,sale,350.0,,6,5,Barrio Palomas,Madrid,Madrid,Hortaleza,es,Palomas,40.4508888,-3.622965,False,https://www.idealista.com/inmueble/90309162/,"Magnífico Chalet-Pareado en el Campo de las Naciones, junto al Parque Empresarial, Clínica Universitaria de Navarra y sede del Banco Santander. Reformado. ACTUALMENTE ALQUILADO 350 m2 + 100 m2 de jardín con parte acristalada creando un bonito porche, con cerramiento movible para utilizarlo todo el año y con un estanque con peces.  ENTREPLANTA, hall de entrada, salón de 50 m2 con chimenea y salida a porche, cocina de porcelanosa con isla y electrodomésticos de alta gama, cuarto de estar-despacho y gimnasio, 1ª PLANTA, 3 dormitorios, principal en suite con zona de estar y vestidor, 2 baños,  2ª PLANTA, 2 dormitorios, 1 baño y una terraza,  SÓTANO, salón multiusos/dormitorio y baño, cuarto de lavado-plancha y caldera, garaje para 3 coches,  Aire acondicionado, calefacción a gas por suelo radiante, aspiración centralizada. Cerca colegios (Liceo Francés, Maristas, Montessori, Bristol, Brains). Fácil acceso a M-40, M-30, A-2, Aeropuerto, IFEMA- Zona muy tranquila rodeada de parques, Juan Carlos l, Juan Pablo ll, Campo de Golf de la Hinojosa, Anillo verde ciclista, pero con todos los servicios, El Corte Inglés, Polideportivo Los Prunos, CC Palacio de Hielo con cines y zona de ocio y comercial, restaurantes, farmacia, bancos, autobuses.",False,good,False,,4571.0,False,False,False,False,[],False,False,1600000.0,€,chalet,"Palomas, Madrid",Chalet pareado,,,,True,True,semidetachedHouse,
103547118,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/db/62/46/1192942500.webp,VEN6511,62,,1830000.0,chalet,sale,1267.0,,8,11,Barrio Molino de la Hoz,Madrid,Las Rozas de Madrid,Molino de la Hoz,es,Molino de la Hoz,40.5445645,-3.928059,False,https://www.idealista.com/inmueble/103547118/,"Urbenorte vende exclusivo chalet en Molino de la Hoz distribuido en 3 plantas. Es una de las mejores viviendas de Las Rozas de Madrid. Es un chalet muy luminoso distribuido de la siguiente forma: Planta principal: 2 amplios salones, un despacho, dormitorio con baño, 1 aseo de cortesia, una amplia cocina con office y varias salidas al jardín, una de ellas sale directamente a un amplio porche techado con barbacoa y horno. Primera planta: subiendo nos encontramos con 6 dormitorios con 6 baños en suite y un dormitorio principal con despacho, 2 baños unidos y amplios armarios. Planta baja: en esta planta muy luminosa nos encontramos un gran salón con billar, bodega y chimenea, un cine para 10 personas, pista de squash, gimnasio, sauna, dormitorio de servicio con baño y cocina, despensa, zona de lavado y muchos armarios. Garaje para 4 coches. El jardín de 2500 m está muy cuidado, tiene un gran cenador, piscina cubierta, zona infantil con casita de invitados, y 4 plazas de parking techadas adicionales. La urbanización Molino de la Hoz cuenta con club social con restaurante, piscina, pistas de tenis y paddle. Hay también farmacia, cafeterías, peluquería, veterinario, etc. Colegios (Logos y Berriz). Varias líneas de autobús que comunican con Las Rozas y Moncloa, así como con el club social de la urbanización.",False,good,False,,1444.0,False,False,False,False,[],False,False,1830000.0,€,chalet,"Molino de la Hoz, Las Rozas de Madrid",Casa independiente,,,,True,True,independantHouse,
103343096,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/75/8d/fa/1186497623.webp,,15,1,1150000.0,flat,sale,84.0,True,2,2,Santa Engracia,Madrid,Madrid,Chamberí,es,Almagro,40.4304191,-3.6989326,False,https://www.idealista.com/inmueble/103343096/,"Ofrecemos éste Precioso piso en exclusiva ubicado en la Calle Santa Engracia, en el corazón del barrio de Chamberí donde hay una variada selección de restaurantes con gran oferta gastronómica y terrazas en la plaza Olavide donde tomar algo. El Arte y la Cultura también son protagonistas en la zona gracias a las exposiciones del Canal Isabel II, que presentan además de disponer de amplios jardines. Casi a estrenar, acabado en el año 2022. En un Edificio inteligente y sostenible energéticamente que cuenta con gimnasio, y trastero de 5m2 incluido en el precio. Tiene dos habitaciones luminosas con amplios ventanales donde la fachada ha sido conservada y rehabilitada pero toda la construcción interior es nueva, y dos baños completos con ducha, y una espaciosa cocina. El piso tiene instalaciones de tecnología puntera así como suelos radiantes y aire acondicionado por conductos para tener todo el confort. Cuenta con un diseño muy funcional que maximiza el espacio a la vez que proporciona todas las comodidades necesarias. Hay plazas de garaje disponibles en alquiler y venta cerca del edificio. Es ideal para inversores o como ""pie a terre"" en Madrid.",False,good,False,True,13690.0,False,False,False,False,[],False,False,1150000.0,€,flat,"Almagro, Madrid",Piso en Santa Engracia,,,,,,,
108884585,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/13/e4/00/1357902106.webp,,18,1,369000.0,flat,sale,55.0,True,2,1,Barrio Pilar,Madrid,Madrid,Fuencarral,es,Pilar,40.4769703,-3.7147013,False,https://www.idealista.com/inmueble/108884585/,"Oportunidad de vivienda en uno de los barrios más demandados de la zona norte, el barrio del Pilar. Inmejorable ubicación debido a su cercanía a los servicios esenciales tales como supermercados, transporte, ocio.  La vivienda está es una primera planta alta, haciendo esquina y con gran número de ventanas lo que hace que sea muy luminosa. Se distribuye en cocina incorporada en el salón, 2 dormitorios y un cuarto de baño. La finca dispone de acceso para minusválidos y cuenta con un conserje  En el precio se incluyen 2 plazas de garaje en usufructo en parking privado de la comunidad en superficie con barreras de entrada y salida.",False,good,False,True,6709.0,False,False,False,False,[],False,False,369000.0,€,flat,"Pilar, Madrid",Piso,,,,True,True,,
