propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,district,hasLift,newDevelopmentFinished,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108435545,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7b/9c/85/1344795699.webp,9166,35,1750000.0,chalet,sale,503.0,6,7,calle Monte Umbrío,Madrid,Ciudalcampo,es,40.6320417,-3.5897,False,https://www.idealista.com/inmueble/108435545/,"REA Inmobiliaria presenta este fantástico independiente dentro del conjunto residencial Ciudalgolf, situado en magnífica localización a la entrada de Ciudalcampo. Con 536 m2 construidos, dispone de cinco dormitorios y cinco baños y aún pueden ganarse otros 90 m2 más si se habilita la buhardilla. Destaca por la amplitud y luminosidad de sus estancias. El jardín cuenta con piscina y barbacoa de obra. La vivienda, construida en 2009, se distribuye en tres plantas. La planta principal se despliega a partir de un amplio y luminoso vestíbulo abierto hasta el techo. En ella brillan con luz propia un enorme salón con chimenea de gas y un coqueto comedor independiente. Ambos tienen salida a un agradable porche cubierto y al jardín. El comedor tiene acceso directo a la cocina, que es amplia, cómoda, moderna y dispone de zona de comedor de diario y salida al lateral del jardín, En este nivel encontramos también un acogedor cuarto de estar con gran ventanal, un dormitorio con baño completo (que puede funcionar como habitación de invitados o cuarto de servicio) y un aseo de invitados. La planta de arriba acoge la zona de descanso, que consta de cuatro dormitorios. Dos tienen baño en suite y los otros dos comparten otro baño. El principal tiene vestidor y baño doble, con ducha y bañera. Tres de los cuatro dormitorios tienen salida a una preciosa y amplia terraza corrida situada encima del porche. Todos tienen armarios empotrados. El sótano está dominado por por una gran sala multiusos a la que presta servicio un baño completo. Tiene acceso a un patio interior cubierto que hace las veces de cuarto de lavado y plancha y en el que está ubicada la caldera. El garaje, con capacidad para tres o cuatro coches, cuenta además con espacio de almacenamiento. La calefacción es de gas natural por radiadores. El aire acondicionado es por conductos con termostatos individuales en cada habitación. Las ventanas tienen cerramientos climalit con completo aislamiento térmico y acústico y cristales blindados. Ciudalgolf es una urbanización independiente dentro de Ciudalcampo. 75 chalets que gozan de seguridad privada 24 horas (aparte de la de Ciudalcampo) y unas excelentes zonas comunes, que incluyen dos pistas de pádel, piscina exterior e interior climatizada, gimnasio, sauna, jacuzzi y baño turco. Algunas de las imágenes de esta vivienda han sido retocadas digitalmente para sustituir el mobiliario original, siguiendo instrucciones expresas de la propiedad. Disponemos de otras muchas propiedades similares que no están publicadas en este portal. Visite nuestra web reainmobiliaria.com Ciudalcampo es una de las mejores zonas residenciales de Madrid. Ubicada en el km 28 de la A-1 y a solo 20 minutos de Plaza de Castilla, combina privacidad, naturaleza y exclusividad en un entorno único. Mantiene un equilibrio excepcional entre el desarrollo urbanístico y la conservación del medio natural. La urbanización se compone principalmente de chalets unifamiliares en parcelas a partir de 2.500 m², rodeadas de encinares y con maravillosas vistas a la sierra. Tiene un gran prestigio por su seguridad 24 horas, gracias a su profesional patrulla de vigilancia.  Dentro de la urbanización se encuentra el prestigioso colegio internacional SEK y el exclusivo club RACE — con campo de golf, hípica, piscinas, tenis y zonas deportivas. Además, se encuentra junto al centro comercial Santo Domingo, que ofrece supermercado, farmacia, carnicería, pescadería, frutería, estanco y restaurantes, entre otros servicios y a tan solo 10 minutos del Hospital Público Infanta Sofía. Cuenta con un servicio regular de autobuses a Madrid y una línea interna que recorre toda la urbanización.  Una urbanización que logra el equilibrio perfecto entre entorno natural, privacidad y calidad de vida.",False,good,False,3479.0,True,False,False,False,[],False,False,1750000.0,€,True,True,chalet,independantHouse,Ciudalcampo,Casa independiente en calle Monte Umbrío,,,,,,,,,
108577039,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/77/c2/a8/1348942699.webp,BAJO C,8,249900.0,flat,sale,101.0,2,1,"Calle de Serranillos, 13",Madrid,Fuenlabrada,es,40.2808109,-3.797338,True,https://www.idealista.com/obra-nueva/108577039/,"“La Gema de Lourdes” – La joya del centro de Fuenlabrada Nueva promoción de obra nueva en Calle Serranillos de Fuenlabrada. Viviendas de 2 dormitorios con 1 baño, cocina amueblada, garaje y trastero comunitario desde 225.900 €. Diseño moderno con espacios amplios, armarios empotrados vestidos y aislamiento acústico superior. Climatización por aerotermia con suelo radiante-refrescante y alta eficiencia energética para mayor confort y ahorro. Puerta blindada, videoportero, preinstalación de alarma, garaje con montacoches y opción de recarga para coche eléctrico. Edificio con ascensor, zonas comunes de calidad y trastero comunitario. Ubicación privilegiada en pleno centro, junto a Metro, Renfe, autobuses, Ayuntamiento, centro comercial, colegios y todos los servicios. Un hogar pensado para disfrutar. Vive con estilo y comodidad en “La Gema de Lourdes”. ¡Te enamorará!  IVA no incluido.",False,newdevelopment,True,2474.0,True,False,False,False,[],False,False,249900.0,€,True,True,flat,,"Centro, Fuenlabrada","Piso en Calle de Serranillos, 13",bj,True,Centro,True,False,,,,
108926049,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9d/cf/b7/1359146872.webp,,1,270000.0,flat,sale,74.0,3,1,calle de Ferroviarios,Madrid,Madrid,es,40.3857395,-3.7037227,False,https://www.idealista.com/inmueble/108926049/,"Piso está ubicado en el barrio Pradolongo de Usera. La vivienda se localiza en la planta planta del edificio. Muy cerca a la calle principal: calle de ferroviarios. Dispone de 74 metros cuadrados que necesita reformar en: - 3 Dormitorio - 1 Salón amplio - 1 Cocina  -1 Cuartos de baño  Muy bien comunicado, cuenta con tiendas de todo tipo alrededor del edificio, tanto supermercados como farmacias, hay parques y colegios a 5 minuto de piso, ideal para familiares con niños e mascotas. El barrio de Pradolongo está ubicado en el distrito de Usera, en el sur de Madrid. Sus límites son, por el norte, la calle de Marcelo Usera; por el este, la calle de Nicolás Usera, la calle de Mamerto López, la calle del Amor Hermoso y la calle del Doctor Tolosa Latour; por el sur, la avenida de los Poblados; y, por el oeste, la avenida de Rafaela Ybarra. Mientras que la mitad norte del barrio es residencial, la mitad sur la ocupa el extenso parque de Pradolongo, que cuenta con un estanque en el centro. Dada su relativa proximidad a la autovía A-42, el barrio es fácilmente accesible en coche. También es posible tomar el autobús o acudir a las estaciones más cercanas al barrio, tanto de metro (Usera) como de cercanías (Doce de Octubre).",False,renew,False,3649.0,False,False,False,False,[],False,False,270000.0,€,,,flat,,"Moscardó, Madrid",Piso en calle de Ferroviarios,1,True,Usera,False,,Moscardó,,,
108583974,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/28/72/48/1349137186.webp,4261,62,1295000.0,flat,sale,215.0,3,2,calle de Fernán Núñez,Madrid,Madrid,es,40.4559471,-3.6704716,False,https://www.idealista.com/inmueble/108583974/,"ALTOR ASESORES pone a su disposición en exclusiva vivienda en una de las mejores ubicaciones de Chamartín Le presentamos este espectacular piso de 212 m² situado en una de las zonas más codiciadas y tranquilas de Chamartín, en un entorno semiprivado que ofrece privacidad y calidad de vida. Totalmente reformado en 2015 con materiales de primera calidad, esta luminosa propiedad destaca por su impresionante salón de generosas dimensiones, bañado en luz natural gracias a su magnífica orientación, ideal para disfrutar de un ambiente cálido y acogedor durante todo el año. La cocina, completamente equipada, combina funcionalidad y diseño contemporáneo, mientras que la zona de descanso se compone de tres amplios dormitorios con excelente distribución. El dormitorio principal cuenta con baño en suite y una relajante bañera de hidromasaje, perfecta para desconectar al final del día. Además, dispone de un segundo baño completo para dar servicio al resto de la vivienda. El confort está garantizado gracias a la calefacción central y al sistema de aire acondicionado por conductos. Incluye una amplia plaza de garaje con capacidad para coche grande y moto, además de un práctico trastero. La urbanización ofrece completas zonas comunes con jardín y piscina, que convierten esta propiedad en una auténtica joya para quienes buscan exclusividad, amplitud y tranquilidad sin renunciar a todos los servicios del barrio. No dude en contactarnos para más información o concertar una visita.",True,good,False,6023.0,True,False,True,False,[],False,False,1295000.0,€,True,True,flat,,"Bernabéu-Hispanoamérica, Madrid",Piso en calle de Fernán Núñez,bj,True,Chamartín,True,,Bernabéu-Hispanoamérica,1325000.0,30000.0,2.0
108681582,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7a/98/65/1352199904.webp,VT-2,16,364906.0,flat,sale,132.0,3,2,"avenida del Mayorazgo, 80",Madrid,Madrid,es,40.3648332,-3.6197671,True,https://www.idealista.com/obra-nueva/108681582/,"¡Tu hogar te está esperando en uno de los nuevos barrios con más proyección de Madrid!  Ubicado en el nuevo desarrollo urbano de Valdecarros (Madrid), dotado de buenas conexiones por transporte público, en un entorno tranquilo, residencial y bien planificado. Un edificio de obra nueva con viviendas de 2 y 3 dormitorios, con zonas comunes, piscina, plaza de garaje y trastero incluidos. Las viviendas destacan por su diseño actual, la claridad espacial y el aprovechamiento eficiente de la superficie útil, con líneas limpias, amplios ventanales y terrazas privadas que aportan luminosidad y una sensación de amplitud que se disfruta todos los días. Como Vivienda Protegida de Precio Limitado (VPPL), representa una gran oportunidad para acceder a una vivienda moderna con condiciones ventajosas. La entrega de llaves está prevista para el 2029. Este moderno edificio residencial es la opción ideal para las personas que buscan su primera vivienda: funcional, cómoda, bien ubicada y con una excelente relación calidad-precio. Se situará a pocos minutos a pie de la estación de metro de La Gavia, este proyecto te conecta directamente con el corazón de la ciudad, sin renunciar a la tranquilidad de un entorno residencial en desarrollo. Este nuevo barrio se desarrolla con una visión urbana y sostenible: rodeado de zonas verdes, parques, comercios de proximidad y todos los servicios esenciales como centros educativos, instalaciones deportivas y supermercados. Aquí tendrás todo lo que necesitas a tu alcance, en un entorno pensado para hacerte la vida más fácil.",False,newdevelopment,True,2764.0,True,False,False,False,[],False,False,364906.0,€,True,True,flat,,"Ensanche de Vallecas - La Gavia, Madrid","Piso en avenida del Mayorazgo, 80",,True,Villa de Vallecas,True,False,Ensanche de Vallecas - La Gavia,,,
107658670,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/52/a9/3b/1197774955.webp,COOP-827@P11E,8,283449.0,flat,sale,65.0,1,1,"calle Rufino González, 59",Madrid,Madrid,es,40.4342056,-3.6246509,True,https://www.idealista.com/obra-nueva/107658670/,"JULIÁN CAMARILLO PASSIVHAUS (PERALEDA URBAN, S. COOP. -Fase Rufino González) Fututo residencial formado por 50 viviendas de 1 y 2 dormitorioscon plaza de garaje y trastero incluido en el coste.  Dispondrá de amplias zonas comunes: piscina, jardines, zona de juegos infantiles, sala comunitaria y conserjería.  La urbanización privada estará situada en C/ Rufino González nº 59, Barrio de Simancas (Madrid).  Tanto la eficiencia energética, como el compromiso con el ahorro y el medio ambiente son los pilares fundamentales del proyecto, en una búsqueda continuada por el confort y la calidad de vida. Es por ello, que el estándar de certificación es Passivhaus, ya que garantiza una alta eficiencia energética y un menor consumo.  Sus principios básicos son:  •Aislamiento térmico •Carpintería de altas prestaciones •Hermeticidad de las viviendas •Reducción de puentes térmicos •Recuperador de calor.  El estándar Passivhaus es el más exigente del mercado en materia de eficiencia energética y confort. Muchos países europeos lo están tomando como referencia para definir un edificio de consumo casi nulo. ¡No pierdas la oportunidad!  IVA no incluido.",False,,True,4361.0,True,False,False,False,[],False,False,283449.0,€,True,True,flat,,"Simancas, Madrid","Piso en calle Rufino González, 59",2,True,San Blas,True,False,Simancas,,,
108558023,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ec/bd/48/1348414261.webp,31263,12,164824.0,flat,sale,68.0,2,2,"del Fresno, 141",Madrid,Loeches,es,40.3889525,-3.4258781,True,https://www.idealista.com/obra-nueva/108558023/,"TU PRIMERA VIVIENDA ASEQUIBLE ESTÁ MÁS CERCA DE LO QUE IMAGINAS VIVIENDAS VPPB DE 1, 2 Y 3 DORMITORIOS CON TERRAZA LICENCIA DE OBRA SOLICITADA JUNIO 2025 Descubre VÍVE Loeches, una promoción de 113 viviendas protegidas (VPPB) en régimen de cooperativa de 1, 2 y 3 dormitorios, con viviendas en planta baja con un amplio jardín, viviendas en planta tipo y áticos con magníficas terrazas.  Todas las viviendas disponen de terraza, trastero y una o dos plazas garaje en función de la tipología incluido en el precio de venta. Viviendas asequibles y eficientes donde se ha cuidado al máximo cada detalle para ofrecer un hogar cómodo y moderno, adaptado a tus necesidades y estilo de vida.  El proyecto contará con Alta Calificación energética, por lo que disfrutarás de un hogar confortable, ahorrando en tus facturas de calefacción y contribuyendo al cuidado del medio ambiente. VÍVE Loeches dispondrá de unas magníficas zonas comunes, un lugar perfecto para coleccionar momentos inolvidables gracias a sus zonas verdes y piscina para refrescarte en los días más calurosos.  Loeches: vive en un entorno tranquilo, cerca de Madrid Situado al este de Madrid, Loeches es un municipio con un encanto, rodeado de naturaleza y con una calidad de vida inmejorable. A solo 35 minutos en coche del centro de Madrid, ofrece un ambiente sereno, con todos los servicios necesarios y excelentes conexiones por carretera (M-206, R-3 y A-2) y transporte público (línea 284 con conexión en Avenida de América). Gracias a su ubicación estratégica, Loeches está rodeado de municipios como San Fernando de Henares, Alcalá de Henares, Torrejón de Ardoz, Rivas Vaciamadrid y Arganda del Rey, lo que amplía aún más la oferta de servicios, comercios y actividades. Es el lugar perfecto para quienes buscan su primera vivienda asequible en un entorno tranquilo, sin renunciar a la comodidad y la cercanía a la ciudad. Solicita una visita con nuestro comercial y descubre todos los detalles de este proyecto de vivienda asequible.  Estás a un paso de conocer tu próximo hogar asequible.",False,newdevelopment,True,2424.0,True,False,False,False,[],False,False,164824.0,€,True,True,flat,,Loeches,"Piso en del Fresno, 141",2,True,,True,False,,,,
108910484,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d8/71/1b/1358720607.webp,,74,299000.0,chalet,sale,181.0,3,3,CL HACILLA,Madrid,El Vellón,es,40.7655867,-3.5840476,False,https://www.idealista.com/inmueble/108910484/,"B2V InmobiliariA comercializa en Exclusiva. Chalet Adosado en El Vellón. ¡Tu Nuevo Hogar te Espera! Descubre este encantador chalé adosado en El Vellón, ubicado en una tranquila urbanización con piscina, ideal para disfrutar de los días soleados. Esta vivienda, en excelente estado, ofrece unas calidades que garantizan un confort inigualable. Con una distribución en tres plantas, la entrada te recibe con un acogedor porche que invita a relajarte. En la planta principal, encontrarás: un hall que da paso a un aseo de cortesía y a una luminosa cocina con acceso directo al jardín-patio, perfecto para tus reuniones familiares y amigos. El amplio salón comedor, también con salida al jardín, se convierte en el corazón de la casa. Además, cuenta con un trastero y una despensa que aportan funcionalidad al día a día. Subiendo a la segunda planta: el distribuidor te lleva a un cuarto de baño completo con bañera y a dos habitaciones amplias, una de ellas con balcón. La suite principal destaca por su terraza agradable y su baño completo, ofreciendo un espacio privado para desconectar.  La tercera planta alberga una buhardilla ideal como segundo salón o zona de juegos. El chalet incluye un garaje con capacidad para un coche y está equipado con ventanas de PVC, puertas de madera y suelos de gres que aportan calidez. La calefacción de gas natural asegura un ambiente acogedor en invierno.  Este hogar es perfecto para familias que buscan comodidad y calidad de vida. ¡No pierdas la oportunidad de visitarlo! El Vellón: Un Pueblo con Encanto y Servicios Esenciales Situado en la Sierra Norte de Madrid, El Vellón es un pueblo que combina la tranquilidad de la vida rural con la comodidad de contar con servicios esenciales.  Dispone de servicios básicos, como supermercado, colegio, centro de salud. Servicios y Negocios Locales Panadería: No puedes irte de El Vellón sin probar el pan de su panadería tradicional. Es conocida por sus panes artesanos y su repostería casera, que muchos consideran la mejor de la zona. Tiendas y Servicios Adicionales: Además de los restaurantes y la panadería, en El Vellón encontrarás pequeñas tiendas de alimentación, bares y otros negocios locales que contribuyen a crear un ambiente de pueblo acogedor y cercano. Si buscas la tranquilidad de la sierra sin renunciar a la buena comida y los servicios básicos, El Vellón es una excelente opción. Para más información o realizar una visita, póngase en contacto. Susana Montealegre. B2V InmobiliariA, tu inmobiliaria de referencia en la sierra de Madrid y alrededores.",True,good,False,1652.0,False,False,False,False,[],False,False,299000.0,€,True,True,chalet,terracedHouse,El Vellón,Chalet adosado en Cl Hacilla,,,,,,,,,
89234767,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f7/15/dc/1244965835.webp,13103,55,4200000.0,chalet,sale,700.0,6,6,calle Guecho,Madrid,Madrid,es,40.4734893,-3.822464,False,https://www.idealista.com/inmueble/89234767/,"Beatriz Mateo - Sagasta GV | LA FLORIDA comercializa el siguiente inmueble en primera línea de EL PARDO: UNA VIVIENDA COTTAGE ESTILO INGLÉS EN LA FLORIDA: En una situación privilegiada dentro de La Florida se encuentra una esta peculiar vivienda, en un entorno silencioso posee una gran privacidad y la máxima seguridad con vigilancia 24 horas. Linda con El Pardo en 50 metros y fue diseñada por el arquitecto Eugenio Aguinaga. Un extenso y cuidado jardín rodea la casa, en el que encontramos el pabellón de la piscina con una sala de estar a las orillas de ésta donde disfrutar del maravilloso entorno. Distribuida en dos plantas con un agradable porche que ilumina la planta baja. DISTRIBUCIÓN: Planta Baja: Hall de entrada con aseo de cortesía. Salón panelado de madera dividido en dos ambientes con acceso a porche. Dormitorio principal con sala de estar, vestidor y baño incorporados. Comedor. Cocina. Office. Despensa. Sala de plancha. Dormitorio de servicio con baño incorporado. Trastero. Garaje para tres coches. Planta Primera: Sala de estar. Cuatro cuartos de dormir comparten dos cuartos de baño. CONSTRUCCIONES EXTERIORES / CALIDADES Y SERVICIOS: Pabellón de la piscina con salón y cuarto de baño. Piscina. Riego por aspersión. Construcción antisísmica. Puertas de recibo de caoba. Esta información no tiene carácter contractual. Un porcentaje importante de nuestros inmuebles no aparecen publicados en idealista por expreso deseo de los propietarios.",False,good,False,6000.0,False,False,False,False,[],False,False,4200000.0,€,,,chalet,independantHouse,"El Plantío, Madrid",Casa independiente en calle Guecho,,,Moncloa,,,El Plantío,,,
108147255,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/97/60/f5/1335284459.webp,Bajo,13,196897.0,flat,sale,60.0,2,1,"calle Federico García Lorca, 14",Madrid,El Álamo,es,40.2313578,-3.9898542,True,https://www.idealista.com/obra-nueva/108147255/,"PROMOCION DE OBRA NUEVA EN PLENO CENTRO DE EL ÁLAMO ( MADRID) CONSTRUCCION de edificio con 4 pisos y local comercial a escasos metros de la plaza del pueblo, prevista la entrega de llaves para SEPTIEMBRE DE 2026 como máximo. PISO BAJO de unos 60m2 que consta de PATIO, 2 dormitorios, baño, salón-comedor y cocina.  PISO PRIMERO A de unos 60 m2 que consta de 2 dormitorios, baño, salón-comedor y cocina. PISO PRIMERO B de unos 60 m2 que consta de 2 dormitorios, baño, salón-comedor y cocina. PISO SEGUNDO A de unos 80 m2 que consta de 2 TERRAZAS-SOLARIUM, 3 dormitorios, 2 baños, uno incluido en el dormitorio principal, amplio salón y cocina. MEMORIA DE CALIDADES Solados en gres porcelánicos, tabiquerías de ladrillo hueco doble, pintura plástica mate para interiores de resistencia al frote húmedo superior, alicatado con zulejo de gres porcelánico técnico natural acabado en color o imitación piedra natural en cocina y baño, excelentes calidades.  Los acabados reflejados en las imágenes de la presente publicación son meramente informativos. Los elementos accesorios como mobiliarios o elementos de jardinería y decoración son meramente ilustrativos. Los giros de las puertas y la distribución de aparatos sanitarios y cocinas no son vinculantes. Las superficies expresadas son aproximadas, pudiendo experimentar modificaciones por razones de índole técnico y/o legal en el desarrollo de ejecución de las obras. Los plazos de ejecución y entrega de la promoción están sujetos a posibles cambios por causas ajenas al promotor.",False,newdevelopment,True,3282.0,True,False,False,False,[],False,False,196897.0,€,,,flat,,El Álamo,"Piso en calle Federico García Lorca, 14",bj,True,,False,False,,,,
