propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,newDevelopmentFinished
108471389,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6c/5f/e2/1345904837.webp,ORCASUR,17,1,330000.0,flat,sale,110.0,True,3,2,calle del Alerce,Madrid,Madrid,Usera,es,12 de Octubre-Orcasur,40.3662625,-3.6960749,False,https://www.idealista.com/inmueble/108471389/,"La empresa DG Real Estate, VENDE este MAGNIFICO y espectacular piso en la zona de 12 DE OCTUBRE-ORCASUR La vivienda dispone de 110 m2 distribuidos en: Hall de entrada que da acceso a las diferentes zonas de la vivienda: El SALON, de generosas dimensiones, destaca por su gran luminosidad gracias a su amplio ventanal que da acceso a un balcón. La COCINA, totalmente equipada con electrodomésticos, horno, campana extractora y cocina vitrocerámica, en perfectas condiciones y con gran capacidad de almacenaje. TRES HABITACIONES con armarios empotrados, dos de ellas dispone de buen tamaño para ubicar una cama doble y en la otra con posibilidad de ubicar una cama individual, las VENTANAS son de climalit. Cuenta con DOS BAÑOS completos y con ventanas para una mejor ventilación. El piso dispone con CALEFACCIÓN INDIVIDUAL y AÍRE ACONDICIONADO, perfecto para el confort durante todo el año. Excelentemente comunicado con paradas de autobuses: 76, 116 a tan solo 2min. y 18, 22, 59, 79, 85, N13, N14 a 5min. En la Avenida de Andalucía, tendrás acceso a todos los transportes y servicios que necesitas. Metro San Fermín(Línea 3) a tan solo 5min y a 8 min de cercanías. Ubicado en una zona muy tranquila con espacios ajardinados, colegios, zonas verdes, centros de salud, polideportivos, centros comerciales y de ocio en todo el entorno. Zona muy consolidada con todos los servicios. Si estás interesado en obtener más información sobre esta propiedad, no dudes en contactarnos. Nuestro equipo de expertos, estarán encantado de ayudarte. La compra de una casa siempre marca un momento especial en la vida de las personas.",True,good,False,True,3000.0,True,False,False,False,[],False,False,330000.0,€,True,True,flat,"12 de Octubre-Orcasur, Madrid",Piso en calle del Alerce,Destacado,,,,,
107426653,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4b/b5/e6/1312389843.webp,LB0028,46,4,349900.0,flat,sale,112.0,True,2,2,calle Carmen Martín Gaite,Madrid,Alcalá de Henares,Espartales,es,,40.5037691,-3.3743371,False,https://www.idealista.com/inmueble/107426653/,"LOOK&FIND ofrece en EXCLUSIVA piso a la venta de OBRA NUEVA en Espartales. ¡Descubre tu nuevo hogar en Alcalá de Henares! Este piso a estrenar, construido en 2024, es la oportunidad perfecta para familias que buscan confort y modernidad. Con 112 m² de superficie, ofrece una distribución funcional y luminosa que te hará sentir como en casa desde el primer momento.  La vivienda se distribuye de la siguiente manera: al entrar te acogerá un hall recibidor con acceso a salón comedor independiente con acceso a una amplia terraza. Cocina amueblada con terraza tendedero, dos dormitorios, ambos con armarios empotrados y dos baños completos, uno con plato de ducha y el que se encuentra en suite con bañera.  La vivienda cuenta con diferentes mejoras, como carpintería interior de madera lacada en blanco, puerta de entrada blindada, armarios modulares vestidos interiormente con balda maletero, cajoneras y barra de colgar, carpintería exterior de PVC con apertura oscilobatiente con doble acristalamiento con cámara de aire. Suelos de gres en todas las estancias excepto en salón, hall, dormitorios y distribuidor que cuenta con tarima laminada AC5. Pintura lisa en toda la vivienda y alicatados con cerámica. Vivienda completamente domotizada, lo que permitirá que tu día a día sea más sencillo, práctico y funcional. La vivienda cuenta con una instalación térmica centralizada con contadores individuales mediante bomba de frío-calor y suelo radiante-refrescante. Ventilación mecánica controlada en toda la vivienda, lo que permitirá disponer de aire limpio, renovado y saludable.  El inmueble se encuentra en una urbanización que cuenta con todas las comodidades, piscina, sala de reuniones/ocio, gimnasio, además de incluir una plaza de garaje y trastero.  Ubicado en una zona privilegiada y tranquila, este piso te garantiza fácil acceso y comodidad. No dejes pasar esta oportunidad de crear recuerdos inolvidables en un hogar que lo tiene todo. ¡Ven a visitarlo y enamórate! Los impuestos legales y gastos de escrituración no están incluidos en el precio de venta. Contáctanos para más información y para concertar una visita.",True,good,False,True,3124.0,True,False,False,False,[],False,False,349900.0,€,True,True,flat,"Espartales, Alcalá de Henares",Piso en calle Carmen Martín Gaite,Destacado,,,,,
106742552,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/69/1f/9e/1299865365.webp,,107,,2200000.0,chalet,sale,780.0,,5,9,calle Leizarán,Madrid,Villaviciosa de Odón,El Bosque,es,,40.3887744,-3.9396864,False,https://www.idealista.com/inmueble/106742552/,"HOUX presenta esta espectacular villa de 780 metros cuadrados construidos sobre una parcela de 2.500 m². Reformada íntegramente en 2020, esta vivienda destaca por su diseño moderno, accesibilidad total y un entorno de ensueño rodeado de naturaleza. Distribución inteligente y funcional: La casa, distribuida en tres plantas, ha sido concebida para ofrecer el máximo confort y adaptarse a todas las necesidades. Planta Baja: Un espacio diseñado para el ocio y la funcionalidad, con una sala de estar equipada con pantalla de 140"" y sonido envolvente, una bodega-comedor con cocina industrial, un dormitorio de servicio con baño completo y varios trasteros. Además, cuenta con un garaje con capacidad para tres vehículos. Planta Principal: Un diseño diáfano que conecta las estancias de forma fluida, con un salón-comedor abierto al jardín, una cocina moderna con isla central, un despacho lleno de luz natural y una terraza ajardinada perfecta para disfrutar del exterior. Todo ello puede adaptarse con puertas correderas invisibles según las necesidades del momento. Planta Superior: Aquí se encuentran los espacios más privados de la vivienda: cuatro dormitorios en suite, cada uno con su propio carácter. El dormitorio principal cuenta con un vestidor, mientras que las demás habitaciones destacan por su amplitud y luminosidad. También hay una sala de estar con vistas al campo de golf, un baño adicional y un espacio de almacenamiento. Exterior único: El jardín es un auténtico refugio natural, con una piscina rodeada de vegetación consolidada: encinas, chopos, pinos, árboles frutales, una parra y un huerto que completan este paisaje idílico. Equipamiento premium: Esta villa ha sido diseñada con un enfoque en la tecnología y el confort: Climatización eficiente mediante aerotermia, con suelo radiante y equipos de aire acondicionado. Domótica avanzada para controlar iluminación, persianas, temperatura y acceso desde el móvil. Seguridad máxima, con sensores, cámaras, rejas, persianas de alta seguridad y habitaciones preparadas como espacios de pánico. Ubicación inmejorable: Situada en la exclusiva urbanización El Bosque, esta villa combina tranquilidad y proximidad a servicios esenciales. A solo 5 minutos del Sector B de Boadilla del Monte y a 15 minutos del Hospital Puerta de Hierro, tendrás todo lo que necesitas al alcance: colegios, zonas comerciales, golf y universidad. Esta casa es mucho más que un lugar para vivir; es un estilo de vida. Perfecta para quienes buscan lujo, comodidad y un entorno único. ¡No dudes en contactarnos!",True,good,False,,2821.0,True,False,True,False,[],False,False,2200000.0,€,True,True,chalet,"El Bosque, Villaviciosa de Odón",Casa independiente en calle Leizarán,Destacado,independantHouse,,,,
108670001,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a3/e0/dd/1351683253.webp,1901-541,72,,665000.0,chalet,sale,410.0,,4,4,calle Tauro,Madrid,Guadarrama,,es,,40.6525119,-4.0509398,False,https://www.idealista.com/inmueble/108670001/,"¡LA VIVIENDA QUE ESTÁS BUSCANDO PARA TU FAMILIA! ESPECTACULAR CHALET INDEPENDIENTE DE 400 M2 CON PISCINA SOBRE PARCELA DE 1.000 M2 EN ZONA CABEZUELAS (GUADARRAMA) Alfa Home presenta en exclusiva este espectacular chalet de ladrillo visto y construido en dos plantas está situado en la zona de Las Cabezuelas en el término municipal de Guadarrama. Muy luminoso y con extraordinarias vistas desde cualquier estancia del chalet, dispone de una entrada peatonal y dos entradas de vehículos con puertas automatizadas a diferentes alturas, que dan acceso a una bonita y cuidada parcela con piscina cubierta que permite su utilización todo el año, zona de césped junto a la piscina, árboles, huerto, zona habilitada para animales, zona de almacenaje y un pozo de 150 metros de profundidad con almacenamiento en un depósito de 6.000 litros. La planta inferior consta de varias estancias, una dedicada a garaje y zona de almacén y de herramientas. Un espacio dónde está la caldera de gasoil y un depósito de 1.000 litros. Una amplia bodega que dispone de una amplia cocina, zona de televisión y tiene un comedor anexo con chimenea ideal para celebraciones con acceso directo al jardín a la zona de la piscina. La bodega igualmente dispone de una estancia dedicada a despensa, una amplia habitación y cuarto de baño completo con ducha en estancia separada. En esta misma zona, en la salida al jardín, se encuentra el cuarto donde está ubicada la depuradora de la piscina, la cual tiene muy fácil acceso. La planta principal consta de hall de entrada distribuidor que da acceso a un gran salón con chimenea con grandes ventanales, un amplio aseo y a 3 magníficas habitaciones, una habitación actualmente es utilizada como sala de estar y con un gran armario empotrado, otra de las habitaciones dispone de un cuarto de baño integrado en suite, con armarios empotrados; la amplísima habitación principal igualmente dispone del cuarto de baño en suite, con dos lavabos, bañera de hidromasaje, ducha y sala de sauna, y con un gran armario vestidor.  Desde el distribuidor también tenemos acceso a la cocina que es muy funcional y con una zona de lavado, desde la cual da acceso a un fantástico porche cubierto con ventanales de climalit y una zona de solárium. Esta planta dispone de una gran terraza perimetral que se accede desde el salón y las dos habitaciones principales. La planta principal consta de aire acondicionado por conductos en el techo para una perfecta distribución del aire. Puertas de paso de madera maciza. Carpintería exterior es en blanco con cristal climalit y con persianas eléctricas en habitaciones, salón y distribuidor. Suelos de gres en salón, distribuidor y cocina. Suelos de tarima en habitaciones. Toda la planta principal tiene iluminación led empotrada en el techo. Situado en zona tranquila de residencia unifamiliar, pero con una excelente comunicación, con salida muy cercana a la A6 y a pocos minutos de las poblaciones de Guadarrama, Alpedrete y de Collado Villalba, poblaciones que disponen de todos los servicios necesarios, estaciones de ferrocarril y estaciones de autobuses, hospitales, centros médicos, centros comerciales, guarderías, colegios, institutos, comercios, restaurantes, zonas de ocio, etc… …LLÁMANOS Y TE LA ENSEÑAMOS… EN ALFA HOME NO COBRAMOS HONORARIOS AL COMPRADOR *El precio ofertado de este inmueble no incluye el mobiliario interno de la vivienda. La superficie del inmueble ha sido facilitada por el vendedor, consultada en la Sede Electrónica de Catastro o Registro de la Propiedad, pudiendo haber alguna variación con la superficie real. Les comunicamos que, en el precio ofertado de venta, no están incluidos los gastos de compraventa: notariales, registrales, gestoría, ITP (Impuesto de Transmisiones Patrimoniales) y/o gastos bancarios que pudieran generarse. ¡Si tienes cualquier duda o pregunta o quieres programar una visita, no dudes en ponerte en contacto con nosotros! Si neces.",True,good,False,,1622.0,True,False,False,False,[],False,False,665000.0,€,True,True,chalet,Guadarrama,Casa independiente en calle Tauro,Destacado,independantHouse,,,,
104900921,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1b/1d/9f/1235264802.webp,,15,4,189000.0,flat,sale,73.0,True,4,1,calle San Pablo,Madrid,Leganés,Centro,es,Santos,40.3327048,-3.7579522,False,https://www.idealista.com/inmueble/104900921/,"Agencia inmobiliaria de MADRID - zona LEGANÉS - Oficina Tecnocasa VENDE. EXCELENTE OPORTUNIDAD  ALTA RENTABILIDAD! 4ª planta exterior, CON ASCENSOR APROBADO EN JUNTA muy luminosa con vistas despejadas y magnifica ubicación, cerca de  2 grandes avenidas de Leganés. La vivienda se distribuye del siguiente modo: cocina amplia independiente, baño grande independiente, y 4 dormitorios uno de ellos con terraza y otro doble. La vivienda se vende totalmente equipada con muebles y electrodomésticos nuevos. MODELO DE NEGOCIO INMEDIATO. la suma de los contratos supera los 1.500€ al mes.   Muy bien comunicado, con rápido acceso por carretera, Cercanías línea C-5 (18 minutos a Atocha), Metro sur parada Casa del reloj a menos de 500m, Leganés central y Autobuses interurbanos directos a Aluche, Oporto entre otros. Cercano a la Universidad Carlos III y rodeado de Colegios, tanto de primaria como de secundaria. Zonas verdes. Cuenta con un Centro de Salud cercano. No dude en ponerse en contacto con nuestros asesores para más información o para concertar una cita para ver la vivienda.  ¡PREGUNTA POR LA FINANCIACIÓN CON KIRON! NO SE REFLEJA DIRECCIÓN EXACTA DE LA VIVIENDA POR PRIVACIDAD, LA DIRECCIÓN REFLEJADA EN EL ANUNCIO ESTA A ESCASOS METROS DE ELLA PARA QUE PUEDAN TENER UN PUNTO DE REFERENCIA DE DONDE SE UBICA EXACTAMENTE.  (LAS FOTOS DE LA VIVIENDA NO CORRESPONDEN CON LAS DEL ANUNCIO.",False,good,False,False,2589.0,True,False,False,False,[],False,False,189000.0,€,,,flat,"Santos, Leganés",Piso en calle San Pablo,Destacado,,,,,
108463310,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/42/3b/48/1345837516.webp,,71,,699000.0,chalet,sale,201.0,,3,3,CL TABLAS DE DAIMIEL,Madrid,Rivas-Vaciamadrid,Rivas Urbanizaciones,es,,40.3689969,-3.5262991,False,https://www.idealista.com/inmueble/108463310/,"CHALET INDEPENDIENTE TIPO JUNKAL DE 543m DE PARCELA CON PISCINA Exesrivas presenta en exclusiva chalet independiente de 201m2 en Rivas Urbanizaciones, con gran parcela de 543m2.  Chalet tipo JUNKAL con 3 habitaciones en planta baja y Buhardilla, ideal para personas mayores, con discapacidad o personas que no quieran estar subiendo escaleras.  En un entorno tranquilo, con servicios, colegios e institutos, centros comerciales, supermercados y transporte publico, con muchas zonas verdes, cerca a la avenida de los Almendros. Dispone de 2 plantas. Primera planta: Nos recibe un hall de distribución, a la derecha un armario de cortesía, a la izquierda un gran salón y comedor de 40 m2 divido en dos ambientes con grandes ventanales lo que permite que entre mucha luz y salida directa a jardín. Las ventanas y puertas son nuevas y oscilobatientes. Chimenea con casete, suelo de mármol.  Baño completo con plato de ducha y ventana en misma planta. 3 Habitaciones dobles con armarios empotrados, la principal en suite con bañera y ventana. La tercera habitación con posibilidades de ampliar o poner baño. Amplia y bien distribuida cocina con office muy cómodo. Las ventanas y puertas fueron modernizadas y son oscilobatientes. Da paso a un patio lateral lo que da mucha luz y ventilación a la cocina con posibilidad de ampliación. La cocina se puede abrir al salón. Planta buhardilla - Habitación de 36 m2, ideal como zona de juegos o segundo salón. (Actualmente es diáfano). Muy iluminado ya que tiene 4 ventanas. Baño muy grande con plato de ducha. armario y maletero. Si necesitas otra habitacion se puede dividir. - Jardín exterior con espectacular piscina, porche y zonas soladas. - AACC en el salón, ventanas Kommerlin, baños exteriores, rejas en ventanas y puertas, parking para 2 coches, uno cerrado y otro abierto. Trastero. Venga a visitarlo sin compromiso. Exesrivas, te ayuda a conseguir la mejor financiación. Pregúntenos.",True,good,False,,3478.0,True,False,False,False,[],False,False,699000.0,€,True,True,chalet,"Rivas Urbanizaciones, Rivas-Vaciamadrid",Casa independiente en Cl Tablas De Daimiel,Destacado,independantHouse,,,,
108008276,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fc/48/bd/1331003372.webp,9489 - LAURA,44,3,1600000.0,flat,sale,113.0,True,2,3,calle de O'Donnell,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.422531,-3.6773748,False,https://www.idealista.com/inmueble/108008276/,"Este espectacular piso de lujo reformado y amueblado consta de 113 m², en una 3ª planta EXTERIOR. Con grandes ventanales, totalmente equipado, una ubicación excelente, con PORTERO. Diseño y calidad de vida en un entorno único. Se distribuye en un amplio hall recibidor con armarios empotrados, un gran salón con comedor, cocina integrada con isla hecha de porcelanato italiano, electrodomésticos Bosch, múltiples opciones de almacenamiento y una amplia vinoteca. La vivienda cuenta una zona de lavandería y paneleada. Toda la vivienda reformada con las mejores calidades, el suelo es de madera de roble natural. Tiene 2 dormitorios, uno de ellos con vestidor, 2 baños completos en suite y un aseo de cortesía. Las ventanas están aisladas acústicamente para mayor confort y tranquilidad de la vivienda. Desde el salón se pueden disfrutar de unas vistas privilegiadas a toda la calle Goya y a escasos metros del parque del Retiro. El edificio es de 1930. Una gran oportunidad, con todos los servicios en la puerta. Listo para entrar a vivir. Orientación SUR, recibe luz durante todo el día. Tiene espacios muy amplios con grandes posibilidades de distribución. Es exterior, muy luminosa, con techos altos, molduras, frisos, paredes lisas y puertas anchas. La fachada del edificio está muy cuidada. El portal tiene ascensor y está en muy buen estado. La calefacción es central y cuenta con aire acondicionado por conductos. Comunidad: 250 €/mes. IBI: 1200 €/año. Tiene PORTERO. Ubicación inmejorable. Próximo al Parque del Retiro. Buena comunicación con transporte: Autobuses, metros y colegios. Centro comercial El Corte Ingles de Goya. Farmacia a escasos metros. Centros de salud. Todos los servicios en la puerta para ir andando. Es una casa preciosa y decorada con mucho gusto. Sin duda, es una oportunidad para vivir y disfrutar en una de las zonas premium de la capital, El Barrio de Salamanca. Puedes ponerte en contacto para consultar la disponibilidad de las visitas. Negociación flexible y con la propiedad. Utande Real Estate es una sociedad de inversión inmobiliaria nacional e internacional. Colaboramos con más de 1.500 agencias inmobiliarias en todo el mundo. Te asesoramos jurídicamente y te ofrecemos la mayor rentabilidad financiero-fiscal. Este anuncio es solo orientativo y no está sujeto a ningún compromiso establecido. Te ayudamos a conseguir tu HIPOTECA hasta un 100% de la financiación. Te ayudamos a REFORMAR tu vivienda y te enviamos presupuesto en 48h. Atendemos también vía WhatsApp.",False,good,False,True,14159.0,True,False,True,False,[],False,False,1600000.0,€,,,flat,"Goya, Madrid",Piso en calle de O'Donnell,Destacado,,,,,
108443043,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4a/7d/ca/1350742929.webp,863,17,1,279000.0,duplex,sale,111.0,True,3,2,Centro,Madrid,Valdemoro,Centro,es,,40.1875187,-3.6800757,False,https://www.idealista.com/inmueble/108443043/,"Le presentamos esta magnífica vivienda tipo dúplex, ubicada en pleno centro de Valdemoro, una zona con acceso inmediato a todos los servicios esenciales: comercios, transporte público, centros educativos, sanitarios y zonas de ocio. Una oportunidad única para quienes buscan comodidad, amplitud y calidad de vida sin renunciar a la ubicación. Distribuida en dos plantas, esta propiedad destaca por su funcionalidad, luz natural y posibilidades de personalización. - PLANTA BAJA - Al acceder a la vivienda nos recibe un hall distribuidor, que organiza de manera eficiente todas las estancias. - Cocina independiente de generosas dimensiones, con salida a un tendedero propio. Su disposición permite la instalación de barras laterales o zona desayunador, optimizando el espacio y creando un ambiente acogedor y práctico. - Salón comedor con dos ambientes diferenciados, ideal para zona de estar y comedor. La estancia cuenta con dos amplios ventanales, lo que proporciona una excelente iluminación natural durante todo el día. - Dormitorio doble en planta baja, perfecto como habitación principal o de invitados, que cuenta con baño en suite completo con plato de ducha. - Aseo de cortesía, ideal para visitas y uso diario sin necesidad de acceder a zonas privadas. - PRIMERA PLANTA - Accedemos a través de una cómoda escalera a un segundo hall distribuidor que conecta con: - Dos amplios dormitorios, ambos con armarios empotrados que maximizan el almacenamiento sin restar espacio útil. El dormitorio principal en planta alta, con ventanal tipo Velux, que proporciona encanto, luz y ventilación natural. - Baño completo con bañera y funcional, ideal para el uso familiar. Extras Incluidos: - Plaza de garaje amplia, incluida en el precio, con acceso directo desde el edificio. - Trastero privado, ideal para almacenaje adicional. Esta vivienda ofrece el equilibrio perfecto entre ubicación céntrica, amplitud y comodidad, adaptándose a las necesidades de familias, parejas o incluso como inversión de alta demanda.",False,good,False,False,2514.0,True,False,False,False,[],False,False,279000.0,€,True,True,flat,"Centro, Valdemoro",Dúplex,Destacado,duplex,,,,
108262567,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d2/16/55/1338864358.webp,MH1113,49,,1950000.0,chalet,sale,489.0,,8,5,avenida de Nazaret,Madrid,Fuente del Fresno,,es,,40.5909189,-3.5893949,False,https://www.idealista.com/inmueble/108262567/,"MoreHouse Real Estate presenta en exclusiva esta espectacular villa de diseño contemporáneo, que destaca por sus impresionantes vistas panorámicas y una luminosidad excepcional que envuelve cada rincón de la vivienda. Con una superficie construida de 489 m² sobre una generosa parcela de 1.869 m², 8 dormitorios y 5 baños, esta villa ofrece amplios espacios, estancias versátiles y un diseño fluido que conecta el interior con el exterior de forma natural. En el exterior, una piscina infinity de gran tamaño se integra perfectamente con el entorno, mientras que el garaje cerrado con capacidad para tres vehículos garantiza comodidad y seguridad. Ubicada en una de las zonas más privilegiadas de la urbanización, esta propiedad ha sido concebida con materiales de las más altas calidades: suelos de tarima de roble macizo y carpintería Shüco con triple acristalamiento de seguridad, ofreciendo no solo elegancia, sino también confort y eficiencia energética. Distribución: -Planta Principal: Desde la entrada principal, se accede a un elegante salón-comedor que gira en torno a un patio interior ajardinado, generando una sensación de armonía y conexión con la naturaleza. Este espacio se abre completamente al porche y a la zona de piscina, creando una experiencia de vida interior-exterior sin igual. La planta se completa con una moderna cocina con office y salida a un segundo porche, un aseo de cortesía, sala de estar, un despacho o dormitorio adicional, un dormitorio de invitados y un cuarto de baño completo. -Planta Superior: Reservada para la zona privada, esta planta alberga el dormitorio principal tipo suite, con un vestidor de diseño, baño en suite y acceso a una terraza privada con vistas despejadas. Dos dormitorios adicionales comparten un amplio baño completo, todos ellos disfrutando de una luz natural excepcional y acabados de alta gama. -Planta Inferior: Este nivel ofrece un dormitorio de servicio con baño en suite, un amplio cuarto de estar o playroom con salida directa al jardín, además de trastero, zona de lavandería y plancha, y cuarto de instalaciones, todo diseñado para garantizar el máximo confort y funcionalidad. Por petición de algunos clientes, no publicamos parte de nuestros inmuebles en portales inmobiliarios; si están interesados pueden ver toda nuestras viviendas en nuestra página web. También tenemos oportunidades de inversión off-market. En MOREHOUSE Real Estate estamos especializados en comprar, vender y alquilar pisos en todo Madrid. Para cualquier gestión, no dude en contactar con nosotros.",True,good,False,,3988.0,True,False,True,False,[],False,False,1950000.0,€,True,True,chalet,Fuente del Fresno,Casa independiente en avenida de Nazaret,Destacado,independantHouse,,,,
105420124,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ee/52/99/1251614461.webp,4126,29,,625000.0,chalet,sale,520.0,,5,4,Soto del Real,Madrid,Soto del Real,,es,,40.7322927,-3.7464734,False,https://www.idealista.com/inmueble/105420124/,"No te pierdas esta cálida y luminosa casa de 520m2, 5 dormitorio, 3 baños completos y un aseo, cuya distribución va siguiendo los desniveles del terreno. Es una vivienda en la que podrás disfrutar de un ambiente tranquilo y de un escenario con una belleza incomparable.  La vivienda se encuentra en Soto del Real, un municipio de la zona norte de la Comunidad Madrid ubicado en la cara sur de la Sierra de Guadarrama a 45 minutos de la ciudad de Madrid y a 15 minutos de Colmenar Viejo.  La casa está construida en una parcela de 1.371m2 que posee un suave desnivel. La vivienda cuenta en la planta baja con un porche, un recibidor, un amplio salón con chimenea, un salón de invierno, un dormitorio con baño en suite, un aseo y una espaciosa cocina comedor. En la planta alta encontremos el dormitorio principal con baño en suite y salida a una terraza que tiene espectaculares vistas al jardín y a la Sierra de Guadarrama. Tres amplios y luminosos dormitorios y un baño que les da servicio. Tiene un garaje de 110m2, una amplia piscina, solarium y zonas ajardinadas. Cabe destacar la luminosidad de todas las estancias, sus ambiente amplios y el entorno natural. Todo ello hace que sea un hogar para los que buscan una vida equilibrada entre naturaleza y ciudad. Soto del Real cuenta con todo tipo de servicios como supermercados, bancos, pequeños comercios, colegios, farmacia, centro de salud, zonas verdes, etc.  Soto del Real se encuentra muy bien comunicado mediante transporte público con Colmenar Viejo y Villalba (línea 720), Plaza de Castilla y Manzanares el Real (línea SE720), Plaza de Castilla (líneas 721 y 724), Plaza de Castilla y Miraflores de la Sierra (línea 725), Plaza de Castilla y Guadalix de la Sierra (línea 726). Próximamente contará con Cercanías (línea C4). Muy cerca de las carreteras M609, M608 y A1.                   Astondo Real Estate, tu inmobiliaria.",True,good,False,,1202.0,True,False,True,True,[],False,False,625000.0,€,True,True,chalet,Soto del Real,Casa independiente,Destacado,independantHouse,,,,
