propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,newDevelopmentFinished
107638326,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c1/98/e8/1318420592.webp,2,5,960000.0,flat,sale,160.0,True,4,2,calle de Ilustración,Madrid,Madrid,Moncloa,es,Argüelles,40.4196823,-3.7173691,False,https://www.idealista.com/inmueble/107638326/,"¡Descubre la joya oculta de Argüelles! Este piso de 160 m² es una oportunidad única para vivir en un edificio clásico de Madrid con cuatro dormitorios y dos baños, la vivienda ofrece una distribución amplia y versátil, ideal para que personalices cada rincón a tu gusto.  La propiedad incluye un trastero grande en el edificio, perfecto para almacenar todo lo que necesites. Situado en la quinta planta y con orientación sur, este piso ofrece una luminosidad excepcional. Además, cuenta con una terraza y un balcón, ideales para disfrutar del aire libre sin salir de casa. Ubicado en Argüelles, estarás a un paso de Moncloa y el centro histórico de Madrid, rodeado de zonas verdes, servicios y con excelente conexión a transporte público. ¡No dejes pasar esta oportunidad de vivir en el corazón de Madrid!",False,renew,False,True,6000.0,False,False,False,False,[],False,False,960000.0,€,,,flat,"Argüelles, Madrid",Piso en calle de Ilustración,25e46891-6cfa-4b75-8e42-9fdbf22574b8-0,,,,,
108612678,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c8/ff/78/1349942287.webp,22,5,320000.0,flat,sale,46.0,False,2,1,avenida de la Ciudad de Barcelona,Madrid,Madrid,Retiro,es,Pacífico,40.4030042,-3.6751729,False,https://www.idealista.com/inmueble/108612678/,"¡CLICKHAUS vende en EXCLUSIVA! OPORTUNIDAD ÚNICA DE INVERSIÓN EN PACÍFICO Distribución y características La vivienda se compone de dos habitaciones, cocina, salón y 1 baño completo, con una distribución muy cuadrada.  El piso ofrece una buena luminosidad por la altura y doble orientación que tiene.  Excelente comunicación A pocos minutos a pie de varias estaciones de metro: Pacífico (Líneas 1 y 6) Conde de Casal (Línea 6) Menéndez Pelayo (Línea 1) Entorno privilegiado Ubicado en el barrio de Pacífico, una de las zonas más codiciadas de Madrid, próxima al emblemático Parque de El Retiro. Rodeado de una gran oferta gastronómica, con bares, restaurantes de cocina internacional y cafeterías con encanto. Entre los puntos de interés cercanos destacan: La Real Fábrica de Tapices (1720) El Panteón de Hombres Ilustres El museo La Neomudéjar La histórica estación de metro de Pacífico (1919) La antigua central eléctrica del barrio La zona occidental conserva el nombre histórico de Pacífico, diferenciándose de la parte oriental, más moderna, conocida como Adelfas. Limita administrativamente con los barrios de Jerónimos, Niño Jesús, Estrella y Adelfas, y está delimitado por: Paseo de la Infanta Isabel Paseo de la Reina Cristina Plaza de Mariano de Cavia Avenida del Mediterráneo Plaza del Conde de Casal Calle Doctor Esquerdo Vías del tren de la Estación de Atocha El nombre Pacífico conmemora las expediciones de la Armada Española en Hispanoamérica en 1865. Curiosamente, el cambio de nombre de la calle tuvo lugar tras la Guerra Civil. Tu agencia de confianza en la zona CLICKHAUS PACÍFICO Calle Valderribas 26-B Valoraciones GRATUITAS Tramitamos HERENCIAS Certificados ENERGÉTICOS Especialistas en las zonas de: Avenida Ciudad de Barcelona · Avenida del Mediterráneo · Avenida Menéndez Pelayo · Doctor Esquerdo.",True,renew,False,True,6957.0,True,False,False,False,[],False,False,320000.0,€,,,flat,"Pacífico, Madrid",Piso en avenida de la Ciudad de Barcelona,,,,,,
108860492,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d3/98/9c/1357257145.webp,18,4,1390000.0,flat,sale,105.0,True,3,2,"calle de Hermosilla, 119",Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4257926,-3.671606,True,https://www.idealista.com/inmueble/108860492/,"Presentamos esta vivienda exterior situada en una finca de 1963. El edificio es representativo y ofrece servicio de portería, así como dos de ascensores. Está junto a la Calle de Alcala con todos los servicios necesarios y muy cerca del Parque del Retiro. Al tener orientación sur, la vivienda recibe muchísima luz natural, creando un ambiente fantástico, acogedor y cálido. Movil:  De esta propiedad de 105 m² queremos destacar un trabajo de reforma integral, actualización y modernización de todas sus instalaciones, empleando materias de alta calidad, todo ello supervisado y proyectado por un equipo de interiorismo y una empresa de mobiliario, que han cuidado todos los detalles para crear un ambiente moderno y funcional, para que el cliente entre con sus cosas personales, disfrute, descanse y no se tenga que preocupar de ningún tipo de contratiempo. Se distribuye en hall, amplio salón-comedor con acceso a la terraza con vistas a la calle Hermosilla, cocina integrada y equipada que ofrece un espacio moderno y funcional para disfrutar en familia o con amigos. La zona de descanso está compuesta por tres dormitorios con armarios empotrados, con dos baños, uno en suite.  El piso está equipado con calefacción y aire acondicionado en todas las estancias, regulables mediante el sistema domotico, para un confort personalizado durante todo el año. Las ventanas climalit no solo aíslan del ruido exterior, sino que también permiten la entrada de muchísima luz. La combinación de una ubicación exclusiva, una reforma de calidad y un diseño excepcional convierte a esta propiedad en una oportunidad única para disfrutar de un estilo de vida sofisticado en la capital. La vivienda se entrega -si así se desea- con todo el mobiliario a estrenar. Adjuntamos render. Quedamos a su entera disposición.",False,good,False,True,13238.0,True,False,False,False,[],False,False,1390000.0,€,,,flat,"Goya, Madrid","Piso en calle de Hermosilla, 119",,,,,,
103323202,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9f/49/6c/1185774351.webp,32,1,1339000.0,flat,sale,158.0,True,3,4,calle de Jorge Juan,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4217635,-3.6751445,False,https://www.idealista.com/inmueble/103323202/,"Magnífico vivienda en la calle prestigiosa calle Jorge Juan. 1ª Planta. Exterior. Dormitorio Principal en Suite con vestidor exterior a la calle. 3 Dormitorios en Suite + Aseo de Cortesía. Zona de Lavandería. Reforma de diseño a estrenar con materiales de primeras marcas. Amueblado. Finca Clásica y Buen Portal. Muy bien comunicado. Junto a los principales comercios de la zona. Ref: 2668. ¡Bienvenidos a la calle Jorge Juan! Esta hermosa propiedad en venta es una oportunidad única para aquellos que buscan un hogar de ensueño. Ubicado en la primera planta de una finca clásica, este piso de diseño a estrenar cuenta con materiales de primeras marcas y está completamente amueblado para que pueda disfrutar de su nueva vida desde el primer día. El piso es exterior y cuenta con una zona de lavandería, un aseo de cortesía y tres dormitorios en suite, incluyendo un dormitorio principal con vestidor exterior a la calle. Todas las habitaciones tienen una decoración moderna y elegante que le encantará. La propiedad está situada en una zona muy bien comunicada, con los principales comercios a su alcance. Además, el edificio cuenta con un buen portal que le dará la bienvenida a su nuevo hogar.  ¡No deje pasar esta oportunidad única de adquirir una propiedad de ensueño en la calle Jorge Juan! Contáctenos para obtener más información y programar una visita. ""AP de Propiedades, somos un grupo inmobiliario que opera en todos los campos del sector desde hace más de 20 años. Nuestra actividad se ha centrado fundamentalmente en Madrid capital, en donde hemos desarrollado diferentes promociones de obra nueva y de rehabilitación de edificios singulares, sin olvidar la prestación del servicio de intermediación inmobiliaria tanto en la compra como en la venta de inmuebles, con el único fin de ofrecer a nuestros clientes todo lo necesario para su completa satisfacción que también ha sido y será la nuestra. Nuestras oficinas se encuentran en la calle Castelló, 23 - 3ºIzq. Madrid”.",False,good,False,True,8475.0,True,False,False,False,[],False,False,1339000.0,€,,,flat,"Goya, Madrid",Piso en calle de Jorge Juan,2668,,,,,
108752146,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/41/fd/a4/1354080482.webp,18,5,330000.0,flat,sale,52.0,True,2,1,AV BETANZOS,Madrid,Madrid,Fuencarral,es,Pilar,40.4717436,-3.7106997,False,https://www.idealista.com/inmueble/108752146/,"TECNOCASA ESTUDIO BETANZOS VENDE, Vivienda de dos dormitorios en la zona de Barrio del Pilar-Fuencarral-Peñagrande. Situado en la avenida de Betanzos, compuesto por amplio salón, cocina, dos dormitorios y cuarto de baño. Es una quinta planta, en edificio alto, con ascensor.  Mejor ver en persona. La finca se encuentra rodeada de zonas verdes a escasos minutos de la Dehesa de la Villa y del parque de Rodríguez Sahagún, con superficies comerciales: (Dia, Carrefour, Mercadona y Ahorramas) cercanos así como el centro de salud Ramón Castroviejo a escasos metros. Polideportivos y varios colegios cercanos: Ntra. Sra. De La Vega, Luis de Góngora, Colegio Virgen Del Pilar y Gregorio Marañón. Metro Linea 7 Peñagrande y Antonio Machado y líneas de autobuses 49, 128, 126, 147, 42, 132, 137, 83, 605, n22 y n23. Acceso rápido a Sinesio Delgado, Plaza de Castilla, M30 Norte, M30 Sur, M40, A6, A1 y A2. Con KIRON y sus asesores financieros podrá encontrar la hipoteca que mejor se adapte a sus necesidades de financiación. Puede beneficiarse de los convenios que tiene el Grupo Tecnocasa con diferentes entidades bancarias, con posibilidad de financiación hasta 100%. Solicite un estudio gratis y sin compromiso.",False,good,False,True,6346.0,True,False,False,False,[],False,False,330000.0,€,,,flat,"Pilar, Madrid",Piso en Av Betanzos,betanzosquinto,,,,,
108813631,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e1/1f/75/1355879413.webp,17,bj,219000.0,flat,sale,50.0,True,2,1,calle de Fuendetodos,Madrid,Madrid,Latina,es,Los Cármenes,40.4048965,-3.7298089,False,https://www.idealista.com/inmueble/108813631/,"TECNOCASA ESTUDIO EL MANZANARES VENDE: Vivienda en la entreplanta de la calle Fuendetodos ( tiene unas escaleras al entrar) esta entreplanta consta de 47m construidos y cuenta con un patio de aproximadamente 18m Los metros de la vivienda se reparten en: Recibidor, cocina, salón, baño y dos dormitorios, de origen eran 3. La vivienda aun estando reformada deja buenas opciones para poder realizar cocina americana si así lo desea y darle mas amplitud al inmueble La vivienda dispone de aire acondicionado, armarios empotrados y calefacción por gas natural.",False,good,False,False,4380.0,True,False,False,False,[],False,False,219000.0,€,,,flat,"Los Cármenes, Madrid",Piso en calle de Fuendetodos,,,,,,
108420851,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/61/66/fa/1344371092.webp,32,7,395000.0,flat,sale,73.0,True,3,1,avenida de Juan Andrés,Madrid,Madrid,Moncloa,es,Valdezarza,40.4707606,-3.7243879,False,https://www.idealista.com/inmueble/108420851/,"¡Descubre tu nuevo hogar en el corazón de Saconia-Dehesa de la Villa! Ubicado en la reconocida Avenida Juan Andrés. Royal Home le ofrece esta EXCLUSIVA vivienda en SÉPTIMA Y ÚLTIMA PLANTA, con increíbles VISTAS A LA SIERRA DE MADRID, ideal para comenzar una nueva etapa en tu vida.  La vivienda actualmente se encuentra distribuida en hall de entrada que da acceso a un salón a dos ambientes (ya que se le incorporó dos dormitorios al mismo), cocina, baño completo con bañera y habitación, siendo muy sencillo retomar la distribución original de 3 habitaciones.  Entre las características de la vivienda caben destacar; calefacción central, agua caliente a través de termo eléctrico, suelos de tarima, aire acondicionado en el salón, así como portero físico para la mancomunidad de vecinos. Ubicado en una zona rodeada de servicios, este piso es ideal para quienes buscan comodidad y accesibilidad, a solo 5 minutos del parque Dehesa de la Villa y con fácil acceso a la M-30 y M-40 y a tan solo 5 minutos andado del Metro de Antonio Machado Línea 7. No te pierdas esta oportunidad de vivir cerca de todo lo que necesitas, incluyendo supermercados, colegios y transporte público. ¡RESERVE SU VISITA! Con MÁS DE 20 AÑOS DE EXPERIENCIA en el sector inmobiliario, te ofrecemos asesoramiento personalizado para que esta vivienda se convierta en tu nuevo hogar. ¡No pierdas esta oportunidad y contáctanos para más información!",False,good,False,True,5411.0,True,False,False,False,[],False,False,395000.0,€,,,flat,"Valdezarza, Madrid",Piso en avenida de Juan Andrés,,,,,,
108035840,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/67/61/9d/1331895437.webp,40,en,469000.0,flat,sale,56.0,True,2,2,calle de Molina,Madrid,Madrid,Tetuán,es,Ventilla-Almenara,40.4714129,-3.6996207,False,https://www.idealista.com/inmueble/108035840/,"A&P Gestoría Teléfono o WHATSAPP: seis cero seis - setenta- sesenta y tres-ochenta y ocho. Se vende en exclusiva ESPECTACULAR VIVIENDA A ESTRENAR RECIÉN REFORMADA con calidades de LUJO. Se vende AMUEBLADA con muebles de diseño tipo suecos. aire acondicionado en toda la vivienda centralizado e individual tipo hotel. Vivienda de 56 mtrs publicados en catastro. Distribuida en espacio diáfano hall de entrada, maravilloso salón comedor con cocina de diseño, panelado todos los electrodomésticos de primeras calidades. Dos dormitorios de buen tamaño exteriores y con armarios empotrados. Dos baños, el principal con ducha y gran ventanal.",True,good,False,True,8375.0,True,False,False,False,[],False,False,469000.0,€,,,flat,"Ventilla-Almenara, Madrid",Piso en calle de Molina,,,479000.0,10000.0,2.0,
108015314,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e5/c1/39/1334149618.webp,54,,1250000.0,chalet,sale,531.0,,5,5,calle Islas Canarias 1 Común,Madrid,Boadilla del Monte,Valdepastores - Las Encinas,es,,40.4260691,-3.8883977,False,https://www.idealista.com/inmueble/108015314/,"En el corazón de Valdepastores, una de las zonas más exclusivas de Boadilla del Monte, se encuentra esta magnífica vivienda adosada que representa el equilibrio perfecto entre espacio, funcionalidad y calidad de vida. Ubicada en la prestigiosa urbanización privada CALME HOUSE, esta propiedad ofrece un estilo de vida tranquilo y distinguido, rodeado de naturaleza y con la tranquilidad que proporciona la seguridad 24 horas. Con una superficie total construida de 531 m², esta residencia se despliega en cuatro plantas principales más un segundo sótano completamente diáfano, concebido como espacio de ocio. Recientemente reformada con materiales de alta calidad, la vivienda ha sido renovada por completo: nuevos suelos, escaleras, baños, sistema eléctrico, climatización central, cocina y acabados interiores. Al acceder a la casa, un elegante recibidor da la bienvenida, acompañado de un práctico vestidor y un aseo de cortesía. La cocina, totalmente nueva, combina funcionalidad y diseño, con muebles a medida, electrodomésticos recién instalados y un estilo limpio y contemporáneo. El salón principal, amplio y cálido, ha sido ampliado y cerrado con cristaleras que conectan de forma natural con el jardín privado, creando un espacio de convivencia ideal durante todo el año. En la planta superior, la zona de descanso alberga tres dormitorios. Dos de ellos disponen de acceso directo a una generosa terraza exterior, mientras que la habitación principal, concebida en formato suite, también cuenta con terraza privada. Esta planta incluye, además, un baño completo y una zona abierta que puede destinarse a rincón de lectura o despacho. La buhardilla ofrece un dormitorio adicional con vestidor, zona de lavandería, baño completo y terraza. Se ha reformado también la zona del solario, con cerramientos de doble vidrio, nuevas puertas y suelos renovados, aportando confort y luminosidad. En el primer sótano, la vivienda dispone de una habitación muy espaciosa, un baño con bañera, lavadero, despensa, sala de calderas y acceso a un garaje con puerta eléctrica nueva y capacidad para varios vehículos. En el segundo sótano, una espectacular sala diáfana ofrece un entorno ideal para el ocio: zona de juegos, cine y minibar. Además, el antiguo espacio de doble altura en la primera planta ha sido aprovechado con una nueva estructura reforzada de acero para crear una sala de estar adicional en el segundo nivel. La reforma también incluyó la impermeabilización de todos los baños, la instalación de armarios empotrados nuevos en todas las habitaciones, la renovación total de luminarias, pintura y techos, así como la actualización del sistema de climatización con un nuevo equipo de aire acondicionado central y limpieza completa de los conductos. Vivir en Boadilla del Monte es disfrutar de un entorno privilegiado, rodeado de zonas verdes, colegios internacionales, servicios y excelente conexión con Madrid. Esta casa no solo ha sido cuidada y mejorada, ha sido pensada para ofrecer el máximo confort y calidad en cada detalle.",True,good,False,,2354.0,True,False,False,False,[],False,False,1250000.0,€,True,True,chalet,"Valdepastores - Las Encinas, Boadilla del Monte",Chalet adosado en calle Islas Canarias 1 Común,REAL-0122,terracedHouse,,,,
93250883,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0c/ae/eb/999902659.webp,62,,2350000.0,chalet,sale,727.0,,8,5,avenida Zona Mirasierra,Madrid,Madrid,Fuencarral,es,Mirasierra,40.4900169,-3.706593,False,https://www.idealista.com/inmueble/93250883/,"Gavac vende chalet independiente en Mirasierra con infinitas posibilidades Ubicado en una de las zonas residenciales más exclusivas de Madrid, este chalet independiente ofrece una oportunidad única tanto para vivirlo, como para reformarlo y convertirlo en una propiedad espectacular. Con una superficie segregable, es posible incluso construir dos viviendas independientes, lo que lo convierte en una excelente inversión. Características principales: • Parcela amplia y versátil, ideal para rehabilitar o diseñar desde cero una vivienda de alto nivel. • Superficies por planta: • Planta sótano: 268 m² • Planta baja: 234 m² • Primera planta: 225 m² Distribución: • 8 habitaciones • 5 baños • 2 cocinas • Amplios salones, uno de ellos con chimenea • 2 despensas • Sala de juegos • Dormitorio y baño de servicio • Invernadero • Terraza • Jardín consolidado • Garaje para varios vehículos Entorno: Situado en Mirasierra, barrio residencial consolidado, seguro y rodeado de zonas verdes y calles tranquilas, ofrece la combinación perfecta de privacidad y conexión con la ciudad. Cuenta con excelentes colegios y universidades privadas, zonas de restauración, comercios y todo tipo de servicios. Además, dispone de muy buenas comunicaciones tanto por carretera como por transporte público.",False,renew,False,,3232.0,True,False,False,False,[],False,False,2350000.0,€,True,True,chalet,"Mirasierra, Madrid",Casa independiente en avenida Zona Mirasierra,Venta-Mirasierra,independantHouse,,,,
108435060,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ae/ed/27/1344776846.webp,27,6,630000.0,flat,sale,120.0,True,3,2,"paseo de Santa María de la Cabeza, 70",Madrid,Madrid,Arganzuela,es,Acacias,40.3996808,-3.700718,True,https://www.idealista.com/inmueble/108435060/,"Espectacular vivienda de 120m2 con amplia terraza en Paseo de Santa María de la Cabeza a tan solo unos metros de la Glorieta. Cuenta con mucha luz durante todo el día y unas magníficas vistas. La distribución actual se compone de salón doble, terraza acristalada de 13m2, amplia cocina, 3 habitaciones, amplio recibidor, baño y aseo. La vivienda está para reformar con múltiples opciones de distribución. El piso contaba en origen con 4 habitaciones. Cuota de comunidad 160€ + recibo del agua. Portero físico. Ascensor y montacargas. Calefacción por comunidad. Dispone de numerosos servicios, supermercados y parques en la zona. Contáctanos para más información y visitas.",False,renew,False,True,5250.0,True,False,False,False,[],False,False,630000.0,€,,,flat,"Acacias, Madrid","Piso en paseo de Santa María de la Cabeza, 70",,,650000.0,20000.0,3.0,
103321375,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c9/df/e7/1185712821.webp,16,1,629000.0,flat,sale,57.0,True,2,2,calle de Ayala,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4264992,-3.6675476,False,https://www.idealista.com/inmueble/103321375/,"Magnífico piso en la calle Ayala. 1ª Planta. Exterior. 2 Balcones a la calle. Dormitorio Principal en Suite. Reforma de diseño a estrenar. Amueblado. Finca Clásica y Buen Portal. Muy bien comunicado. Junto a los principales comercios de la zona. Ref: 2669. ¡Bienvenidos a este espectacular piso en venta en la calle Ayala! Esta joya de la arquitectura clásica ha sido completamente reformada con un diseño moderno y a estrenar. Con una ubicación privilegiada en la 1ª planta, este piso cuenta con dos balcones a la calle para disfrutar del ambiente madrileño, que le proporciona una luminosidad única en todas sus estancias. El dormitorio principal en suite es una de las joyas de la corona de esta propiedad, con un baño de diseño y acabados de alta calidad.  Se encuentra en un edificio de fachada clásica, portal en buen estado y cuenta con ascensor, lo que hace que el acceso a la vivienda sea cómodo y sencillo. Además, la ubicación es inmejorable, muy bien comunicado y con los principales comercios de la zona a pocos minutos a pie. No dejes pasar la oportunidad de vivir en este espectacular piso amueblado y completamente equipado. ¡Contacta con nosotros para más información! ""AP de Propiedades, somos un grupo inmobiliario que opera en todos los campos del sector desde hace más de 20 años. Nuestra actividad se ha centrado fundamentalmente en Madrid capital, en donde hemos desarrollado diferentes promociones de obra nueva y de rehabilitación de edificios singulares, sin olvidar la prestación del servicio de intermediación inmobiliaria tanto en la compra como en la venta de inmuebles, con el único fin de ofrecer a nuestros clientes todo lo necesario para su completa satisfacción que también ha sido y será la nuestra. Nuestras oficinas se encuentran en la calle Castelló, 23 - 3ºIzq. Madrid”.",False,good,False,True,11035.0,True,False,False,False,[],False,False,629000.0,€,,,flat,"Goya, Madrid",Piso en calle de Ayala,2669,,,,,
40318259,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fc/63/c1/277904785.webp,31,bj,695000.0,flat,sale,143.0,True,2,2,LERIDA,Madrid,Madrid,Tetuán,es,Cuatro Caminos,40.4506444,-3.7020669,False,https://www.idealista.com/inmueble/40318259/,"¡Descubre este espectacular estudio tipo loft de 143 m² en una ubicación inmejorable! Situado a solo 5 minutos del metro, este amplio espacio de dos alturas ofrece una distribución única que maximiza la funcionalidad y el confort. Con dos ambientes bien definidos, disfrutarás de la privacidad que necesitas sin renunciar a la amplitud. 2 accesos independientes, por calle y portal. La propiedad cuenta con dos cocinas, perfectas para los amantes de la gastronomía, y dos baños que garantizan comodidad para todos los ocupantes. Los dos salones son ideales para relajarse o recibir visitas, mientras que la zona alta independiente puede convertirse en un acogedor dormitorio o un espacio de trabajo.  Este local, que cuenta con licencia de vivienda, se encuentra en buen estado y ofrece armarios empotrados para un almacenamiento eficiente. La calefacción eléctrica de bomba de frío/calor asegura un ambiente agradable durante todo el año. Además, su orientación este proporciona luminosidad natural en las horas del día.  No dejes pasar la oportunidad de adquirir esta joya en el corazón de la ciudad. Con un IBI de solo 800€, es una inversión inteligente para quienes buscan un hogar versátil y acogedor. ¡Contáctanos para más información y ven a visitarlo!",False,good,False,True,4860.0,True,False,False,False,[],False,False,695000.0,€,,,flat,"Cuatro Caminos, Madrid",Piso en Lerida,LERIDA,,,,,
106098386,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a2/f2/45/1325606414.webp,23,,289000.0,chalet,sale,102.0,,3,1,"calle de San Sebastián, 12",Madrid,Colmenar Viejo,El Cerrillo,es,,40.6625336,-3.7681001,True,https://www.idealista.com/inmueble/106098386/,"¡Tu nuevo hogar en Colmenar Viejo te espera!  IFRALA inmobiliaria vende esta casa, Si buscas una vivienda, luminosa, bien conectada, y con toso los servicios al lado, esta es tu oportunidad. Te presentamos una vivienda única, una casa de esquina, con todas las comodidades que necesitas: Salón independiente con balcón, para salir y respirar el aire fresco de la sierra.  Dos dormitorios cómodos y luminosos.  Un baño completo.  Cocina independiente, perfecta para los amantes de la gastronomía. Calefacción eléctrica, pellet y cuenta con dos aparatos de bomba de calor (Frio/calor) uno en el salón y otro en el dormitorio principal. Pero eso no es todo… ¡la buhardilla diáfana te da la libertad para personalizarla como más te guste! Crea tu propio espacio:  � �Un Dormitorio con vestidor, � Tres dormitorios adicionales.  � Una sala de juegos o ese *despacho* que siempre has querido. Hacer un tipo estudio...  Todo esto, muy bien comunicado:  � Autobuses en la puerta.  � Centro de salud y todos los servicios esenciales al lado. Ven a descubrir el hogar de tus sueños en Colmenar Viejo. ¡No dejes pasar esta oportunidad! Por 289.000€; ). está vivienda puede ser tuyo, mi nombre es Juan, para cualquier consulta, no duden en ponerse en contacto conmigo, mi teléfono 669 3932 6 cuatro, estaré encantado de poderte resolver cualquier duda al respecto, podemos quedar o simplemente puedes concertar una visita online desde tu casa o desde la oficina, o si ya lo has visto las fotografías, el tour virtual, podemos concertar una visita in situ cuando quieras. No te demores, ya que viviendas como estás, las contamos con los dedos de las manos. Gastos de compraventa no incluidos en el precio, (IVA, ITP, Notaria…), suelen ser entorno al 9/10% aproximadamente. IFRALA Inmobiliaria no cobra honorarios al comprador. Si quieres vender, con IFRALA tienes que contar, no escatimamos en esfuerzos y trabajo, los resultados hablan por si solos. Además contamos con: - Home Staging Decoración (Alquila y vende mas rápido y por mas importe) - Abogados, herencias, divorcios, todo lo que necesite. - Cerrajeria propia para el cambio de llaves o cualquier cosa que necesites. - Mudanzas, - Manitas, para lo que necesites. - Certificado Energético, Obligatorio para alquilar o vender su vivienda, - Reportaje Fotográfico Profesional y Tour Virtual - Reformas, - Broker, para gestionarte el 100% de la hipoteca, - Técnicos (fontanero, Electricista, Calderas de Gas, Aire acondicionado, Electrodomésticos) 24 horas. - Toldos, presupuesto sin compromiso.",True,good,False,,2833.0,True,False,True,False,[],False,False,289000.0,€,,,chalet,"El Cerrillo, Colmenar Viejo","Casa independiente en calle de San Sebastián, 12",22000864,independantHouse,,,,
108890349,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a5/98/33/1358064947.webp,23,bj,590000.0,flat,sale,91.0,True,4,1,pasaje del Escudo,Madrid,Madrid,Retiro,es,Estrella,40.4094072,-3.6667521,False,https://www.idealista.com/inmueble/108890349/,"+PISO ofrece excelente vivienda luminosa en el Distrito de Retiro. El piso cuenta con 4 dormitorios, amplio salón comedor con un gran ventanal y salida directa a la terraza, cocina y un amplio baño completo, originalmente eran dos. Todos los ambientes cuentan con ventanas que brindan luminosidad y ventilación a todo el piso. La calefacción es independiente de gas natural. En cuanto a su ubicación, es inmejorable, en el reconocido distrito de Retiro en el barrio Estrella. Posicionado sobre una calle tranquila, y al mismo tiempo rodeado de diversos comercios, colegios, centros de salud, hospitales y zona de ocio, muy bien comunicado con la M30, autovía M23, varias líneas de autobuses y metro Sainz de Baranda y Conde de Casal. Si bien el inmueble se encuentra en buen estado, las imágenes corresponden a una propuesta de reforma, realizada específicamente para este inmueble. Solicite su cita para visitarlo.",False,good,False,True,6484.0,False,False,False,False,[],False,False,590000.0,€,,,flat,"Estrella, Madrid",Piso en pasaje del Escudo,GA-VR-3747,,,,,
108581116,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1c/d3/30/1349069520.webp,34,1,340000.0,flat,sale,58.0,True,2,1,"calle de San Restituto, 8",Madrid,Madrid,Moncloa,es,Valdezarza,40.4645677,-3.7102583,True,https://www.idealista.com/inmueble/108581116/,"FUNCIONA INMOBILIARIA vende en EXCLUSIVA, esta fantástica vivienda REFORMADA, exterior y muy luminosa, debido a sus VISTAS DESPEJADAS a la calle principal SAN RESTITUTO, donde podemos encontrar todo tipo de servicios. La vivienda se encuentra reformada y en perfecto estado para entrar a vivir, distribuida en cocina independente de buen tamaño, salón-comedor con acceso a la terraza cerrada, un cuarto de baño y dos dormitorios de buen tamaño. Tanto los dos dormitorios como el salón poseen conexión de red desde el router. Dispone de calefacción individual de gas natural, y goza de ventanas en todas las estancias, lo que proporciona iluminación natural y ventilación cruzada en toda la vivienda. En la terraza disponemos de dos grandes armarios empotrados, que cumplen la función de trastero. La vivienda ha sido reformada recientemente, incluyendo todo el cambio de electricidad y fontanería, todas las ventanas son oscilo batientes, de climalit y con rotura de puente térmico, incluidas las de la terraza, la cual también dispone de calefacción, lo que hace de esta un lugar muy agradable y acogedor. Esta ubicada en una finca con ITE FAVORABLE y con ascensor, en la CALLE SAN RESTITUTO, se trata de la calle principal de la zona, con todos los servicios a su disposición ( bares, tiendas, centro de salud, colegios. ) perfectamente comunicada con transporte público ( parada de bus 128 casi en la puerta, y metro de Valdezarza, linea 7, a 5 minutos), el parque de Rodríguez Sahagún a escasos metros, y todos los servicios a su disposición (Hospitales, centro de salud, supermercados, gimnasios, restaurantes y zonas de ocio). No dude en llamarnos de LUNES a DOMINGO de 9:00 a 21:00, para MÁS INFORMACIÓN o VISITAS!.",True,good,False,True,5862.0,True,False,False,False,[],False,False,340000.0,€,,,flat,"Valdezarza, Madrid","Piso en calle de San Restituto, 8",,,360000.0,20000.0,6.0,
