propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108525749,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fd/1b/bd/1347503971.webp,19,1,260000.0,flat,sale,80.0,True,3,1,"calle de Santa Cruz de Mudela, 1",Madrid,Madrid,Usera,es,Almendrales,40.3850597,-3.6997793,True,https://www.idealista.com/inmueble/108525749/,"**Piso en Venta en una Zona de Alta Demanda - Ideal para Inversores** Descubre este amplio piso de 80 m², perfecto para quienes buscan comodidad y espacio. Con tres generosos dormitorios, un salón comedor luminoso y una cocina funcional con lavadero tendedero, este hogar se adapta a todas tus necesidades. Además, cuenta con un baño completo y una terraza tendedero que aporta ese toque extra de funcionalidad. La vivienda, situada en un edificio con ascensor, ofrece calefacción individual a gas natural, asegurando un ambiente cálido y acogedor.  Ubicado en una zona con alta demanda, este piso es una oportunidad única para inversores. Los suministros están al día y los gastos de IBI y comunidad son muy económicos. Con armarios empotrados y aire acondicionado, esta vivienda es ideal para adaptarse a cualquier estilo de vida. No dejes pasar la oportunidad de adquirir este magnífico piso que combina confort, espacio y una ubicación inmejorable. ¡Contáctanos para más información y ven a visitarlo!",True,renew,False,True,3250.0,False,False,False,False,[],False,False,260000.0,€,flat,"Almendrales, Madrid","Piso en calle de Santa Cruz de Mudela, 1",,,,,,,
105381606,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/73/0c/bc/1250390322.webp,31,bj,185000.0,flat,sale,88.0,True,3,1,calle Fuentebella s/n,Madrid,Parla,Fuentebella-San Felix-El Leguario,es,,40.2312495,-3.7740746,True,https://www.idealista.com/inmueble/105381606/,"M&M Consulting inmobiliario S. L comercializa en exclusiva este espectacular piso bajo de 85 m2 totalmente reformado, con excelentes calidades y muy cuidado. Ubicado en la zona de Fuentebella, este hogar ofrece un ambiente acogedor y funcional, pertenece a la urbanización dotada de piscinas, pistas de pádel, fútbol. etc.  La distribución de la vivienda es la siguiente: Amplio salón: Disfruta de un salón luminoso, independiente (orientación sur) muy amplio gracias a la incorporación de la terraza, creando un espacio ideal para relajarte o compartir momentos con familia y amigos. Cocina espaciosa: Cocina amueblada con suficiente espacio para colocar mesa y sillas para el día a día, con acceso a un patio interno de luces, ideal para tendedero.  Tres habitaciones: Tres cómodas habitaciones equipadas con armarios empotrados, garantizando un gran espacio de almacenamiento, dos de ellas con orientación Sur.  Baño renovado: Un baño muy bonito, diseñado con acabados modernos que brindan un toque de elegancia. Reforma:  Puerta blindada para mayor seguridad. Paredes en liso que aportan un acabado elegante. Aire acondicionado para tu confort. Puertas lacadas en blanco que suman un toque moderno. Suelos de tarima flotante. Ventanas de aluminio blanco que aseguran buen aislamiento. Elegantes rejas en ventanas. Tuberías y electricidad renovadas para mayor tranquilidad. Calefacción central. TRASTERO INCLUIDO EN EL PRECIO. Plaza de garaje disponible por solo 60 €/mes. Exterior y luminoso: Este bajo exterior cuenta con orientación sur, lo que garantiza abundante luz natural. A 100 metros de distancia de supermercados principales y paradas de autobús y transporte público.",False,good,False,True,2102.0,False,False,False,False,[],False,False,185000.0,€,flat,"Fuentebella-San Felix-El Leguario, Parla",Piso en calle Fuentebella s/n,,,,,,,
108912929,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/81/67/e2/1358746396.webp,23,9,359000.0,flat,sale,106.0,True,3,2,Barrio Ensanche de Vallecas - La Gavia,Madrid,Madrid,Villa de Vallecas,es,Ensanche de Vallecas - La Gavia,40.3631435,-3.59439,False,https://www.idealista.com/inmueble/108912929/,"Inmobiliarias Encuentro vende en exclusiva magnífico piso exterior con plaza de garaje, en el moderno y tranquilo Ensanche de Vallecas - La Gavia, Madrid. El inmueble, de 106 m², cuenta con un amplio salón independiente muy luminoso y cocina con salida a terraza, actual y amueblada. La vivienda dispone de tres dormitorios con ventanales que aportan una excelente luz natural, además de dos cuartos de baños completos, uno incluido en la habitación principal.  Dispone de plaza de garaje incluida en el precio. Las calidades de la vivienda son inmejorables. Ventanas que garantizan aislamiento térmico y acústico. La finca se encuentra en perfecto estado de conservación, dispone de 2 ascensores, garantizando la comodidad. Su ubicación es inmejorable. En pleno Ensanche de Vallecas - La Gavia, una de las zonas con mayor proyección de Madrid. Rodeado de zonas verdes, supermercados, colegios, centros deportivos y una variada oferta comercial y de ocio. Perfectamente comunicado con transporte público (Metro La Gavia - Línea 1) y accesos rápidos a la M-40 y A-3, lo que facilita una excelente conexión con el resto de la ciudad. Si necesita vender su inmueble para adquirir este u otro inmueble publicado, contacte con nosotros. Disponemos del servicio: ""CAMBIA Y DESCANSA"". La solución perfecta para cuadrar los plazos de venta de su vivienda y entrega del nuevo inmueble. ¡Financiación a tu medida! Con Finmoo tendrás los mejores tipos de interés y hasta el 100% de financiación. ¡Consulta nuestras condiciones! Entra en nuestra web y reserva este piso en tan sólo dos minutos con nuestro servicio iReserva.",True,good,False,True,3387.0,False,False,False,False,[],False,False,359000.0,€,flat,"Ensanche de Vallecas - La Gavia, Madrid",Piso,IE26LAGAVIA7,True,True,,,,
92735877,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dd/e3/9a/885796830.webp,50,,1545000.0,chalet,sale,528.0,,5,6,Ciudalcampo,Madrid,Ciudalcampo,,es,,40.6203982,-3.6144432,False,https://www.idealista.com/inmueble/92735877/,"Venta. Chalet. Ciudalcampo. Ref. AA197 AALTO MADRID Propiedades Exclusivas. tel. 618234562. Vende casa totalmente reformada hace nueve años, de cuatrocientos ocho metros cuadrados, con cinco habitaciones, seis baños, piscina y dos mil seiscientos cuarenta y nueve metros cuadrados de parcela totalmente llana. El jardín es precioso con arboles consolidados. Además hay una casita de invitados o despacho independiente a la casa con chimenea, un baño, cocina abierta y aire acondicionado.  En la planta baja está la zona de día, gran salón en doble altura en dos ambientes con chimenea de gas, salida directa al jardín, cocina con office, cuarto de estudio o TV y la gran master suite con dos vestidores y baño completo. En la planta de arriba dos habitaciones cada una con su baño y vestidor, muy grandes y luminosas. Un habitación tiene chimenea.  La terraza del jardín es muy agradable, con toldo y a la altura de la piscina. Al ser una parcela llana se disfruta de todas las vistas del jardín con sus grandes arboles. Aire acondicionado en toda la casa por splits, calefacción de gas, Garaje para 3 coches, y trastero.",True,good,False,,2926.0,False,False,False,True,[],False,False,1545000.0,€,chalet,Ciudalcampo,Casa independiente,AA197,True,True,independantHouse,,,
95491235,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2f/3b/c8/1021782713.webp,60,1,765000.0,flat,sale,127.0,True,4,2,calle de la Estrella Naos,Madrid,Madrid,Arganzuela,es,Delicias,40.3982293,-3.685645,False,https://www.idealista.com/inmueble/95491235/,"YM Inmobiliaria Vende En Venta un amplio piso de cuatro dormitorios todo exterior, semi amueblado.  La vivienda dispone de una habitación principal con cuarto de baño en suite, todos los dormitorios tienen armarios empotrados, y grandes ventanales.  La cocina es independiente con office y terraza tendedero.  Tiene un hall bastante grande con armario empotrado. El salón es muy luminoso con gran ventanal. La calefacción es de Gas Natural independiente y dispone de Aire Acondicionado por conductos con climatizador. Plaza de garaje y trastero incluido en el precio.  La urbanización tiene vigilancia 24 horas. Piscina comunitaria, zonas verdes, gimnasio y sauna. Se encuentra a 12 min. andando a la estación de metro de Arganzuela Planetario y 10 min. de la Estacion de Renfe de Mendez Alvaro. Zona residencial y excelente finca.",False,good,False,True,6024.0,False,False,False,True,[],False,False,765000.0,€,flat,"Delicias, Madrid",Piso en calle de la Estrella Naos,VYM077,True,True,,,,
107617615,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ef/2c/22/1355424118.webp,12,1,209000.0,flat,sale,75.0,True,2,1,avenida Juan de la Cierva,Madrid,Getafe,Getafe Centro,es,,40.3072443,-3.7252157,False,https://www.idealista.com/inmueble/107617615/,"Se vende magnífica vivienda en pleno corazón de la ciudad. Se trata de una primera planta de 75 m² construidos, totalmente exterior, para actualizar, construida sobre edificio que data del año 1964. La vivienda dispone de hall y distribuidor, ambos con armarios empotrados a medida, salón comedor con acceso a terraza en fachada del edificio, 2 dormitorios, los dos armarios empotrados, cocina totalmente equipada con salida a terraza en fachada trasera del edificio y baño completo con plato de ducha. Amplitud de vistas, situado frente a zonas de viviendas unifamiliares.  En cuanto a las características de los materiales de los que dispone la vivienda, encontramos suelos de baldosas hidráulicas, contando con carpintería interior de madera maciza, y exterior de aluminio blanco con cristal doble tipo Climalit con rotura de puente térmico. En lo que respecta a la orientación, la principal, por fachada delantera del edificio es este, contando la terraza trasera con disposición oeste. Edificio en esquina, lo que genera gran luminosidad. Posibilidad de adquirir local en planta inferior para hacer un dúplex, por lo que el inmueble quedaría con una extensión amplia. *****Para visitar este inmueble es imprescindible firmar una ficha de visita***** Honorarios de intermediación inmobiliaria: 3% más IVA del precio de venta final.",False,renew,False,False,2787.0,True,False,False,False,[],False,False,209000.0,€,flat,"Getafe Centro, Getafe",Piso en avenida Juan de la Cierva,015-25,,,,,,
107149375,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/98/61/39/1304566853.webp,4,3,1500000.0,flat,sale,120.0,False,2,2,Barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4222568,-3.6757457,False,https://www.idealista.com/inmueble/107149375/,"Retail vende este espectacular piso exterior que se encuentra en la tercera planta de un edificio con ascensor, construido en 1957. Actualmente en obras, brinda una excelente oportunidad para personalizar cada detalle de acuerdo a tus preferencias. La propiedad dispone de dos amplias habitaciones y dos baños completos y cuenta además con un práctico cuarto de lavado, ofreciendo un espacio ideal para una vida cómoda y elegante. La vivienda está equipada con calefacción de gas particular y aire acondicionado, asegurando el máximo confort en cualquier época del año. Ubicada en el codiciado barrio de Goya, disfrutarás de una zona repleta de tiendas exclusivas, restaurantes gourmet y todos los servicios necesarios para una vida cómoda y sofisticada. Esta es una oportunidad única de vivir en uno de los lugares más selectos de Madrid. Retail, especialista de referencia en propiedades de lujo. Disponemos de más viviendas exclusivas en las zonas más prestigiosas de Madrid.",False,good,False,True,12500.0,True,False,False,False,[],False,False,1500000.0,€,flat,"Goya, Madrid",Piso,6472,,,,,,
108744363,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e9/9b/32/1353840076.webp,23,1,1150000.0,flat,sale,157.0,True,4,2,Barrio Lavapiés-Embajadores,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4091131,-3.7074502,False,https://www.idealista.com/inmueble/108744363/,"¡Descubre tu nuevo hogar en el corazón de Madrid! Este espectacular piso en venta, ubicado a escasos metros de la emblemática Plaza de Cascorro, es una oportunidad única que no querrás dejar pasar. Con 157 m² construidos, la vivienda cuenta con 4 amplios dormitorios, ideales para disfrutar de la comodidad y el espacio que siempre has deseado. Los armarios empotrados ofrecen un almacenamiento eficiente, mientras que los 2 baños completos, ambos con ventanas, uno de ellos con hidromasaje, añaden un toque de lujo a tu día a día. La luminosidad es una de las características más destacadas de este piso. Gracias a su orientación Norte-Sur y a las ventanas de aluminio con rejas, cada rincón se llena de luz natural. Además, el patio interior proporciona un oasis de tranquilidad, perfecto para relajarse después de un largo día. El patio de mas de 25 metros cuadrados está equipado con toldos, ideal para disfrutar del aire libre en cualquier momento. Este inmueble no solo es perfecto como vivienda habitual, sino que también presenta un gran potencial para inversores. La propiedad se encuentra en buen estado y ha sido reformada en sus baños, lo que te permitirá mudarte sin preocupaciones. Incluye un trastero y una plaza de garaje en el precio, lo que añade aún más valor a esta oferta. No dejes pasar la oportunidad de vivir en una zona tan vibrante y llena de vida. ¡Contáctanos para más información y ven a visitarlo!",False,good,False,False,7325.0,True,False,False,False,[],False,False,1150000.0,€,flat,"Lavapiés-Embajadores, Madrid",Piso,JAB25,True,True,,,,
108913005,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a0/7a/07/1358748794.webp,2,,1450000.0,chalet,sale,378.0,,3,3,calle Castillo de Almansa,Madrid,Villanueva de la Cañada,Villafranca del Castillo,es,,40.4694944,-3.9385662,False,https://www.idealista.com/inmueble/108913005/,"Inmejorable chalet independiente de 2 plantas, 3 habitaciones y 3 baños, en Villanueva de la Cañada. 378 m2 construidos. Orientación Sur. Jardín de 1517 m2. Armarios empotrados, suelo de tarima, ventanas climalit y puertas de roble. Salón con chimenea. Cocina amueblada. Calefacción con gas natural y aire acondicionado. Piscina privada y piscina comunitaria. Dispone de garaje exterior para 3 vehículos y trastero. PLANTA 0  Salón Cocina 4 habitaciones 3 baños (1 en suite)  Garaje  PLANTA BUHARDILLA Diáfana y terraza NO PIERDA ESTA OPORTUNIDAD Y CONTACTE CON NOSOTROS PARA REALIZAR UNA VISITA. Daurum Estate ofrece conseguir la mejor financiación a su medida hasta el 100% del valor de compra venta sea nuestra la vivienda o no. INFORMACIÓN SIN COMPROMISO en el mismo número de teléfono del anuncio. Además, posibilidad de servicio de reformas para acomodar la vivienda a su gusto.",False,good,False,,3836.0,False,False,False,False,[],False,False,1450000.0,€,chalet,"Villafranca del Castillo, Villanueva de la Cañada",Casa independiente en calle Castillo de Almansa,76255,True,True,independantHouse,,,
107861043,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e1/3d/ac/1326502543.webp,27,2,1990000.0,flat,sale,145.0,True,2,1,Barrio Chueca-Justicia,Madrid,Madrid,Centro,es,Chueca-Justicia,40.4265449,-3.6979844,False,https://www.idealista.com/inmueble/107861043/,Precioso piso reformado a estrenar con magnífico gusto de 145 m2 construidos (125 m2 de vivienda +10 m2 de zonas comunes) y una terraza de uso común en la azotea con vistas espectaculares. Precioso salón con tres balcones a la calle y techos de 3.30 metros de alto. Comedor independiente. Suelo de mármol en toda la casa y carpintería a medida. Dos habitaciones con dos cuartos de baño en suite y aseo de invitados.  Una de las habitaciones puede abrirse al salón si se prefiere para tener una vista completa de los 4 balcones que dan a la calle. Cocina con electrodomésticos de gama alta.  Es un piso muy cuadrado prácticamente todo exterior y sin pasillos.  Trastero La casa tiene ascensor y está muy cuidada con la fachada recién pintada.,False,good,False,True,13724.0,True,False,False,False,[],False,False,1990000.0,€,flat,"Chueca-Justicia, Madrid",Piso,,,,,,,
