propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.subTypology,parkingSpace.parkingSpacePrice
106810110,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5b/ba/47/1351152101.webp,RP1442024133065,17,1,280000.0,flat,sale,85.0,True,1,2,Barrio Europolis,Madrid,Las Rozas de Madrid,Europolis,es,Europolis,40.5039465,-3.8963511,False,https://www.idealista.com/inmueble/106810110/,"EL PISO ESTÁ ALQUILADO. El inmueble incluye un salón amplio y muy luminoso, con acceso a un patio de 12 m², un baño completo, una zona de almacenaje y una plaza de garaje. Además, cuenta con puerta de seguridad, aire acondicionado (bomba de frío/calor) y ventanas climalit. La urbanización ofrece múltiples servicios como ascensores, cámaras de seguridad, portero con videovigilancia las 24 horas, luces LED de bajo consumo, gimnasio, pádel y piscina.  La ubicación es excelente, en EUROPOLIS, cerca de todos los servicios como bares, restaurantes, farmacias, gimnasios, centros médicos, bancos, teatros, museos y colegios. A tan solo unos minutos a pie de El Pueblo de Las Rozas, comercios y centros comerciales.  ¡Aproveche esta oportunidad con rentabilidad asegurada! Llame para más información.",False,good,False,True,3294.0,True,False,False,False,[],False,False,280000.0,€,True,True,flat,"Europolis, Las Rozas de Madrid",Piso,Destacado,,,,,
108668353,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e6/bf/c6/1352289344.webp,TUPIS0036,33,3,219000.0,flat,sale,65.0,False,3,1,calle San Basilio,Madrid,Madrid,Usera,es,Pradolongo,40.3808871,-3.7066355,False,https://www.idealista.com/inmueble/108668353/,"Piso de 3 habitaciones en excelente estado – Zona Usera. Terra Urban ofrece en exclusividad una estupenda vivienda de 3 dormitorios, ubicada en el barrio de Usera, a pocos minutos del Polideportivo de Orcasitas. Se trata de un piso en muy buen estado de conservación, ideal para entrar a vivir sin necesidad de reformas. La vivienda cuenta con suelos de tarima flotante, paredes lisas y una distribución cómoda y funcional. La cocina está totalmente equipada y dispone de una práctica terraza cerrada que aporta un espacio extra muy útil. El baño ha sido renovado y dispone de un moderno plato de ducha. Ubicada en una zona con todos los servicios a tu alcance: múltiples líneas de autobús, gran variedad de bares, restaurantes, comercios, y muy cerca de uno de los parques más grandes y valorados de la zona, ideal para pasear, hacer deporte o disfrutar del aire libre. Una oportunidad perfecta tanto para familias como para inversores. ¡Ven a visitarlo sin compromiso! [IW].",False,good,False,False,3369.0,False,False,False,False,[],False,False,219000.0,€,,,flat,"Pradolongo, Madrid",Piso en calle San Basilio,Destacado,,,,,
108435474,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/03/fb/69/1344791165.webp,RP1692025138681,38,3,440000.0,flat,sale,111.0,False,4,2,Barrio Valderas - Los Castillos,Madrid,Alcorcón,Valderas - Los Castillos,es,Valderas - Los Castillos,40.3523636,-3.7985895,False,https://www.idealista.com/inmueble/108435474/,"Buscas un hogar amplio, luminoso y en un entorno privilegiado? Este hermoso piso de 111 metros cuadrados te ofrece justo eso y mucho más.  El salón, independiente y espacioso, invita a relajarse o compartir momentos con familia y amigos. Desde aquí, puedes acceder a una pequeña terracita alargada. La cocina, moderna y funcional, cuenta con un tendedero que facilita las tareas diarias y mantiene todo ordenado. El hogar dispone de cuatro dormitorios con aire acondicionado, ideales para adaptarse a tus necesidades, ya sea como habitaciones, oficina o espacio de ocio. El dormitorio principal destaca por su baño en suite, brindando un rincón de privacidad y confort. Ubicado en una urbanización privada, el edificio ofrece la tranquilidad y seguridad que buscas, además de contar con una piscina para refrescarse en los días calurosos y zonas verdes para pasear o jugar. Contando también con dos amplios tendederos comunitarios. Además, el piso incluye un trastero para guardar todo lo que necesites y una plaza de garaje en una urbanización cercana, facilitando tu día a día. Este es el hogar perfecto para quienes desean vivir en un entorno cómodo, seguro y rodeado de servicios. ¡No dudes en contactarnos para descubrirlo en persona y hacer de este piso tu nuevo hogar! Cuenta con todos los servicios, muy cerca de metro Joaquín Vilumbrales (L10), autobuses 514 a Madrid Príncipe Pio, y 520 hacia Móstoles. Financiamos hasta el 100%. Redpiso ""tu hogar, nuestro compromiso"". *El precio no incluye el Impuesto de Transmisiones Patrimoniales (Max. 6% sobre el precio de venta o del valor del inmueble que marque la Comunidad de Madrid), ni el 3% más IVA (21%) sobre el precio final del inmueble equivalente a los honorarios del comprador por la intermediación inmobiliaria, ni los gastos notariales y/o registrales (según el caso). Ubicación aproximada. ¡No dejes pasar esta oportunidad! Ven a visitarlo y enamórate de tu futuro hogar.  Ubicación aproximada.",False,good,False,True,3964.0,False,False,False,False,[],False,False,440000.0,€,True,True,flat,"Valderas - Los Castillos, Alcorcón",Piso,Destacado,450000.0,10000.0,2.0,,
108644555,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/62/74/56/1350877304.webp,RP292025139579,36,3,295000.0,flat,sale,79.0,True,3,1,calle de Etruria,Madrid,Madrid,San Blas,es,Canillejas,40.4355988,-3.6139803,False,https://www.idealista.com/inmueble/108644555/,"INMOBILIARIA REDPISO CANILLEJAS VENDE EN EXCLUSIVA excelente vivienda en perfecto estado para entrar a vivir en la calle Etruria situada en una tercera planta sin ascensor. La vivienda se distribuye en tres dormitorios, cocina equipada con electrodomésticos, salón independiente, dos terrazas y un baño. Tiene suelo de gres, calefacción central, agua caliente por termo eléctrico, aire acondicionado con bomba de frío y calor y doble ventana en toda la vivienda. Dispone de parking comunitario con aparcamiento rotativo entre los vecinos. La vivienda se entregaría amueblada. Su ubicación es ideal porque cuenta con todos los servicios necesarios para el día a día, tales como centro de Salud, biblioteca municipal, comercios de todo tipo, instalaciones deportivas, zonas de ocio y de recreación infantil, guarderías, supermercados, farmacias y una excelente red de transporte público. A pocos minutos andando del metro Las Musas, el Estadio Wanda Metropolitano y varias líneas de autobuses que conectan este sector con otros puntos de la ciudad. Si desea visitar la vivienda no dude en llamarnos.",False,good,False,False,3734.0,False,False,False,False,[],False,False,295000.0,€,,,flat,"Canillejas, Madrid",Piso en calle de Etruria,Destacado,310000.0,15000.0,5.0,,
107668656,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/32/87/b4/1319263362.webp,NAV4731,27,2,160000.0,flat,sale,66.0,True,2,1,Centro,Madrid,Navalcarnero,Centro,es,,40.2938098,-4.0103439,False,https://www.idealista.com/inmueble/107668656/,"Descubre este encantador piso de 66 m², ideal para quienes buscan un hogar acogedor y funcional. Con 2 dormitorios y 1 baño, este espacio se presenta en buen estado, listo para que lo personalices a tu gusto.  La cocina, completamente amueblada, es perfecta para los amantes de la gastronomía, y el lavadero añade un extra de comodidad a tu día a día. Disfruta de la luminosidad que ofrecen las ventanas de aluminio con cristal climalit, que no solo aportan luz natural, sino que también mejoran el aislamiento térmico y acústico. El suelo de gres y tarima aporta un toque moderno y elegante a cada rincón. Ubicado en una zona tranquila, este piso exterior te permitirá disfrutar de vistas agradables y de un ambiente relajado. Además, al estar sin amueblar, tienes la libertad de crear el espacio que siempre has soñado. No dejes pasar la oportunidad de visitar este piso que combina comodidad, estilo y funcionalidad. ¡Tu nuevo hogar te espera! Descubre nuestras ofertas en.",False,good,False,False,2424.0,False,False,False,True,[],False,False,160000.0,€,,,flat,"Centro, Navalcarnero",Piso,Destacado,,,,,
106777885,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1a/eb/f8/1333279522.webp,ES32937,55,,620000.0,chalet,sale,350.0,,6,3,calle Poyato,Madrid,Orusco,,es,,40.2876742,-3.2169291,False,https://www.idealista.com/inmueble/106777885/,"Impresionante casa independiente en Orusco de Tajuña, uno de los pueblos con mas encanto de la Vega del Tajuña, ubicado en una prestigiosa urbanización, rodeada de naturaleza con unas vistas espectaculares.  Sus propietarios han cuidado hasta el mas mínimo detalle logrando una combinación perfecta entre comodidad, espacio y elegancia, destacando el entorno privilegiado y su privacidad.  La propiedad se distribuyen de manera eficiente para ofrecer seis habitaciones bien proporcionadas, tanto para una familia numerosa como para celebrar visitas.  Accedemos a la vivienda por unas bonita escaleras y un precioso porche cubierto con dos espacios bien diferenciados, una zona chill out donde poder disfrutar de los mejores atardeceres. Entramos en un gran hall que accede a un maravilloso salón con chimenea, muy luminoso con grandes ventanas de madera y unas vistas espectaculares, la cocina independiente muy amplia y con acceso directo a una zona de barbacoa y bodega construida en piedra, lugar mágico donde celebrar reuniones familiares o con amigos y disfrutar de momentos únicos. Todas las habitaciones son luminosas y acogedoras, permitiendo que la luz natural inunde los espacios durante todo el día, en esta planta tenemos un gran baño completo y cinco habitaciones, una de ellas con baño completo en suite, todas ellas muy amplias, grandes armarios, ventanas de madera oscilobatientes Climalit, persianas eléctricas y mosquiteras. Suelo de gres. En la segunda planta tenemos una inmensa habitación diáfana, con múltiples usos, un baño completo y una zona de almacenamiento abuhardillada con grandes dimensiones. La casa esta rodeada de arboles frutales y naturaleza, en su bonita parcela con riego automático podemos encontrar una increíble piscina rodeada de césped, una pista de tenis con zonas de juego, también hay una zona de huerta y casa para animales. El garaje esta habilitado para varios coches aunque también se puede utilizar para reuniones ya que cuenta con una cocina completamente equipada, baño completo y trastero. Calefacción por gasoil y pozo. Este lugar es único por su belleza natural y la comodidad de la vivienda que se encuentra en un estado impecable, la calidad de los materiales utilizados así como cada detalle para conseguir una casa con el máximo confort. Su ubicación proporciona un acceso fácil a servicios locales, a la vez que permite escapar del bullicio de la gran ciudad. Este refugio magnífico está estratégicamente situado para disfrutar de la tranquilidad del entorno sin renunciar a las comodidades de la vida moderna. La oportunidad de adquirir una propiedad con estas características es única. Este hogar no solo ofrece abundante espacio vital, sino que también promete una calidad de vida inmejorable en uno de los entornos más atractivos de la región.  A tan solo 20 minutos de Alcalá de Henares, una de las ciudades mas bonitas y con mas encanto de la comunidad de Madrid.",False,good,False,,1771.0,False,False,False,False,[],False,False,620000.0,€,True,True,chalet,Orusco,Casa independiente en calle Poyato,Destacado,,,,independantHouse,
107965784,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2f/fc/79/1329690752.webp,LB0042,40,2,285000.0,flat,sale,100.0,True,3,2,avenida de los Toreros,Madrid,Mejorada del Campo,,es,,40.3985308,-3.484864,False,https://www.idealista.com/inmueble/107965784/,"LOOK & FIND te presenta en EXCLUSIVA esta magnífica oportunidad en Mejorada del Campo. ¡Descubre tu nuevo hogar en una urbanización con piscina, trastero y plaza de garaje! Este encantador piso de 100 m² está ubicado en una tranquila zona residencial, perfecta para quienes buscan paz, comodidad y calidad de vida. Ideal para familias o quienes valoran el espacio, ofrece tres dormitorios y dos baños uno de ellos completamente reformado, combinando funcionalidad y estilo. La distribución de la vivienda es la siguiente: al entrar, nos encontramos con un recibidor que da paso a un pasillo que distribuye todas las estancias. Un baño completo con bañera, amplio salón comedor independiente y cocina independiente, ideal para disfrutar en familia, tres amplios dormitorios, todos con armarios empotrados y en el dormitorio principal además un baño en suite reformado con plato de ducha, lo que brinda mayor privacidad y confort. El piso ha sido recientemente reformado y se encuentra en muy buen estado de conservación. Además, cuenta con calefacción individual de gas natural, perfecta para los meses más fríos. Cuenta con diferentes mejoras como suelos de tarima, ventanas de aluminio climalit, caldera de gas natural cambiada, carpintería interior lacada en blanco, etc.. . La vivienda forma parte de una urbanización privada que dispone de piscina, ideal para refrescarse y relajarse en verano. También incluye un trastero para mayor almacenamiento y una plaza de garaje para tu total comodidad. No pierdas la oportunidad de vivir en este acogedor piso! Solicita más información sin compromiso. En el precio no se incluyen impuestos legales ni gastos de escrituración. No lo dudes y solicita más información sin compromiso.",True,good,False,True,2850.0,False,False,False,False,[],False,False,285000.0,€,True,True,flat,Mejorada del Campo,Piso en avenida de los Toreros,Destacado,,,,,
108124218,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ed/58/e4/1354465617.webp,Próximo a José Abascal y Metro Alonso Cano,71,2,325000.0,flat,sale,39.0,False,1,1,calle de Vargas,Madrid,Madrid,Chamberí,es,Nuevos Ministerios-Ríos Rosas,40.4400833,-3.6975272,False,https://www.idealista.com/inmueble/108124218/,"Vivienda en Chamberí, a pocos metros de la calle José Abascal y el metro Alonso Cano Totalmente reformado en 2018, este inmueble destaca por su diseño inteligente que maximiza cada centímetro disponible, creando un ambiente acogedor y funcional.  Al entrar, te recibe un pequeño recibidor con un armario empotrado, ideal para mantener el orden. La zona central es un espacio abierto que integra el salón-comedor y la cocina, perfecta para disfrutar de momentos en familia o con amigos. La cocina, práctica y funcional, ofrece una gran capacidad de almacenaje, mientras que el baño es amplio y cuenta con espacio para lavadora y estanterías para tus productos de higiene y belleza. El dormitorio, también con armario empotrado, ha sido diseñado para ofrecer almacenamiento extra sin recargar el espacio, manteniendo siempre una estética armoniosa. Todas las estancias de la casa cuentan con ventanas. Este piso es ideal para quienes buscan un hogar cómodo y bien ubicado en una de las zonas más emblemáticas de Madrid. No pierdas la oportunidad de visitarlo ¡Agenda tu cita hoy mismo!",False,good,False,True,8333.0,False,False,False,False,[],False,False,325000.0,€,,,flat,"Nuevos Ministerios-Ríos Rosas, Madrid",Piso en calle de Vargas,Destacado,329000.0,4000.0,1.0,,
108816556,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ec/d7/18/1355976511.webp,LCM37804,73,1,895000.0,flat,sale,134.0,True,4,2,ronda de Valencia,Madrid,Madrid,Arganzuela,es,Palos de la Frontera,40.4060106,-3.7017271,False,https://www.idealista.com/inmueble/108816556/,"Piso Reformado de 134 m² en Ronda de Valencia - Barrio EmbajadoresLa Casa Agency Embajadores presenta en venta este elegante y luminoso piso, totalmente reformado con materiales de alta calidad y un gusto exquisito, ubicado en calle Ronda de Valencia, en pleno Barrio de Embajadores, una de las zonas más dinámicas y mejor conectadas de Madrid. Situado en una primera planta de una finca con ascensor, el edificio cuenta con la ITE favorable, lo que garantiza su buen estado general. Además, la finca dispone de piscina y zonas comunes de disfrute, ideales para el ocio y el relax. Con una superficie de 134 m², esta vivienda ha sido rediseñada cuidando cada detalle, ofreciendo una combinación perfecta entre funcionalidad, confort y estilo. Se distribuye de la siguiente manera: Amplio salón exterior con gran ventanal, bañado por la luz natural y decorado con una estética moderna y acogedora. Cocina americana con acceso a un balcón exterior, ideal para ventilar y disfrutar del espacio. Cuatro dormitorios amplios, todos con armarios empotrados; el principal incluye un elegante baño en suite. Suelos de tarima de excelente calidad que aportan calidez en toda la vivienda. La propiedad se vende con garaje incluido y trastero, añadiendo un plus de comodidad y almacenamiento. Ubicado en el Barrio de Embajadores, una zona con una rica vida cultural, excelente oferta de servicios y óptimas conexiones de transporte: Renfe Cercanías, varias líneas de Metro (Embajadores, Lavapiés, Acacias) y una amplia red de autobuses a pocos pasos. Una propiedad ideal tanto para quienes buscan entrar a vivir sin reformas, como para inversores que valoran calidad, ubicación y estilo. Para más información o visitas, no dudes en contactarnos.",True,good,False,True,6679.0,False,False,False,False,[],False,False,895000.0,€,True,True,flat,"Palos de la Frontera, Madrid",Piso en ronda de Valencia,Destacado,,,,,
108502009,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e4/86/8a/1346792258.webp,,37,4,199000.0,flat,sale,58.0,False,2,1,calle del Amparo,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4090585,-3.7042424,False,https://www.idealista.com/inmueble/108502009/,"Piso muy luminoso con vistas a los tejados de Madrid, con los dormitorios abuhardillados a escasos metros de la estación de Lavapiés, muy bien comunicado a 10 minutos de la Puerta del Sol. Consta de salón, 2 dormitorios y baño. , aire acondicionado frio/calor, armarios empotrados de gran capacidad. Zona totalmente consolidada y dotada, con todo tipo de servicios (ocio, restauración, transportes, colegios, universidades, centros de salud, etc.. . ). Somos una empresa joven y dinámica que entiende las necesidades de nuestros clientes y ofrece soluciones para cada caso. Llevamos años en el sector inmobiliario y tenemos la suerte de haber formado un gran equipo de personas y profesionales. Ponemos mucho empeño y utilizamos la transparencia para que las cosas salgan bien, lo primero para nosotros son las personas, por eso queremos conocerte. Porque en cada compra, venta o alquiler, PENSAMOS EN TI. VETUCA es tu consultora inmobiliaria para la venta y alquiler rápido y seguro. Especialistas en las mejores zonas de Madrid, cubriendo todas las necesidades inmobiliarias, tasaciones inmobiliarias gratuitas valor de mercado. VENDEMOS TU CASA. No dudes en llamarnos, estamos a tu disposición. "". "". "". "".",True,good,False,False,3431.0,False,False,False,False,[],False,False,199000.0,€,,,flat,"Lavapiés-Embajadores, Madrid",Piso en calle del Amparo,Destacado,,,,,
