propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
108896802,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a5/95/51/1358254118.webp,,32,,249000.0,chalet,sale,468.0,,5,5,maja tor,Madrid,Colmenar de Oreja,,es,,40.0861885,-3.5420875,False,https://www.idealista.com/inmueble/108896802/,"HogargestióN Aranjuez, te invita a explorar una exclusiva Finca Rústica de 25.000 m² en el pintoresco entorno de Aranjuez y Colmenar de Oreja, Madrid. ¡Una oportunidad única para quienes buscan un estilo de vida tranquilo y en contacto con la naturaleza, sin renunciar a la comodidad de estar cerca de la ciudad! Ideal como inversión para arrendar como casa rural o alquiler de eventos. Dispone de dos referencias catastrales; en la primera de ellas, dispone de 500 m² de suelo urbano residencial, donde se ubica una espectacular vivienda de dos plantas que cuenta con un salón de más de 40 m², cocina independiente, 5 dormitorios independientes con baños en suite y con instalación de ducha de hidromasaje en todos ellos.  Esta vivienda es energéticamente autosuficiente ya que cuenta con la instalación de placas solares así como baterías para poder disponer de electricidad en cualquier momento del dia. La segunda referencia catastral engloba 25.000m² de tierra de labor agraria con un gran olivar en la actualidad y pozo de regadío  Espacio y Libertad: Con 25.000 m² de naturaleza pura, tendrás el espacio perfecto para crear tu proyecto soñado, ya sea una majestuosa casa de campo, un retiro ecológico, o incluso tu propia bodega o plantación de olivos. Ubicación Ideal: Situada en el corazón de la comarca vinícola de Madrid, tanto Aranjuez como Colmenar de Oreja, te ofrece un retiro pacífico con fácil acceso a todas las comodidades y atractivos de la capital. Encanto Rústico con Conexiones Modernas: A pocos minutos de la localidad de Colmenar de Oreja, esta finca combina la belleza y tranquilidad del campo con la conveniencia de tener servicios y conexiones modernas a tu alcance. Inversión de Valor: Adquirir esta finca no es solo comprar terreno; es invertir en un estilo de vida, en paz y en potencial. Con el crecimiento constante del interés por vivir y vacacionar en áreas más tranquilas y verdes, esta propiedad promete ser una inversión que crecerá en valor y encanto. En HogargestióN inmobiliaria Aranjuez, también disponemos de departamento financiero personalizado y a su medida para poder ayudarte conseguir la mejor hipoteca para tu compra.",False,good,False,,,532.0,False,False,False,False,[],False,False,249000.0,€,chalet,Colmenar de Oreja,Casa independiente en maja tor,True,True,independantHouse,,,,
106878789,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7d/51/0d/1290729462.webp,Calle Praga ,31,,465000.0,chalet,sale,174.0,,3,3,Luxemburgo s/n,Madrid,Velilla de San Antonio,,es,,40.3785621,-3.4789689,True,https://www.idealista.com/obra-nueva/106878789/,"SEGUNDA FASE YA A LA VENTA! Mantenemos las FACILIDADES DE FINANCIACIÓN que te ayudarán a conseguir la casa que siempre soñaste, muy cerca de Madrid. Licencia de Obras concedida. Te presentamos Living Villas de Luxemburgo by Sacresa, una exclusiva promoción de amplios chalets unifamiliares pareados en Velilla de San Antonio. Estos Chalets se construirán en la Calle Varsovia. Cada chalet se asienta en una amplia parcela independiente. Estos chalets pareados cuentan con tres dormitorios y una buhardilla terminada y habitable. Cada parcela tiene 253m², con una superficie construida de 174,00 m² y 136 m2 útiles. Además, cada chalet dispone de un amplio espacio destinado a terraza y jardín de 108,00 m², así como un porche cubierto y solado de 15 m²., un espacio perfecto para disfrutar al máximo de tu nuevo hogar. La optimización en la distribución de los espacios, la orientación, los sistemas de aislamiento térmico y acústico empleados, junto con una cuidada selección de los materiales y acabados de las viviendas, crean un ambiente luminoso y moderno. Están diseñados con una distribución funcional que los hace amplios y confortables. La zona cuenta con una completa oferta de servicios, incluyendo colegios, institutos, escuelas infantiles y un centro de salud. Todo ello en un entorno natural ideal para disfrutar de la naturaleza, el ocio y los deportes al aire libre. ¡Una vida en familia cómoda y tranquila, a escasos minutos de la capital te espera! Las viviendas son eficientes y sostenibles, incorporando el sistema de Aerotermia para la climatización, suelo radiante-refrigerante, y una cocina amueblada con electrodomésticos según nuestra Memoria de Calidades. Además, cada parcela dispone de un espacio de 37m² destinado a aparcamiento para 2 vehículos, en superficie, equipado con instalación para recarga de vehículos eléctricos. Estos chalets cuentan con la Calificación Energética A. Su privilegiada localización permite un rápido acceso al centro de la capital, situado a solo 20 km. Está a tan solo 5 minutos del Cañaveral y a 12 minutos de la calle O´Donnell por la Radial 3 (R-3). Además, ofrece un rápido acceso por carretera a la M-50, M-45 y M-40. La zona cuenta con una completa oferta de servicios, incluyendo colegios, institutos, escuelas infantiles y un centro de salud. Todo ello en un entorno natural ideal para disfrutar de la naturaleza, el ocio y los deportes al aire libre. ¡Una vida en familia cómoda y tranquila, a escasos minutos de la capital te espera! En los precios indicados no se incluyen los impuestos ni gastos de formalización aplicables pudiendo ser modificados sin previo aviso. Todas las imágenes que contiene esta documentación son recreaciones virtuales. En los precios de venta de las viviendas, no se incluye el mobiliario, vegetación, ni los elementos decorativos presentes en las imágenes que, en ningún caso, serán objeto de la compraventa. Para una misma tipología de vivienda, los precios difieren en función de la localización y orientación. Esta documentación puede sufrir modificaciones por exigencias técnicas, jurídicas o comerciales. Viviendas disponibles a 22 de octubre de 2024. Toda la información a la que se refiere el RD 515/1989, de 21 de abril, y demás normativa de aplicación se encuentra a disposición de los consumidores en las oficinas del vendedor sitas en Avda. de los Castillos, 17 – Alcorcón (Madrid).",True,newdevelopment,True,,False,2672.0,True,False,False,False,[],False,False,465000.0,€,chalet,Velilla de San Antonio,Chalet pareado en Luxemburgo s/n,True,True,semidetachedHouse,,,,
108655983,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cf/5c/19/1351260974.webp,481-C,81,,1350000.0,chalet,sale,534.0,,5,5,paseo del Perú,Madrid,Ciudalcampo,,es,,40.6266468,-3.6154848,False,https://www.idealista.com/inmueble/108655983/,"ABETO COCHES Y CASAS - Estupendo chalet con magnífica parcela completamente ajardinada y con piscina privada, junto a la piscina dispone de un gran cenador independiente, zona de barbacoa, horno de leña, barra bar, un bonito salón acristalado y baño completo. La vivienda cuenta en planta principal con hall, amplia cocina office totalmente reformada con isla central y salida directa al porche del jardín, comedor independiente, gran salón con chimenea, sala de estar y dormitorio de invitados con baño completo.  En planta superior dispone del dormitorio principal de gran tamaño con baño en suite y salida a la terraza, y otros dos dormitorios que comparten un baño completo.  En planta baja tenemos el dormitorio de servicio con baño, otro salón ideal como sala de juegos, lavandería, y bodega. Cuenta con zona de aparcamiento cubierto para dos coches. ABETO COCHES Y CASAS - VEN A VERNOS A NUESTRA OFICINA EN EL CENTRO COMERCIAL DE SANTO DOMINGO -  ref: 481-C.",False,good,False,,,2528.0,False,False,False,False,[],False,False,1350000.0,€,chalet,Ciudalcampo,Casa independiente en paseo del Perú,True,True,independantHouse,,,,
108750666,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4c/47/bd/1357572181.webp,3577-00308,28,,329000.0,chalet,sale,192.0,,4,3,calle el Madroño,Madrid,Navalagamella,,es,,40.46816,-4.1227468,False,https://www.idealista.com/inmueble/108750666/,"¡RE/MAX PEOPLE VENDE ESTE ESTUPENDO CHALET ADOSADO EN NAVALAGAMELLA!  Sus 194 metros cuadrados construidos y sus 172 metros cuadrados de parcela, según Catastro, te proporcionarán todo el espacio necesario que buscas para tu familia. La vivienda se distribuye en dos cómodas plantas: Planta baja: Amplio salón-comedor con salida directa al jardín privado, perfecto para disfrutar de reuniones al aire libre o momentos de relax, cocina independiente con buena capacidad de almacenamiento, una habitación (ideal como despacho, dormitorio o sala de juegos) y un baño completo con plato de ducha y ventana. Primera planta: Tres habitaciones, una de ellas con baño en suite y un segundo baño completo que da servicio a las otras dos habitaciones. Además, la propiedad cuenta con un gran garaje privado, con espacio suficiente para varios vehículos y zona de almacenaje. Fácil acceso a servicios, colegios, transporte y zonas verdes. Navalagamella ofrece un entorno natural privilegiado, perfecto para quienes buscan combinar la tranquilidad del campo con la cercanía a la ciudad. ¡NO DEJES PASAR ESTA OPORTUNIDAD!  Contacta para más información o concertar una visita.",True,good,False,,,1714.0,True,False,True,False,[],False,False,329000.0,€,chalet,Navalagamella,Chalet adosado en calle el Madroño,True,True,terracedHouse,339000.0,10000.0,3.0,
105850903,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b2/c7/f1/1277122824.webp,ID 8,4,3,369300.0,flat,sale,105.0,True,3,2,"Alfredo Aleix, 15",Madrid,Madrid,Carabanchel,es,Buena Vista,40.3683803,-3.7557511,True,https://www.idealista.com/obra-nueva/105850903/,"Pronto se levantará una nueva joya arquitectónica en esta vibrante comunidad. Este residencial de 9 viviendas en régimen de cooperativa libre está diseñado para ofrecerte el máximo confort y calidad de vida. Con opciones de 1 y 3 dormitorios, cada espacio ha sido meticulosamente planificado para adaptarse a tus necesidades y preferencias. ¿Buscas un lugar para disfrutar del cielo de Madrid? ¡El ático con su amplia terraza te ofrece vistas panorámicas que te dejarán sin aliento! Imagina tus momentos más especiales bajo el sol o las estrellas, compartiendo risas y creando recuerdos inolvidables con tus seres queridos.",True,newdevelopment,True,True,False,3517.0,True,False,False,False,[],False,False,369300.0,€,flat,"Buena Vista, Madrid","Piso en Alfredo Aleix, 15",,,,,,,
108081364,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6c/03/70/1333246311.webp,PB A,23,bj,330000.0,flat,sale,77.0,True,2,2,Juan Marichal s/n,Madrid,Alcalá de Henares,La Garena,es,,40.4785912,-3.3946399,True,https://www.idealista.com/obra-nueva/108081364/,"“Próximo inicio de obras” PRECOMERCIALIZACION FASES I-IV- Residencial NAO, una magnifica promoción de 136 viviendas de 2 y 3 dormitorios en Ciudad Garena 10 con plaza de garaje, trastero, piscina y amplias zonas comunes. Además de las viviendas tipo, las plantas bajas disponen de una terraza adicional ultimas plantas tipo dúplex con amplias terrazas. A destacar, sus grandes ventanales que aportan luminosidad a sus estancias, así como una distribución del espacio muy cuidada junto con la elección de materiales y acabados hace que Residencial Nao tenga lo necesario para que la conviertas en tu hogar. Además con aerotermia con suelo radiante refrescante para un óptimo confort. Como cada detalle es importante, también podrás elegir entre diferentes acabados, calidades y materiales, así como opciones de mejoras para que puedas personalizar la vivienda a tu estilo. La Garena, un enclave privilegiado donde se combina la calidad de vida de Alcalá de Henares a 20 minutos de Madrid. “Ciudad Garena Diez” se encuentra frente a la estación de cercanías de La Garena y a tan solo a 5 minutos a pie del centro comercial “La Garena”, el Hipercor y el centro de salud. En su entorno se encuentran dos colegios que figuran entre los 100 mejores de España, concretamente el CEIP La Garena en el noveno puesto y el CEIP Antonio Mingote en el puesto 40. Dispone de una amplia oferta de servicios ocio, restaurantes, supermercados y deportes, destacando la ciudad deportiva “El Juncal”, uno de los mayores centros de Alcalá de Henares y el centro de negocios “Garena Plaza”, una zona en auge para nuevas implantaciones comerciales. Conectado al centro histórico mediante el carril bici de la Avenida de Madrid. Comunicación directa a principales vías de comunicación A-2 y R-2 y cuenta con variedad transporte público, urbano e interurbano. Zonas comunes: Ascensor, zona infantil, zona de esparcimiento al aire libre, zonas verdes, piscina de adultos e infantil.",False,newdevelopment,True,True,False,4286.0,True,False,False,False,[],False,False,330000.0,€,flat,"La Garena, Alcalá de Henares",Piso en Juan Marichal s/n,True,True,,,,,
104876431,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b3/09/e1/1234643667.webp,2B,12,2,528000.0,flat,sale,93.0,True,2,2,"calle Beire, 22",Madrid,Madrid,Tetuán,es,Bellas Vistas,40.4507677,-3.7079717,True,https://www.idealista.com/obra-nueva/104876431/,"ENTREGA INMEDIATA - ÚLTIMA VIVIENDA EN VENTA – CONCIERTE SU VISITA PRIVADA LA IDEA ESPACIOS BEIRE 22 es un edificio singular de viviendas de gran calidad con zona comunitaria en terraza en el centro de Madrid, concretamente en el distrito de Tetuán, el de mayor transformación de la ciudad. La promoción se encuentra muy cerca de AZCA -el principal distrito financiero y de negocios de Madrid- junto al Paseo de la Castellana y a escasos metros de una de las zonas comerciales más completas de la capital, en la que destacan el Mercado de Maravillas y El Corte Inglés. La promoción está muy cerca de las estaciones de metro Alvarado y Cuatro Caminos y de un número importante de líneas de autobuses. EL BARRIO El Barrio Tetuán es un distrito céntrico de Madrid en proceso de transformación debido a su excelente ubicación y a su amplia vida de barrio, lo que está atrayendo a un gran número de familias, personas jóvenes y profesionales que quieren vivir en una ubicación privilegiada a un precio asequible. De hecho, es el distrito que más crece (18,9%) y el de mayor rentabilidad del centro de Madrid (El Conﬁdencial, 28/04/2019). Es un barrio con amplia actividad comercial en un entorno residencial con todos los servicios necesarios. Además, cuenta con zonas verdes y deportivas muy cercanas como las Instalaciones Deportivas del Canal de Isabel II, el Parque y Polideportivo Rodríguez Sahagún y La Dehesa de la Villa. La Universidad Complutense y la Universidad Politécnica completan la oferta. EL EDIFICIO ESPACIOS BEIRE 22 es una nueva promoción inmobiliaria residencial, un nuevo espacio singular en Tetuán que se suma a otros espacios únicos recientemente terminados por nosotros en la zona, ESPACIOS CAROLINAS 17 y ESPACIOS ALVARADO 4. La promoción contempla la construcción de 7 viviendas con terraza comunitaria con solárium e instalación de jacuzzi, trasteros y espacio para parking de bicicletas. Las viviendas tienen amplios espacios abiertos, grandes ventanales, terrazas y/o balconadas privativas. Manteniendo nuestro sello de distinción en la creación de ESPACIOS UNICOS y singulares, hemos priorizado la estética y el confort que aporta la utilización de materiales de la más alta calidad. La promoción incluye la instalación de un ascensor de alta calidad, la climatización por suelo radiante (frío-calor) a través de un sistema de aerotermia, ventanas de gran formato con rotura de puente térmico y cocinas amuebladas con electrodomésticos integrados. Las viviendas cuentan con un trastero privado en el sótano y plaza de parking para bicicletas. En el inmueble se ha tenido especial atención a la accesibilidad para personas con movilidad reducida.",False,newdevelopment,True,True,True,5677.0,True,False,False,False,[],False,False,528000.0,€,flat,"Bellas Vistas, Madrid","Piso en calle Beire, 22",,,,,,,
107488759,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/46/fa/d1/1314136323.webp,AA184181000,22,3,515000.0,penthouse,sale,132.0,True,2,3,Barrio San Isidro,Madrid,Madrid,Carabanchel,es,San Isidro,40.3907112,-3.7301143,False,https://www.idealista.com/inmueble/107488759/,"¡EXCLUSIVO ÁTICO A ESTRENAR CON TERRAZA DE 35M², GARAJE Y TRASTERO! Gilmar te ofrece este espectacular ático de 132 m² construidos, diseñado para ofrecer el máximo confort y eficiencia energética (calificación A). Ubicado en una finca de obra nueva con piscina comunitaria y zonas ajardinadas, esta vivienda destaca por sus excelentes calidades y un diseño moderno que combina lujo y sostenibilidad. - Distribución perfecta: 2 dormitorios, 2 baños, un amplio salón-comedor y una impresionante terraza de 30 m² para disfrutar del aire libre. - Máximo confort y ahorro energético: Sistema de aerotermia con suelo radiante y refrescante, garantizando temperatura ideal con el mínimo consumo. - Materiales de primera calidad: Carpintería exterior de altas prestaciones y fachada cerámica ventilada con aislamiento térmico para un mayor bienestar. - Plaza de garaje y trastero incluidos, aportando comodidad y espacio extra. Un hogar exclusivo donde el diseño, la eficiencia y el confort se unen en una ubicación privilegiada. - ¡Llámanos y ven a visitarlo!",False,good,False,True,,3902.0,True,False,False,False,[],False,False,515000.0,€,flat,"San Isidro, Madrid",Ático,True,True,penthouse,,,,
108322317,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ec/7a/59/1299066802.webp,2º,11,2,320000.0,flat,sale,121.0,True,3,2,"calle Antonio Van De Pere, 3",Madrid,Valdemoro,Hospital,es,,40.1956306,-3.6877885,True,https://www.idealista.com/obra-nueva/108322317/,"Te presentamos “Residencial Manrique” un proyecto de 15 viviendas en altura con amplias terrazas, zonas comunes, piscina, garaje y trastero. Todas ellas disponen de salón, cocina, 2 baños, 3 dormitorios, terraza, trastero y 2 plazas de garaje. Las viviendas cuentan con sistema de aerotermia y suelo radiante (Calor y frio), proporcionando mayor confort y ahorro. Residencial Manrique el lugar en el que eliges echar raíces o plantarte. El lugar que siempre soñaste, hecho realidad. Tu hogar. ¡Pregúntanos sin compromiso y hazte con tu hogar en Valdemoro!",False,newdevelopment,True,True,False,2645.0,True,False,False,False,[],False,False,320000.0,€,flat,"Hospital, Valdemoro","Piso en calle Antonio Van De Pere, 3",True,True,,,,,
108367459,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ef/65/be/1341998082.webp,204 A V-3,12,,575000.0,chalet,sale,153.0,,3,3,"calle Denébola, 204",Madrid,Móstoles,Sur,es,,40.3110036,-3.8517175,True,https://www.idealista.com/obra-nueva/108367459/,"¡OBRAS INICIADAS! ¡ENTREGA ANTES DE DICIEMBRE DE 2026! 17 chalets divididos en dos parcelas de 3 dormitorios y 3 baños con o sin solárium, en una de las localidades más deseadas de Madrid, Móstoles. Con un diseño de vanguardia, donde los acabados son de primera marca, pensados para garantizar el confort. Además, incorpora sistema de aerotermia con suelo radiante-refrescante y cocina amueblada. Es un proyecto moderno en el cual podrás elegir entre una serie de opciones sin coste que te propondremos, para que puedas participar en la personalización de tu vivienda. No dejes escapar esta oportunidad única de adquirir uno de estos exclusivos chalets.",False,newdevelopment,True,,False,3758.0,True,False,False,False,[],False,False,575000.0,€,chalet,"Sur, Móstoles","Chalet adosado en calle Denébola, 204",True,True,terracedHouse,,,,
108697247,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/61/2f/d6/1352449000.webp,295195,17,bj,85000.0,flat,sale,31.0,,1,1,Barrio Ventas,Madrid,Madrid,Ciudad Lineal,es,Ventas,40.4255533,-3.6527645,False,https://www.idealista.com/inmueble/108697247/,"Donpiso vende en exclusiva, LOCAL REFORMADO El local tiene una superficie de 31 m2 y cuenta con una habitacion, salon-cocina americana y cuarto de baño. Este inmueble es una excelente oportunidad de inversion con una rentabilidad alta. NO DISPONE DE CEDULA DE HABITABILIDAD  ( El PVP indicado no incluye impuestos ni gastos de Escritura ).  PARA PROPIETARIOS:  ¿Necesitas vender para comprar? te ayudamos coordinándolo todo y con hipoteca cambio de casa. ¿Tienes prisa en vender? te ofrecemos una venta rápida con todas las garantías. ¿Necesitas una hipoteca? en donpiso la encuentras y en condiciones preferentes. ¿Herencias? , ¿Divorcios? , te ayudamos y coordinamos todo. Infórmate:.",False,good,False,False,,2742.0,True,False,False,False,[],False,False,85000.0,€,flat,"Ventas, Madrid",Piso,,,,,,,
108355843,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8d/3d/7e/1341654351.webp,21985,25,2,990000.0,flat,sale,119.0,True,3,2,Barrio Sol,Madrid,Madrid,Centro,es,Sol,40.4138447,-3.7033725,False,https://www.idealista.com/inmueble/108355843/,"Se presenta esta encantadora y acogedora vivienda amueblada, situada en la segunda planta de un edificio histórico de principios del siglo XX, ubicado en una apacible calle peatonal del vibrante barrio de Sol. Con una superficie útil de 110 m² (119 m² construidos), esta propiedad destaca por su carácter singular y atmósfera cálida. La distribución interior comprende dos dormitorios con baños en suite, así como una estancia independiente junto al salón-comedor que puede destinarse a un tercer dormitorio, oficina u otro uso según las necesidades del propietario. La cocina, completamente equipada y de gran funcionalidad, se integra armónicamente con el estilo general de la vivienda. Entre sus elementos arquitectónicos más destacados se encuentran una pared de ladrillo visto en el salón-comedor, vigas de madera expuestas, suelos de tabla de madera y radiadores de época, los cuales contribuyen a crear un ambiente auténtico, cálido y lleno de personalidad. Desde cualquiera de sus tres balcones, se puede disfrutar de una vista parcial del emblemático edificio de Telefónica en la Gran Vía, considerado el primer rascacielos de Europa. La propiedad cuenta con sistema de calefacción central individualizado y aire acondicionado por split, lo que garantiza confort térmico durante todo el año. Situada a menos de cinco minutos a pie de la Puerta del Sol y la Plaza Mayor, esta vivienda goza de una ubicación privilegiada en uno de los barrios más emblemáticos y dinámicos de Madrid. Está rodeada de una amplia oferta comercial —incluido El Corte Inglés de Sol y el mercado de flores de Tirso de Molina— así como de numerosos restaurantes y excelentes conexiones de transporte.",True,good,False,False,,8319.0,True,False,False,False,[],False,False,990000.0,€,flat,"Sol, Madrid",Piso,,,,,,,
108917725,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/39/e5/4b/1358891877.webp,,17,3,329900.0,penthouse,sale,107.0,True,1,1,avenida de la Unión Europea,Madrid,Arroyomolinos,Zona Europa,es,,40.2858798,-3.919004,False,https://www.idealista.com/inmueble/108917725/,"Oportunidad única en pleno corazón del Bulevar de Arroyomolinos: un espectacular ático tipo loft de dos plantas, con 107 m² construidos y una terraza de 19 m², ideal para quienes buscan estilo, comodidad y calidad de vida. A pocos minutos del CC Xanadú y muy bien comunicado con el centro de Madrid. Este inmueble se encuentra en una Urbanización Privada con Piscina comunitaria, pista de Pádel, Zona infantil, Gimnasio y Garaje subterráneo. La planta baja cuenta con un salón-comedor y cocina amueblada. En la planta superior, un espacio diáfano con posibilidad de habilitar dos dormitorios, un baño completo y acceso directo a la terraza. Además, incluye plaza de garaje, trastero, carpintería exterior climalit y instalación de aire acondicionado. Se entrega totalmente amueblado, listo para entrar a vivir. Si buscas un ático moderno, con luz natural y en una zona privilegiada, esta es tu oportunidad..",False,good,False,True,,3083.0,False,False,False,False,[],False,False,329900.0,€,flat,"Zona Europa, Arroyomolinos",Ático en avenida de la Unión Europea,True,True,penthouse,,,,
108801829,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d3/f1/70/1355555979.webp,2D,6,2,401000.0,flat,sale,117.0,True,3,2,"calle Girasoles, 67",Madrid,Fuenlabrada,Universidad - Hospital,es,,40.2923704,-3.8261068,True,https://www.idealista.com/obra-nueva/108801829/,"Promoción formada por viviendas de 3 dormitorios, áticos dúplex con grandes terrazas, bajos con terraza y piscina. Las viviendas están diseñadas para ofrecer la máxima calidad de vida, y aprovechar al máximo la luz natural, cuenta con acabados de alta calidad, cocinas modernas e incluyen un trastero y una plaza de garaje.  Ubicación privilegiada en la ampliación de Fuenlabrada, en la zona de nueva construcción denominada Barrio del Vivero. Cuenta con buena conexión con transporte público, zonas verdes, supermercados, colegios y todos los servicios que se puedan necesitar para la vida diaria, ofreciendo una calidad de vida que nada hace recordar a los centros urbanos. Una excelente oportunidad de vivir en Fuenlabrada.",False,newdevelopment,True,True,False,3427.0,True,False,False,False,[],False,False,401000.0,€,flat,"Universidad - Hospital, Fuenlabrada","Piso en calle Girasoles, 67",True,True,,,,,
108801831,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ba/2a/71/1355555942.webp,3A,6,3,459000.0,flat,sale,196.0,True,3,2,"calle Girasoles, 67",Madrid,Fuenlabrada,Universidad - Hospital,es,,40.2923704,-3.8261068,True,https://www.idealista.com/obra-nueva/108801831/,"Promoción formada por viviendas de 3 dormitorios, áticos dúplex con grandes terrazas, bajos con terraza y piscina. Las viviendas están diseñadas para ofrecer la máxima calidad de vida, y aprovechar al máximo la luz natural, cuenta con acabados de alta calidad, cocinas modernas e incluyen un trastero y una plaza de garaje.  Ubicación privilegiada en la ampliación de Fuenlabrada, en la zona de nueva construcción denominada Barrio del Vivero. Cuenta con buena conexión con transporte público, zonas verdes, supermercados, colegios y todos los servicios que se puedan necesitar para la vida diaria, ofreciendo una calidad de vida que nada hace recordar a los centros urbanos. Una excelente oportunidad de vivir en Fuenlabrada.",False,newdevelopment,True,True,False,2342.0,True,False,False,False,[],False,False,459000.0,€,flat,"Universidad - Hospital, Fuenlabrada","Piso en calle Girasoles, 67",True,True,,,,,
108465042,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5a/4e/7f/1345724697.webp,Vivienda 1,11,,1484500.0,chalet,sale,285.0,,3,4,"calle Ramón Gómez de la Serra, 60",Madrid,Madrid,Fuencarral,es,Peñagrande,40.4818234,-3.7265068,True,https://www.idealista.com/obra-nueva/108465042/,"Exclusiva promoción de 5 viviendas unifamiliares en una de las mejores zonas de Madrid. Ubicadas en un entorno privilegiado, rodeadas de espacios naturales, zonas de ocio y todos los servicios necesarios para una vida cómoda y plena. Cada vivienda ha sido diseñada para ofrecer una experiencia única, con jardín privado, piscina, amplias terrazas y zonas polivalentes, ideales para el bienestar diario y momentos especiales en familia. Una promoción de alto nivel, construida con materiales de primera calidad, que combina elegancia, confort y funcionalidad para crear el hogar perfecto.",True,,True,,False,5209.0,True,False,False,False,[],False,False,1484500.0,€,chalet,"Peñagrande, Madrid","Chalet pareado en calle Ramón Gómez de la Serra, 60",True,True,semidetachedHouse,,,,
