propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,neighborhood,floor,exterior,hasLift,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice,newDevelopmentFinished
107280651,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/81/ed/d8/1312516528.webp,RM206138,27,1600000.0,chalet,sale,290.0,4,3,Barrio Conde Orgaz-Piovera,Madrid,Madrid,Hortaleza,es,40.455868,-3.6486463,False,https://www.idealista.com/inmueble/107280651/,"Excelente opción en la mejor zona residencial de Arturo Soria, junto al Parque del Conde Orgaz. Se trata de una vivienda pareada con estupendo jardín y gran privacidad por su configuración.  Distribuye en: Hall de entrada, aseo de cortesía, cocina independiente y amplio salón comedor y varios accesos al bonito jardín, con piscina y zona de barbacoa. En las plantas superiores dispone de dos excelentes dormitorios de gran tamaño, el principal en suite y con una zona de despacho que puede ser un gran vestidor,   otro dormitorio con cuarto de baño en suite y terraza desde la que disfrutar de unas excelentes vistas. Además tenemos otro salón de estar/juegos que puede convertirse en otro dormitorio de gran tamaño. En la planta sótano se encuentra un amplio trastero/despensa y el cuarto de instalaciones. Es una vivienda con un encanto especial, con una ubicación privilegiada por la tranquilidad de la zona, pero a su vez con estupendas comunicaciones. En resumen, una manera de establecerte junto a tu familia en una de las zonas residenciales más demandadas de todo Madrid. El Barrio de Arturo Soria es uno de los más prestigiosos y lujosos de Madrid con una estupenda localización próxima al centro urbano y a todos los servicios, por lo que es perfecto para disfrutar de la tranquilidad sin renunciar a la cercanía de una gran ciudad.  Este entorno privilegiado es sede de múltiples embajadas y algunos de los mejores centros educativos nacionales e internacionales tanto privados como públicos con una amplia oferta (Colegio Arturo Soria, Liceo Francés [Lycee Francais], Centro Bilingüe Concertado Nuestra Señora del Buen Consejo, Colegio San José del Parque (Maristas), Colegio Ramón y Cajal, Colegio Nuestra Señora de Santa María, Colegio Parque Conde Orgaz, International School of Madrid, Escuela de negocios ESIC, Colegio Stella Maris, Colegio Mater Inmaculada, Colegio Brains, etc.).  La cobertura hospitalaria es un factor añadido de la zona (Nuestra Señora de América, la Clínica Belén, Hospital Ramón y Cajal, Hospital de la Paz y la M.D Anderson). En sus inmediaciones encontramos el recinto Ferial IFEMA, el Centro Comercial Arturo Soria Plaza, Palacio de Hielo, Hipercor, Corte Inglés, y Centro Comercial Gran Vía de Hortaleza. Además disponemos de centros deportivos como Club de natación, Club de tenis Chamartín, Clubs de golf como el “Golf Olivar de la Hinojosa” y preciosos parques de los cuales destacamos Juan Carlos I y Juan Pablo II. La cercanía al metro Arturo Soria-Línea 4 y a diversas líneas de autobús como 9, 11, 70, 122 o N3 nos garantizan un rápido acceso al centro. La incorporación a las autovías M30, M40, M11 y NII es inmediata. La proximidad al Aeropuerto Internacional Adolfo Suarez Madrid Barajas y a la Estación de Chamartín es un valor añadido.",True,good,False,5517.0,False,True,False,True,[],False,False,1600000.0,€,,,chalet,semidetachedHouse,"Conde Orgaz-Piovera, Madrid",Chalet pareado,Top,Conde Orgaz-Piovera,,,,,,,,
107112925,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/56/7c/19/1308328379.webp,EOR43379,37,1900000.0,flat,sale,146.0,2,2,calle de Campoamor,Madrid,Madrid,Centro,es,40.426425,-3.6976607,False,https://www.idealista.com/inmueble/107112925/,"Estate One ofrece piso ideal, recién reformado con buenas calidades, con todo detalle. Amueblado con una decoración actual y estilosa. Salón con dos balcones a la calle, y unas vistas a edificios muy bonitos del siglo XiX. Comedor comunicado con el salón pero espacio aparte. Cocina abierta pero en otra zona de la casa, con todos los electrodomésticos. Cuarto de lavado a parte. Dos dormitorios en suite. Aseo de cortesía. El piso está amueblado muy bonito y equipado.",True,good,False,13014.0,True,True,False,False,[],False,False,1900000.0,€,,,flat,,"Chueca-Justicia, Madrid",Piso en calle de Campoamor,Top,Chueca-Justicia,4,True,True,,,,,
106685325,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/51/bd/52/1290909292.webp,002411,64,2350000.0,flat,sale,187.0,3,3,avenida de Luis García Cereceda,Madrid,Pozuelo de Alarcón,Zona Prado de Somosaguas - La Finca,es,40.4042331,-3.7955591,False,https://www.idealista.com/inmueble/106685325/,"Un Refugio de Lujo en la Prestigiosa Urbanización de Luis García Cereceda 3 (LGC3 - LAFINCA) Descubre un rincón de exclusividad en la codiciada urbanización de Luis García Cereceda 3. Ahora tienes la oportunidad de vivir en este espectacular bajo de esquina, la tipología más amplia de la urbanización, diseñado para cautivar desde el primer instante. Con una superficie total construida de 334,19 m², esta propiedad ofrece un equilibrio perfecto entre comodidad, elegancia y funcionalidad. Este espacio se distribuye en una amplia vivienda de 187,55 m², una terraza acristalada de 50 m², y una impresionante área exterior que incluye un jardín privado de 96,64 m² con piscina privada. Este bajo de esquina garantiza privacidad, luz natural y un entorno único que combina lujo, exclusividad y conexión con la naturaleza. Una Terraza para Todo el Año La terraza de 50 m² está equipada con una moderna cortina de cristal que la convierte en un espacio versátil, ideal para disfrutar tanto en verano como en invierno. En los meses cálidos, se abre para ofrecer una conexión directa con el exterior, mientras que en invierno se cierra, mejorando la sensación térmica y la eficiencia energética del hogar. Este sistema no solo reduce el consumo de calefacción, sino que también incrementa la luminosidad natural, haciendo de la terraza un rincón acogedor y funcional en cualquier estación. Jardín y Piscina Privada: Tu Oasis Personal El jardín privado de 96,64 m² rodea la vivienda y es el lugar perfecto para relajarte, disfrutar del aire libre o compartir momentos únicos con tu familia y amigos. La piscina privada añade un toque exclusivo a este espacio, convirtiéndolo en un verdadero refugio personal donde podrás refrescarte y disfrutar del buen tiempo con total privacidad. Ubicación Inmejorable y Excelentes Conexiones ¿Estás listo para vivir en una de las zonas más exclusivas y lujosas de España, con todas las comodidades y a un paso de Madrid? Este exclusivo bajo de esquina, situado en la prestigiosa Avenida Luis García Cereceda 3, no solo ofrece un estilo de vida único, sino también una ubicación estratégica. A tan solo 20 minutos en coche del centro de Madrid, disfrutarás de una conexión inmejorable con la capital. Además, cuentas con opciones de transporte público cercanas, como el metro ligero, que enlaza rápidamente con las principales líneas del metro de Madrid. En la zona también encontrarás instalaciones exclusivas como un campo de golf, centros deportivos y el renombrado centro comercial La Finca Gran Café, donde podrás disfrutar de una experiencia de compras y ocio premium. La Vivienda: Confort y Tecnología en Cada Detalle El interior del piso cuenta con tres amplias habitaciones dobles, tres baños completos y un aseo de cortesía, diseñados para garantizar la máxima comodidad. La climatización mediante suelo radiante en invierno y refrescante en verano, gestionada por energía geotérmica, asegura un ambiente óptimo durante todo el año. Además, el sistema domótico te permite gestionar la climatización, iluminación, persianas de seguridad y más, adaptándose a tus necesidades con un simple toque. Una Urbanización que lo Tiene Todo Ubicada en una de las zonas más exclusivas, la urbanización ofrece servicios excepcionales, como piscina comunitaria, gimnasio y área de juegos infantiles. La seguridad es prioritaria, con vigilancia 24 horas y un doble vallado con detección de intrusos, para que vivas con total tranquilidad. Comodidad y Privacidad Exclusiva La propiedad incluye tres plazas de parking, trastero, ascensor, lavadero y tendedero. Al tratarse de un bajo de esquina, disfrutarás de una ubicación privilegiada dentro de la urbanización, con privacidad y luminosidad excepcionales. Además, con solo dos vecinos por planta, se garantiza un entorno tranquilo y exclusivo. Vive con Eficiencia Energética y Estilo Extraordin.",True,good,False,12567.0,True,True,False,False,[],False,False,2350000.0,€,True,True,flat,,"La Finca, Pozuelo de Alarcón",Piso en avenida de Luis García Cereceda,Top,La Finca,bj,True,True,,,,,
108515012,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8c/83/3d/1348564228.webp,RM196988,18,1490000.0,chalet,sale,405.0,6,5,Barrio Canillas,Madrid,Madrid,Hortaleza,es,40.4611833,-3.6550347,False,https://www.idealista.com/inmueble/108515012/,"Desde Consulting Inmobiliario Gilmar, tenemos el placer de presentar, en exclusiva, este magnífico chalet ubicado en la mejor zona residencial de Arturo Soria a unos minutos andando del metro. Vivienda adosada con una planta de excelente tamaño. Distribuye de manera perfecta: Porche delantero, hall recibidor, un amplio dormitorio doble, salón comedor independiente de gran tamaño en dos ambientes y espectacular cocina con zona de office y terraza con vistas al jardín. Garaje con capacidad para dos coches y moto. En la siguiente planta dispone de cinco amplísimos dormitorios, el principal en suite con vestidor, y dos de ellos con acceso a una estupenda terraza. Además de otro cuarto de baño completo. En la última planta tenemos un salón diáfano, con cuarto de baño completo y otra terraza. En la parte de acceso al jardín, disfrutamos de un salón (100m2) perfecto para juegos, una estancia para bodega, un cuarto de baño completo y la salida al jardín con nuestra bonita piscina privada. Una vivienda única en un entorno residencial privilegiado. El Barrio de Arturo Soria es uno de los más prestigiosos y lujosos de Madrid con una estupenda localización próxima al centro urbano y a todos los servicios, por lo que es perfecto para disfrutar de la tranquilidad sin renunciar a la cercanía de una gran ciudad.  Este entorno privilegiado es sede de múltiples embajadas y algunos de los mejores centros educativos nacionales e internacionales tanto privados como públicos con una amplia oferta (Colegio Arturo Soria, Liceo Francés [Lycee Francais], Centro Bilingüe Concertado Nuestra Señora del Buen Consejo, Colegio San José del Parque (Maristas), Colegio Ramón y Cajal, Colegio Nuestra Señora de Santa María, Colegio Parque Conde Orgaz, International School of Madrid, Escuela de negocios ESIC, Colegio Stella Maris, Colegio Mater Inmaculada, Colegio Brains, etc.).  La cobertura hospitalaria es un factor añadido de la zona (Nuestra Señora de América, la Clínica Belén, Hospital Ramón y Cajal, Hospital de la Paz y la M.D Anderson). En sus inmediaciones encontramos el recinto Ferial IFEMA, el Centro Comercial Arturo Soria Plaza, Palacio de Hielo, Hipercor, Corte Inglés, y Centro Comercial Gran Vía de Hortaleza. Además disponemos de centros deportivos como Club de natación, Club de tenis Chamartín, Clubs de golf como el “Golf Olivar de la Hinojosa” y preciosos parques de los cuales destacamos Juan Carlos I y Juan Pablo II. La cercanía al metro Arturo Soria-Línea 4 y a diversas líneas de autobús como 9, 11, 70, 122 o N3 nos garantizan un rápido acceso al centro. La incorporación a las autovías M30, M40, M11 y NII es inmediata. La proximidad al Aeropuerto Internacional Adolfo Suarez Madrid Barajas y a la Estación de Chamartín es un valor añadido.",True,good,False,3679.0,True,True,False,False,[],False,False,1490000.0,€,True,True,chalet,terracedHouse,"Canillas, Madrid",Chalet adosado,Top,Canillas,,,,,,,,
107888662,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/98/ab/76/1327891165.webp,,65,2390000.0,penthouse,sale,372.0,4,5,avenida de Luis García Cereceda,Madrid,Pozuelo de Alarcón,Zona Prado de Somosaguas - La Finca,es,40.4064458,-3.7992534,False,https://www.idealista.com/inmueble/107888662/,"Propiedades Pozuelo vende en La Finca, ático de lujo con piscina privada en primera línea de las Villas Sky dentro del complejo más exclusivo de Luis García Cereceda.  Esta espectacular vivienda de 372m2, con cuatro dormitorios en suite, dos aseos y amplias terrazas. Distribución: Imponente hall de entrada, con grandes ventanales y ascensor privado. La planta de recibo: aseo, salón comedor, cocina con isla y terraza, dormitorio de servicio y baño incorporado y zona de lavandería. Toda esta planta tiene acceso a terraza de orientación sur con vistas al campo de golf.  Planta de noche: tres dormitorios en suite. El principal con amplio vestidor.  Terraza: Aseo de piscina, espectacular terraza con pérgola y piscina piscina privada. Cuatro plazas de garaje con cargador electrónico y trastero. La urbanización de lujo tiene una gran piscina desbordante, gimnasio, Kids Club. , amplios jardines.  La seguridad y la privacidad son su sello de identidad.",True,good,False,6425.0,True,True,False,False,[],False,False,2390000.0,€,True,True,flat,penthouse,"La Finca, Pozuelo de Alarcón",Ático en avenida de Luis García Cereceda,Top,La Finca,2,True,True,,,,,
108159568,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6f/ec/15/1337243957.webp,RO209495,43,1399000.0,chalet,sale,479.0,3,4,Parque Boadilla,Madrid,Boadilla del Monte,Parque Boadilla,es,40.4346063,-3.9141651,False,https://www.idealista.com/inmueble/108159568/,"Gilmar presenta en exclusiva esta impresionante vivienda situada en la prestigiosa zona de Parque Boadilla, Boadilla del Monte, uno de los municipios más codiciados del noroeste de Madrid. Este chalet independiente, construido en 2015, ofrece una perfecta combinación de diseño contemporáneo, sostenibilidad y confort en una parcela de 1.125 m².  Con un diseño contemporáneo y una personalidad única, esta casa destaca por su perfecta integración con el entorno natural, gracias a una parcela ajardinada con vegetación consolidada, diseñada por un paisajista que ha elegido cuidadosamente cada especie para facilitar su mantenimiento y potenciar la estética del conjunto en el que se incluye un pequeño espacio acristalado perfectamente acondicionado en el que disfrutar de ratos de lectura o aficiones como la pintura ya que es un deleite para la vista y la relajación. También cuenta con una casita de auxiliar en la que encontramos una zona de barbacoa con fregadero, y un aseo para dar servicio a la zona de piscina tanto en verano como en invierno ya que cuenta con a/a frio calor. La ubicación es inmejorable, rodeada de zonas verdes, con vistas abiertas y una tranquilidad difícil de encontrar. Esta fantástica vivienda distribuida en tres plantas, cuenta en su planta principal con un acogedor salón comedor, creado en dos niveles, con doble altura de techo y chimenea; La sensación de espacio, se abre a través de grandes ventanales al jardín, creando una conexión directa con la naturaleza. La cocina, amplia y luminosa, combina madera y microcemento, y está equipada con detalles de alta gama, como un grifo que ofrece agua fría constante e incluso carbonatada. Además cuenta con una zona de office en la que las vistas cobran protagonismo. Dispone de dos dormitorios en suite, cada uno con su propio estilo y privacidad, y cuentan con baño con ducha, bañera y WC independiente, mientras que el principal destaca por su gran ventanal con vistas inmejorables. También cuenta con un aseo de cortesía para mayor comodidad. La vivienda es fácilmente ampliable a 5 dormitorios. Además, dispone de una zona de estudio o despacho, fácilmente convertible en una habitación adicional, y un fantástico gimnasio con suelo técnico, baño completo con ducha, WC independiente y una sala preparada para instalar una sauna. También cuenta con una versátil sala polivalente, despensa y cuarto de máquinas completamente equipado con un inversor para la aerotermia con una batería de 10kw y un tanque de agua aerotérmico.  En cuanto a eficiencia energética, la vivienda incorpora ventanas estanca pasive house y un sistema de aerotermia con circuitos independientes por planta y termostatos en cada estancia. Las placas solares, orientadas en función del recorrido solar, se complementan con una batería y un inversor para maximizar la acumulación y el uso de energía limpia. Una casa que combina diseño, sostenibilidad y confort, pensada para quienes buscan algo realmente especial en una de las zonas más demandadas de Boadilla del Monte en la que los servicios se complementan con vigilancia 24 horas y con un agradable club social con instalaciones deportivas, piscina, parque infantil y restaurante.",True,good,False,2921.0,True,True,False,False,[],False,False,1399000.0,€,True,True,chalet,independantHouse,"Parque Boadilla, Boadilla del Monte",Casa independiente,Top,,,,,,,,,
108239915,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fc/bc/34/1338138081.webp,,68,1790000.0,chalet,sale,332.0,5,4,calle del Padre Arrupe,Madrid,La Moraleja,Encinar de los Reyes,es,40.5039994,-3.6354781,False,https://www.idealista.com/inmueble/108239915/,"VENTA EXCLUSIVO CHALET EN EL ENCINAR DE LOS REYES. Urbanización El Vedado. Propiedades La Moraleja & Pozuelo presenta este precioso Chalet pareado único por su ubicación dentro de la urbanización que le confiere gran privacidad y por su configuración semi independiente. La propiedad se distribuye en dos cómodas plantas. Planta de entrada cuenta con un doble Hall de acceso, amplio, salón comedor con chimenea, grandes ventanales y acceso a un coqueto porche techado. El jardín de grandes dimensiones, con vegetación consolidada y frondosos árboles, rodea toda la vivienda y dispone de una zona solada ideal para barbacoa y comedor de verano. Completan esta planta una espaciosa cocina con office y comedor de diario, lavadero-tendedero cubierto y una habitación de servicio con baño incorporado. En esta planta se encuentra también un dormitorio de invitados con baño en suite. Planta superior. Hall distribuidor y tres amplios dormitorios. El principal dispone de un gran vestidor y baño en suite. Los otros dos dormitorios comparten un baño y disponen de amplios armarios empotrados completamente vestidos. la vivienda destaca por su luminosidad y magníficas calidades. Aire acondicionado por conductos y calefacción individual por gas. Dos plazas de garaje y un trastero dividido en dos espacios. Urbanización con vigilancia 24 horas, grandes y espaciosas zonas comunes, piscina, parque infantil, pádel y tenis. Excelente ubicación, a escasos metros de la parada de autobuses, colegios y del centro comercial de El Encinar. El Encinar de los Reyes es una zona residencial de alto Standing, ideal para familias, situada en la zona norte de Madrid, al lado de la Moraleja.",True,good,False,5392.0,True,True,False,False,[],False,False,1790000.0,€,True,True,chalet,semidetachedHouse,"Encinar de los Reyes, La Moraleja",Chalet pareado en calle del Padre Arrupe,Top,,,,,,,,,
107274566,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ea/0f/79/1308139651.webp,POZ56760,67,2250000.0,chalet,sale,636.0,5,4,Valdecabañas,Madrid,Boadilla del Monte,Valdecabañas,es,40.4379505,-3.8874546,False,https://www.idealista.com/inmueble/107274566/,"Lucas Fox se complace en presentar, en exclusiva, esta impresionante villa sobre una parcela fantástica en esquina, ubicada en la mejor parte de Valdecabañas. La parcela esquinera con más de 2.500 m² ofrece un entorno privado y tranquilo, a escasa distancia de Madrid capital.  La arquitectura de la villa se caracteriza por sus generosos volúmenes modernos y atemporales, marcados con líneas limpias y materiales de alta calidad. La vivienda se distribuye en tres plantas y cuenta con espacios amplios y techos de doble altura.  En la planta principal, al ingresar, un amplio vestíbulo nos recibe y nos da paso a un salón con abundante luz natural, gracias a su triple orientación y grandes ventanales que conectan con el jardín. A continuación, se dispone el espacioso comedor que conecta con la cocina, un espacio de diseño vanguardista. La planta también cuenta con un práctico aseo de cortesía y despacho.  La primera planta se ha destinado al descanso. En ella se albergan cinco dormitorios y una acogedora sala de estar o estudio. En primer lugar, el dormitorio principal, con vistas despejadas a la urbanización, destaca por su tamaño. Cuenta con un baño privado de mármol, además de una zona privada de lectura o relax, con vistas sobre el salón, gracias a su preciosa galería. Seguidamente, encontramos un dormitorio con baño privado, perfecto para huéspedes o familiares y tres amplios dormitorios secundarios, que ofrecen versatilidad para adaptarse a las necesidades de la familia. La planta culmina con una acogedora sala de estar, ideal para momentos de relajación y un baño completo, que da servicio a los tres dormitorios secundarios.  El semisótano, sobra la rasante, se presenta como un espacio multifuncional, con una sala multidisciplinar que se puede personalizar según las preferencias del propietario, ya sea como gimnasio, sala de cine o área de juegos. También se ofrece un garaje con capacidad para varios vehículos.  Cabe destacar que la propiedad cuenta con una espléndida superficie de aparcamiento exterior, ideal para invitados o vehículos de uso diario.Gracias a su diseño versátil, la villa ofrece amplias posibilidades de personalización, tanto en sus espacios interiores como exteriores, para que pueda adaptarla completamente a sus gustos y necesidades.  En el exterior, se dispone un jardín, con una gran piscina. Su amplia parcela llana resulta accesible y ofrece zonas verdes para disfrutar de la tranquilidad. Contamos con tres zonas de porche, con varias orientaciones, ideal para disfrutar del exterior en todas las estaciones.  Por último, hay que destacar que Valdecabañas cuenta con servicio privado de aguas, lo que economiza significativamente el mantenimiento de las zonas verdes y piscina.  Dispone de excelentes comunicaciones viarias (M-500, M-501), transporte público (autobús, cercanías y metro ligero), buenos equipamientos sociales, sanitarios (hospital Puerta de Hierro, hospital Montepríncipe) y centros comerciales (Gran Plaza 2 y Equinoccio).  Póngase en contacto con Lucas Fox hoy mismo por teléfono o correo electrónico para organizar una visita. También puede visitarnos en nuestro acogedor Lounge de Lucas Fox, situado en la avenida de Europa, 38 en Pozuelo de Alarcón. Así¬ podremos analizar sus necesidades con más detalle y ayudarle a encontrar la casa o la inversión perfecta.",True,good,False,3538.0,True,True,False,False,[],False,False,2250000.0,€,True,True,chalet,,"Valdecabañas, Boadilla del Monte",Chalet,Top,,,,,,,,,
108353745,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/de/cc/3f/1344183224.webp,lm210463,13,220000.0,flat,sale,51.0,2,1,Barrio San Diego,Madrid,Madrid,Puente de Vallecas,es,40.3964419,-3.6671253,False,https://www.idealista.com/inmueble/108353745/,"Magnífica oportunidad de inversión en el barrio de San Diego, Puente de Vallecas Presentamos este encantador piso de 51 m², situado en el corazón del barrio de San Diego, en el distrito de Puente de Vallecas, Madrid. Construido en 1915 y ubicado en la última planta de un edificio que cuenta con ascensor, este inmueble combina el encanto de la arquitectura tradicional con elementos modernos que lo hacen funcional y cómodo. Destacan sus techos altos de 3,5 metros, que proporcionan una sensación de amplitud y luminosidad únicas. El piso dispone de 2 dormitorios, un baño completo, una cocina independiente y un acogedor salón exterior con orientación norte. La distribución es práctica y moderna y se encuentra reformado con buenas calidades. Además, cuenta con detalles como aire acondicionado, puerta blindada y armarios empotrados, características que aumentan su valor y confort. Ubicación estratégica y excelentes conexiones de transporte. Este inmueble goza de una ubicación privilegiada con una conectividad excepcional. Se encuentra a escasos pasos de la estación de metro Nueva Numancia (Línea 1), que conecta rápidamente con el centro de Madrid. Además, dispone de varias líneas de autobús en las inmediaciones que ofrecen acceso a diferentes puntos de la ciudad. Si prefieres el tren, la estación de cercanías Asamblea de Madrid-Entrevías (C2 y C7) está a menos de 2 kilómetros, facilitando los desplazamientos interurbanos. San Diego es un barrio que combina tradición y modernidad. Sus calles están llenas de vida, con mercados locales, comercios de proximidad y una comunidad acogedora que lo convierte en un lugar ideal para vivir. Además, es una zona en constante transformación, lo que supone una excelente oportunidad para quienes buscan invertir en una propiedad con alto potencial de revalorización. Sobre GILMAR Con más de 40 años de experiencia, en GILMAR hemos ayudado a miles de personas a encontrar la casa de sus sueños desde 1983. Nuestra sólida reputación en el sector inmobiliario se basa en el compromiso con nuestros clientes, el servicio personalizado y nuestra pasión por superar expectativas. Contamos con un equipo de expertos que estará encantado de guiarte en cada paso del proceso, ya sea que estés buscando tu primera vivienda o una oportunidad de inversión. Si deseas más información sobre este inmueble, nuestro equipo de la oficina de Jerónimos - Retiro, ubicada en Avda. del Mediterráneo, 44, está a tu disposición. Llámanos al o escríbenos a. No olvides facilitarnos la referencia 210463 para atenderte de manera más eficiente. ¡Estamos deseando ayudarte a encontrar tu nuevo hogar o inversión perfecta!",True,good,False,4314.0,True,True,False,False,[],False,False,220000.0,€,,,flat,,"San Diego, Madrid",Piso,Top,San Diego,4,True,True,,,,,
108806504,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f7/6f/30/1356375346.webp,PM 211861,35,415000.0,chalet,sale,95.0,3,2,Barrio Orcasitas,Madrid,Madrid,Usera,es,40.368318,-3.7191263,False,https://www.idealista.com/inmueble/108806504/,,True,good,False,4368.0,True,True,False,False,[],False,False,415000.0,€,,,chalet,semidetachedHouse,"Orcasitas, Madrid",Chalet pareado,Top,Orcasitas,,,,,,,,
105697704,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1e/d7/b0/1260301170.webp,POZ52497,47,1190000.0,chalet,sale,600.0,7,7,Zona Carretera del Plantío,Madrid,Majadahonda,Zona Carretera del Plantío,es,40.4807488,-3.8597478,False,https://www.idealista.com/inmueble/105697704/,"Lucas Fox se enorgullece de presentar esta fantástica oportunidad, situada en la zona más alta de la Colonia Airesol, una ubicación privilegiada dentro de Majadahonda, en el Cerro del Aire.  Nos encontramos en una de las mejores zonas del municipio de Majadahonda, al norte, junto a todos los accesos de carreteras principales y municipios adyacentes; y a escasos pasos del centro del pueblo. Sin duda, la mejor urbanización, si lo que desea es vivir en una zona tranquila, sin contaminación acústica, pero cerca de todos los servicios que ofrece esta gran ciudad; sin necesidad de utilizar coche.   Podemos a su disposición esta excelente oportunidad de compra, compuesta por una llana y consolidada parcela, muy regular y bien aprovechada de casi 1.000 m2 y una magnífica casa independiente, de calidad, diseñada en cuatro cómodas alturas y excelentemente distribuida de la siguiente manera:  En planta baja, por el acceso principal, nos ubicamos en el gran vestíbulo de bienvenida, con armario gabanero y dos aseos de cortesía. En esta planta encontramos cuatro salones polivalentes, actualmente destinados como sala de estar, despacho, salón formal y comedor. Contamos además con dos amplias cocinas independientes, y con una terraza exterior, con acceso al jardín y piscina.  Subiendo la elegante escalinata, llegamos a la zona de noche, la cual se ha diseñado para el descanso de toda la familia. Esta propiedad nos ofrece de forma extraordinaria, siete dormitorios holgados, en planta, dos de ellos en suite. Todos ellos son exteriores y cuentan con armarios empotrados. Se contempla además la posibilidad de redistribuir y obtener habitaciones de vestidor o espacios más grandes, si se necesita.  Siguiendo de forma ascendente el tramo de las escaleras, llegaremos a la gran buhardilla o bajo cubierta; actualmente dividida en dos grandes espacios diáfanos. Es el espacio ideal como gimnasio, despacho o salón de juegos. Esta buhardilla además cuenta con una gran terraza abierta o solarium, que nos brinda unas increíbles vistas predominantes sobre la urbanización.  La vivienda cuenta además con una holgada planta de semisótano, muy luminosa con luces a todas las fachadas. En ella encontramos un garaje cerrado para dos vehículos, una gran sala multidisciplinar, la lavandería, aseo de cortesía, cuarto de manualidades o taller y almacén o trastero.  El exterior está pensado para el uso y el disfrute toda la familia y amigos. Cuenta con una preciosa piscina, zona de comedor, salón de verano y zona de aparcamiento para entrada a garaje.   El jardín goza de una inmejroable privacidad, alejado de la vista de cualquier vecino. Cuenta con varias zonas de ocio y relax, ideal para cualquieir familia que valore los espacios exteriores y el contacto con la madre naturaleza.  La propiedad está ubicada en una de las mejores zonas del municipio de Majadahonda. Es un área residencial urbana a 5 minutos andando del centro de la población y a un un paso del Monte del Pilar, con zonas comerciales, servicios, centros de salud, colegios, guarderías, zonas verdes y otras dotaciones que le confieren un alto grado de confort sin perder la practicidad de tener todo a mano.  Excelentes comunicaciones con acceso directo a la A-6 y la M-503, así como a la estación del tren de cercanías del municipio y la red de autobuses, parada a menos de 5 minutos con conexión directa a Madrid y otros municipios vecinos. Un entorno familiar y agradable en plena naturaleza urbana deMajadahonda.  Póngase en contacto con Lucas Fox hoy mismo por teléfono o correo electrónico para organizar una visita. Trabajamos los siete días a la semana para adaptarnos a las necesidades de nuestros clientes. También puede visitarnos en nuestro Lounge de Lucas Fox en la Avenida de Europa, 38 en Pozuelo de Alarcón. Así podremos analizar sus necesidades con más detalle y ayudarle a encontrar la casa o la inversión perfecta.",True,good,False,1983.0,True,True,False,False,[],False,False,1190000.0,€,True,True,chalet,,"Zona Carretera del Plantío, Majadahonda",Chalet,Top,,,,,,,,,
