propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108345698,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f3/a8/87/1342526178.webp,17,en,1730000.0,flat,sale,173.0,True,3,4,"de Antonia Mercé, 2",Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4234504,-3.6728416,True,https://www.idealista.com/inmueble/108345698/,"Espectacular piso exterior recién reformado. En pleno Salamanca, con 4 ventanas a la calle conforma su zona social de salón comedor y cocina abiertos. Cuenta con 3 dormitorios cada uno de ellos con baño en suite y amplio espacio de armarios. Aseo de cortesía en la zona social. Fácil acceso. Incluye trastero. Posibilidad de compra de plaza de garaje.",True,good,False,True,10000.0,False,False,False,False,[],False,False,1730000.0,€,flat,"Goya, Madrid","Piso en de Antonia Mercé, 2",,,,,,,
108220705,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/66/70/87/1337518530.webp,1,3,119000.0,flat,sale,70.0,True,3,1,"Colonia Ciudad Jardín del Rosario, 9",Madrid,Torrejón de Ardoz,Sureste,es,,40.453548,-3.4691957,True,https://www.idealista.com/inmueble/108220705/,"**Oportunidad de Inversión en el Corazón Torrejón** Descubre este atractivo piso en venta que representa una excelente oportunidad de inversión. Con 70 m² construidos y 67 m² útiles, este inmueble cuenta con 3 dormitorios y 1 baño, ideal para quienes buscan un espacio cómodo y funcional. Actualmente, los inquilinos están al día con el alquiler, y el contrato está vigente hasta el 31 de octubre de 2027, lo que garantiza una rentabilidad inmediata. Ubicado a solo 15 minutos a pie de la estación de Renfe, este piso ofrece una ubicación estratégica que facilita el acceso a diversas zonas de la ciudad. Además, la cercanía a zonas ajardinadas proporciona un entorno agradable y relajante. Aunque necesita reformas, las posibilidades son infinitas para transformar este espacio en un hogar moderno y acogedor. Situado en la tercera planta de un edificio sin ascensor, este piso exterior permite disfrutar de luz natural durante todo el día. No se puede visitar, pero su potencial es innegable. ¡No dejes pasar esta oportunidad única de adquirir un inmueble con tanto por ofrecer!",False,renew,False,False,1700.0,False,False,False,False,[],False,False,119000.0,€,flat,"Sureste, Torrejón de Ardoz","Piso en Colonia Ciudad Jardín del Rosario, 9",161,,,,,,
108725167,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/79/d6/ff/1353261321.webp,21,,690000.0,chalet,sale,258.0,,3,3,calle Valle del Jerte,Madrid,Torrejón de Ardoz,Suroeste,es,,40.444547,-3.4687479,False,https://www.idealista.com/inmueble/108725167/,"Maktub Real Estate, vende este fantástico chalet en una de las zonas más más nuevas de Torrejón de Ardoz. Espectacular chalet de 258m2, distribuido en 3 plantas: Planta baja: Aseo, cocina americana moderna y con las mejores calidades, amplio y luminoso salón - comedor, con acceso directo al jardín de 50m2, con jacuzzi. Espectaculares vistas y privacidad total.  1ª Planta: 2 dormitorios con grandes vestidores, (posibilidad de hacer un 3º dormitorio como estaba inicialmente) 2 baños completos, el principal en suite. Sótano: Garaje para 2 coches, instalación de carga eléctrica, armarios empotrados, sala de gimnasio, sala de maquinas y trastero. La vivienda está construida y diseñada con excelentes calidades, baños modernos y elegantes, carpintería y suelo de madera de primera. Tiene calefacción individual de gas natural y A/A. Su ubicación es excelente, ya que se encuentra en la zona de fácil acceso, y rodeado de todos los servicios y comercios que pueda necesitar. Puede concertar una visita llamando o escribiéndonos al.",False,good,False,,2674.0,False,False,False,False,[],False,False,690000.0,€,chalet,"Suroeste, Torrejón de Ardoz",Chalet pareado en calle Valle del Jerte,M-1011V,True,True,semidetachedHouse,,,
108196963,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/43/d4/ec/1336816971.webp,16,,406260.0,chalet,sale,244.0,,4,3,Griñón,Madrid,Griñón,,es,,40.2086256,-3.8448794,False,https://www.idealista.com/inmueble/108196963/,"GRIÑÓN INMOBILIARIA vende chalet pareado con buena ubicación distribuido en 3 plantas. Planta principal con un recibidor grande que nos lleva a un salón independiente, cocina con lavadero y salida en la parte trasera, un aseo y garaje. La planta primera tenemos 4 dormitorios con 2 baños y una terraza cubierta en uno de los dormitorios/ despacho. Planta buhardilla diafana con muchas opciones de disfrute familiar. En la parte exterior está la piscina y la barbacoa con espacio suficiente de tener tus ratos de ocio y relax en tu tiempo libre.   GRIÑÓN INMOBILIARIA es la inmobiliaria de referencia de Griñón, por experiencia profesionalidad, con los años qué llevamos. Ubicados en la calle Juan Carlos I Nº7, el conocimiento de nuestra localidad y demás localidades colindantes, hace qué la información sea segura y certera y eso es muy importante para tener noción de donde vas a vivir. Contactar con nosotros si compras o vendes, seriedad y transparencia, esa es nuestra carta de presentación. Compra tu casa, te haremos un estudio gratuito financiero con total garantía de llegar a materializarse la compra-venta. Llama para más información.",False,renew,False,,1665.0,False,False,False,False,[],False,False,406260.0,€,chalet,Griñón,Chalet pareado,01974,True,True,semidetachedHouse,,,
102353651,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/50/91/1a/1204351748.webp,15,,465000.0,chalet,sale,434.0,,6,3,Salvador Dali,Madrid,Torres de la Alameda,,es,,40.4033636,-3.3590071,False,https://www.idealista.com/inmueble/102353651/,"Vivienda unifamiliar aislada en Venta. Esta magnífica propiedad cuenta con una superficie total de 434m2 distribuidos en 2 plantas.  En la planta baja: salón comedor, sala, cocina, acceso, distribuidor, aseo, despensa, lavadero, trastero y cuarto de caldera y zona de aparcamiento para 4 coches.  En planta primera: en dormitorio principal con vestidor y baño, distribuidor, dos dormitorios más, baño y despacho. Ambas plantas se comunican por un ascensor interior. En el exterior, encontramos un patio y jardín con piscina. No dudes en contactarnos para ampliar información sobre esta exclusiva propiedad. Excelente estado de conservación, buenas calidades.",True,good,False,,1071.0,False,False,False,False,[],False,False,465000.0,€,chalet,Torres de la Alameda,Casa independiente en Salvador Dali,G206SVD2,True,True,independantHouse,,,
108731091,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6e/dc/c0/1353471354.webp,13,5,247260.0,flat,sale,89.0,True,3,2,calle Trigo,Madrid,Valdemoro,Guardia Civil - Zona Industrial,es,,40.1946685,-3.6780343,False,https://www.idealista.com/inmueble/108731091/,"Agencia inmobiliaria de VALDEMORO: zona ESTACION- CENTRO- GUARDIA CIVIL- Oficina Tecnocasa VENDE piso en zona GUARDIA CIVIL Descubre esta acogedora vivienda en Valdemoro, ideal para quienes buscan comodidad y funcionalidad. Con una superficie de 89 m², esta propiedad ofrece un espacio bien distribuido que incluye tres dormitorios, perfectos para familias o quienes necesitan espacio adicional para oficina o invitados. Los dos baños proporcionan comodidad y privacidad para todos los miembros del hogar. Construida en 2003, la vivienda combina diseño moderno con detalles prácticos, asegurando un ambiente agradable y funcional. La cocina, amplia y luminosa, invita a disfrutar de momentos culinarios en familia. Además, cuenta con PLAZA DE GARAJE Y TRASTERO INCLUIDOS EN EL PRECIO. Ubicada en una zona tranquila, esta propiedad ofrece acceso a transporte publico, colegios y supermercados, haciendo de ella una opción atractiva para quienes buscan un equilibrio entre tranquilidad y conveniencia. Ven a conocer tu próximo hogar. No dude en llamarnos para concertar su cita para visitar el inmueble en la que además recibirá el asesoramiento gratuito de nuestro departamento financiero KÌRON. FINANCIACION 100%.",False,good,False,True,2778.0,False,False,False,False,[],False,False,247260.0,€,flat,"Guardia Civil - Zona Industrial, Valdemoro",Piso en calle Trigo,,True,True,,,,
108778469,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/39/8e/10/1354855918.webp,8,bj,186000.0,flat,sale,43.0,True,2,1,CL OUDRID,Madrid,Madrid,Tetuán,es,Bellas Vistas,40.4529356,-3.7078303,False,https://www.idealista.com/inmueble/108778469/,"¡Descubre esta increíble oportunidad de inversión en el corazón de Bellas Vistas! Este acogedor piso de 43 m² es perfecto tanto para una primera vivienda como para quienes  buscan un inmueble con alta rentabilidad para alquilar. A solo 5 minutos a pie del metro estrecho, su ubicación es inmejorable, permitiendo un acceso rápido al centro de la ciudad y a todas sus comodidades. La distribución del piso es excelente, con un salón luminoso, dos dormitorios bien dimensionados, una cocina funcional y un baño completo. Aunque requiere una actualización en el baño y la cocina, la vivienda se encuentra cuidada con esmero. Con un pequeño pasillo que conecta las estancias, se aprovechan al máximo los metros disponibles, creando un ambiente acogedor y práctico. Este bajo exterior y luminoso dispone además de un patio muy cómodo para tender la ropa entre otras muchas posibilidades. No dejes pasar la oportunidad de transformarlo en el hogar de tus sueños o en una inversión rentable. ¡Contáctanos para más información y ven a verlo!",False,renew,False,False,4326.0,False,False,False,False,[],False,False,186000.0,€,flat,"Bellas Vistas, Madrid",Piso en Cl Oudrid,,,,,,,
106126643,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b3/b7/c2/1273340243.webp,54,,420000.0,chalet,sale,247.0,,4,3,Villalbilla,Madrid,Villalbilla,,es,,40.4493797,-3.3768884,False,https://www.idealista.com/inmueble/106126643/,"LF INMOGROUP TORREJÓN vende chalet independiente en Villalbilla Urbanización Zulema. Chalet en una planta de 111m² con semisótano de 50m², garaje de 50m² y un Jardín de 986m².  La vivienda tiene 2 entradas, ambas con porche acristalado que dan acceso a la vivienda distribuida en salón independiente con chimenea, 3 dormitorios todos con armarios empotrados, 1 baño completo con bañera, 1 cocina independiente y equipada, a través de la cocina salimos a uno de los porches.  La planta semisótano dispone de garaje para 2 coches, 1 aseo con lavadero y un cuarto de despensa. Desde el garaje se accede a 1 cocina con zona de estar y chimenea, 1 dormitorio con armario empotrado y 1 baño completo con plato de ducha.  El jardín dispone de riego automático, zona de barbacoa y una caseta de 22m² para usos múltiples. Ventanas de aluminio, suelos de gres, calefacción individual con caldera de Gasoil.  La urbanización Zulema ofrece áreas verdes, club social con piscinas y canchas de tenis.",False,good,False,,1700.0,False,False,False,False,[],False,False,420000.0,€,chalet,Villalbilla,Casa independiente,BM02089,True,True,independantHouse,,,
108802098,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f8/44/cc/1355565871.webp,40,5,400000.0,flat,sale,101.0,True,3,2,calle Honduras,Madrid,Getafe,El Bercial,es,,40.3196571,-3.739396,False,https://www.idealista.com/inmueble/108802098/,"Vivienda de 3 dormitorios uno de ello con baño incorporado, con amplio salón, totalmente amueblado, armarios empotrados en todos los dormitorios, caldera individual, baño con plato de ducha de columna hidromasaje, y el otro baño con bañera hidromasaje. En el mejor barrio de Getafe, con todos los servicios, colegios, etc.",False,good,False,True,3960.0,False,False,False,False,[],False,False,400000.0,€,flat,"El Bercial, Getafe",Piso en calle Honduras,VIVIENDA329,True,True,,,,
108490635,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e9/9b/04/1346469248.webp,22,,669000.0,chalet,sale,400.0,,7,5,avenida de la Paz,Madrid,Griñón,,es,,40.2210582,-3.8510575,False,https://www.idealista.com/inmueble/108490635/,"| LECASA INMOBILIARIA | Este espectacular chalet de 400 m2, ubicado en la tranquila y prestigiosa zona de Griñón, se distribuye en 3 plantas y ofrece un estilo de vida inigualable con espacios amplios y luminosos. Con 6 dormitorios y un dormitorio de servicio, cada rincón de esta vivienda ha sido diseñado para proporcionar confort y funcionalidad. En la planta principal, encontrarás un salón de 78 m2 con cristaleras que permiten una abundante entrada de luz natural, una cocina completamente amueblada con isla que se convierte en el corazón del hogar, y un aseo. La primera planta alberga 3 baños completos, uno de ellos en suite, garantizando privacidad y comodidad. Además, en el patio hay otro aseo adicional. Los suelos de gres porcelánico aportan un toque de elegancia, mientras que la calefacción por aerotermia y las ventanas de PVC climalit aseguran eficiencia energética y confort térmico. El jardín, con una parcela de 989 m2, es el lugar perfecto para relajarse, disfrutar de la piscina y organizar reuniones en la zona de barbacoa. Este chalet está completamente conectado a un sistema de domótica, permitiéndote controlar todos los aspectos de la casa con facilidad. También dispone de un garaje privado y un trastero para mayor comodidad. Ubicado en una zona con mucha vida y negocios, tendrás todos los servicios a tu alcance, haciendo de este chalet el hogar ideal para quienes buscan calidad de vida y comodidad. ¡No pierdas la oportunidad de vivir en este maravilloso chalet en Griñón, Madrid! | LECASA INMOBILIARIA |.",False,good,False,,1673.0,False,False,False,False,[],False,False,669000.0,€,chalet,Griñón,Casa independiente en avenida de la Paz,,True,True,independantHouse,,,
