propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,floor,exterior,hasLift,district,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108687980,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9a/25/1f/1352175963.webp,RP222025139698,40,379900.0,flat,sale,114.0,4,2,Barrio El Carrascal,Madrid,Leganés,es,40.3388324,-3.7388722,False,https://www.idealista.com/inmueble/108687980/,"Estupenda vivienda totalmente exterior, en barrio El Carrascal. Cuenta con 4 dormitorios, de los cuales dos de ellos son dobles, el principal con baño en suite y acceso a terraza acristalada, gran salón independiente con acceso a terraza abierta, cocina, y dos baños completos reformados recientemente. Calefacción por hilo radiante, aire acondicionado con bomba de calor, suelos de parquet. La finca dispone ascensor y acceso a personas con movilidad reducida. Zona consolidada y muy tranquila, cercano a parques y con todo tipo de servicios. Colegios e institutos cercanos. Renfe estación de Zarzaquemada a 15 minutos andando y junto a parada de línea 12 de Metro Sur (El Carrascal a ), a 2 minutos del Centro Comercial Parquesur. Zonas deportivas (Pabellón Europa y Piscina Municipal El Carrascal). Puedes visitar el inmueble sin ningún tipo de compromiso. Recuerda que Redpiso te ofrece asesoramiento financiero gratis, ofreciéndote las mejores condiciones para tu hipoteca. ESTE ANUNCIO NO ES VINCULANTE, PUEDE CONTENER ERRORES, Y ESTA SUJETO A POSIBLES MODIFICACIONES (Comerciales, Jurídicas o por expreso deseo de la Propiedad). SE MUESTRA A TÍTULO INFORMATIVO Y NO CONTRACTUAL. LA INFORMACION AQUÍ CONTENIDA NO DEBE CONSIDERARSE COMO OFERTA DE COMPRA O FINANCIACION, DEBIENDO PARA ESTA FINALIDAD DIRIGIRSE A NUESTRO DEPARTAMENTO FINANCIERO, NUESTRO COMERCIAL O NUESTRAS OFICINAS, PARA OFRECERLE UNA INFORMACION MÁS DETALLADA VINCULADA CON EL INMUEBLE.",True,good,False,3332.0,False,False,False,False,[],False,False,379900.0,€,,,flat,,"El Carrascal, Leganés",Piso,Destacado,3,True,True,El Carrascal,El Carrascal,389900.0,10000.0,3.0
109134432,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/02/c1/f6/1365363642.webp,,10,340000.0,flat,sale,62.0,3,1,calle Divino Vallés,Madrid,Madrid,es,40.3953363,-3.6959334,False,https://www.idealista.com/inmueble/109134432/,"En la calle Divino Valles presentamos esta magnífica vivienda en planta baja exterior, completamente reformada, lista para entrar a vivir. Con una superficie de 62 m² construidos, la distribución ha sido pensada para aprovechar cada espacio al máximo, ofreciendo comodidad y funcionalidad. La vivienda cuenta con tres dormitorios amplios y luminosos, un baño completo, salón y cocina independiente de estilo moderno. Además, dispone de un patio de uso privativo, un espacio ideal para disfrutar de momentos al aire libre con la tranquilidad de un hogar. La reforma integral incluye materiales de calidad, instalaciones actualizadas y acabados contemporáneos, lo que aporta a la vivienda un estilo actual y práctico. El edificio dispone de ascensor, lo que facilita el acceso y suma valor añadido a la propiedad. En cuanto a la ubicación, el inmueble se encuentra en una zona consolidada que ofrece todo tipo de servicios a pocos minutos: supermercados, farmacias, centros educativos, instalaciones deportivas y una variada oferta de comercios de proximidad. También cuenta con una amplia oferta gastronómica y espacios de ocio en las inmediaciones, además de zonas verdes cercanas ideales para el paseo y la práctica deportiva. La comunicación por transporte público es excelente. La vivienda se encuentra próxima a varias paradas de autobús urbano y a estaciones de metro que permiten un rápido acceso al centro de Madrid y a diferentes puntos de la ciudad. Asimismo, dispone de buena conexión con las principales vías de circulación, lo que facilita los desplazamientos en vehículo privado. En definitiva, se trata de una vivienda única, que combina la tranquilidad de contar con un patio privado, la comodidad de una planta baja exterior y la seguridad de vivir en un edificio con ascensor, todo ello en una ubicación estratégica con magníficos servicios y comunicaciones.",False,good,False,5484.0,False,False,False,False,[],False,False,340000.0,€,,,flat,,"Delicias, Madrid",Piso en calle Divino Vallés,Destacado,bj,True,True,Arganzuela,Delicias,,,
108747647,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/43/c9/87/1353941792.webp,NAV4773,27,185000.0,flat,sale,71.0,2,1,Navalagamella,Madrid,Navalagamella,es,40.4673872,-4.1206106,False,https://www.idealista.com/inmueble/108747647/,"¡Oportunidad única en el centro de la ciudad! Este luminoso piso de 71 metros cuadrados, construido en 2007, combina comodidad y funcionalidad en un entorno urbano privilegiado. Cuenta con dos dormitorios con armarios empotrados que ofrecen amplio espacio de almacenamiento, y un baño completo que garantiza confort en tu día a día. La vivienda se encuentra en excelente estado, lista para entrar a vivir, y dispone de calefacción individual de gas propano/butano para mantenerte cálido durante los meses más fríos. La cocina amueblada y el lavadero aportan practicidad, mientras que las ventanas de aluminio con doble acristalamiento climalit y el suelo de gres aseguran un ambiente tranquilo y eficiente. La puerta blindada y la pintura gotelé en las paredes aportan un toque de seguridad y estilo clásico. Ubicada en una zona céntrica y exterior, esta propiedad es perfecta para quienes buscan vivir en el corazón de la ciudad con todas las comodidades a su alcance. No dejes pasar esta oportunidad de hacerte con un hogar en una ubicación privilegiada. Descubre nuestras ofertas en.",False,good,False,2606.0,False,False,False,False,[],False,False,185000.0,€,,,flat,,Navalagamella,Piso,Destacado,1,True,False,,,,,
108939323,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/30/94/52/1359500800.webp,,15,189500.0,flat,sale,77.0,2,1,calle Alberto Palacios,Madrid,Madrid,es,40.3414519,-3.7113111,False,https://www.idealista.com/inmueble/108939323/,"Descubre tu nuevo hogar en el corazón de Villaverde Alto! Este encantador piso de 77 m² + PATIO de 38 m², es perfecto para familias que buscan comodidad y tranquilidad. El inmueble se distribuye en 2 habitaciones, salón con terraza, cocina con salida a patio, baño, recibidor y pasillo. Vivienda muy luminosa, con suelos de gress, ventanas de climalit, puertas de madera y calefacción a gas natural.  a pocos minutos del metro y renfe, con paradas de taxis y líneas de autobús cercanas. Con acceso rápido a la M-30 y M-40 que facilita tus desplazamientos. ¡No lo pienses más y ven a visitarlo!",False,good,False,2461.0,False,False,False,False,[],False,False,189500.0,€,,,flat,,"Villaverde Alto, Madrid",Piso en calle Alberto Palacios,Destacado,1,True,False,Villaverde,Villaverde Alto,,,
108850313,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ae/fe/37/1356946080.webp,LCM37634-Oporto,16,300000.0,flat,sale,75.0,3,1,calle de los Mineros,Madrid,Madrid,es,40.3846574,-3.7278364,False,https://www.idealista.com/inmueble/108850313/,"¡VIVIENDA DE OPORTUNIDAD! La Casa Agency pone a tu disposición esta vivienda ubicada en una 3º planta sin ascensor Cuenta con salón-comedor y terraza, dispone de tres cómodas habitaciones, un baño con bañera y una cocina completamente equipada. Incluye ventanas climalit, suelos de cerámica y calefacción gas natural. Además, cuenta con la conexión de autobús que facilitan los desplazamientos por toda Madrid. En cuanto a la financiación, nos enfocamos en ofrecer préstamos personales e hipotecarios a nuestros clientes. Adaptamos el porcentaje de financiación (100%, 90% o 80%) según el perfil de cada cliente y contamos con asesores disponibles para brindar más información sobre el asesoramiento financiero. Si estás buscando una casa y aún no la has encontrado, a través de La Casa Agency podemos ayudarte de la mejor manera posible. No dudes en obtener más información y contáctanos para cualquier consulta. Estamos aquí para ayudarte en todo el proceso de gestión. NOTA: este anuncio no es vinculante; puede contener errores y se muestra a título informativo, no contractual.",False,renew,False,4000.0,False,False,False,False,[],False,False,300000.0,€,,,flat,,"Abrantes, Madrid",Piso en calle de los Mineros,Destacado,3,True,False,Carabanchel,Abrantes,,,
108537468,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e9/aa/41/1347832352.webp,RP222025139110,17,259900.0,flat,sale,75.0,3,1,Barrio Zarzaquemada,Madrid,Leganés,es,40.3352616,-3.7576364,False,https://www.idealista.com/inmueble/108537468/,"Vivienda totalmente reformada en zarzaquemada, cuenta con de 3 dormitorios, salón, cocina y baño completo. Paredes lisas, puertas lacadas blancas, ventanas aluminio blanco y cristales climalit, suelo porcelánico. Situado en un barrio consolidado, con todos los servicios a tu alcance: supermercados, colegios, centro de salud, etc, y con excelentes conexiones de transporte público, cerca del metro y de renfe. No dude en visitar el inmueble sin ningún tipo de compromiso. Recuerde que nuestro departamento financiero d. Credit, puede gestionar su hipoteca buscándole las mejores condiciones. Este anuncio no es vinculante, puede contener errores, y esta sujeto a posibles modificaciones (comerciales, jurídicas o por expreso deseo de la propiedad). Se muestra a título informativo y no contractual. La informacion aquí contenida no debe considerarse como oferta de compra o financiacion, debiendo para esta finalidad dirigirse a nuestro departamento financiero, nuestro comercial o nuestras oficinas, para ofrecerle una informacion más detallada vinculada con el inmueble.",True,good,False,3465.0,False,False,False,False,[],False,False,259900.0,€,,,flat,,"Zarzaquemada, Leganés",Piso,Destacado,3,True,True,Zarzaquemada,Zarzaquemada,269900.0,10000.0,4.0
108978161,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/41/46/cf/1361168027.webp,0003723,20,267000.0,flat,sale,65.0,3,1,Barrio Canillejas,Madrid,Madrid,es,40.4384928,-3.6131616,False,https://www.idealista.com/inmueble/108978161/,"EN PROCESO REPORTAJE FOTOGRAFICO. ¡Bienvenidos a su nuevo hogar en Canillejas! Este encantador piso de tres dormitorios es el refugio perfecto para quienes buscan comodidad y estilo. Con una superficie construida de 67 metros cuadrados, hay espacio suficiente para que cada uno tenga su rincón favorito (aunque la lucha por el sofá podría ser real). La vivienda dispone de agua caliente y calefacción por gas natural. Sus suelos son de parquet y cerámico.  ¡Pero eso no es todo! Disfrute del aire fresco desde dos terrazas; ideal para esas noches estrelladas o mañanas con café al sol. ¿Y qué tal un ascensor? Olvídese de las escaleras después de un largo día: aquí llega cómodamente hasta su puerta. Además, cuenta con parking comunitario; así que olvida ese eterno juego del ‘aparcar’ cuando regresas a casa tras una larga jornada laboral. En este piso también encontrará un baño completo listo para sus aventuras diarias - aunque los aseos hayan decidido tomarse unas vacaciones permanentes.. . Pero bueno, quien necesita más si tiene tanto encanto alrededor! Venga a descubrirlo y deje volar su imaginación sobre cómo convertir estos espacios en creaciones únicas llenas de recuerdos felices.",False,good,False,4108.0,False,False,False,False,[],False,False,267000.0,€,,,flat,,"Canillejas, Madrid",Piso,Destacado,4,True,True,San Blas,Canillejas,,,
108971124,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c1/f6/58/1360467122.webp,U-2078,43,797000.0,chalet,sale,603.0,6,3,Manzanares el Real,Madrid,Manzanares el Real,es,40.7420082,-3.8792004,False,https://www.idealista.com/inmueble/108971124/,"U-2078 ¡RAYAN Consulting inmobiliario VENDE! ESPECTACULAR chalet independiente, construido en los años 50 por los reconocidos constructores Rocamora, en piedra de granito tallado a mano. NECESITA REFORMA. Con 6 dormitorios, 2 baños y un aseo. Esta casa destaca por su sólida estructura de muros de granito labrado, de un metro de espesor, un sello de calidad y distinción difícil de encontrar hoy en día. Planta baja: Entrada, amplio porche cubierto con estructura de vigas de madera por el cual accedemos al distribuidor. Salón comedor con chimenea y terraza, cocina con salida a parcela, 3 habitaciones, 1 baño y un aseo. Desde el salón accedemos a la planta superior, donde encontramos una singular sala de estar de 25 m² con preciosas vistas. Planta sótano: A esta planta se accede por la escalera de caracol que tenemos en distribuidor, donde nos encontramos con 3 habitaciones y un baño. La propiedad se alza sobre una parcela de 1.391 m². Con piscina de 5x10 con depuradora de cloro, pista de tenis, barbacoa de obra y vistas impresionantes a La Pedriza. Un entorno único que combina privacidad, amplitud y naturaleza. Calefacción por bombonas de gas propano. Para más información contacte con su asesor inmobiliario Unai Plaza.",False,renew,False,1322.0,False,False,False,False,[],False,False,797000.0,€,True,True,chalet,independantHouse,Manzanares el Real,Casa independiente,Destacado,,,,,,,,
108857319,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cc/41/ce/1357161484.webp,RP3212025140285,20,330000.0,flat,sale,82.0,3,2,Ensanche,Madrid,Alcalá de Henares,es,40.5031229,-3.3667875,False,https://www.idealista.com/inmueble/108857319/,"REDPISO VENDE PERFECTA VIVIENDA EN EL ENSANCHE (82m construidos /76m útiles) Consta de en un hall con armario, cocina con tendedero descubierto, amplio salón comedor independiente muy luminoso, 3 dormitorios con armarios empotrados y 2 baños completos ( 1 de ellos en suite ) Suelo de parquet, paredes en gota, puertas de madera, ventanas climalit, calefacción de gas natural individual. ¡1 PLAZAS DE GARAJE de 22 metros Y 1 amplio TRASTERO INCLUIDO EN EL PRECIO! Se encuentra muy bien ubicada, con todos servicios, como centros de salud, colegios, institutos y comercios cercanos, así como una estación de tren a solo 5 minutos y paradas de líneas urbanas e interurbanas cercanas necesitas financiación, ¡tenemos una opción del hasta el 100% con nuestro departamento financiero DCREDIT!",False,good,False,4024.0,False,False,False,False,[],False,False,330000.0,€,True,True,flat,,"Ensanche, Alcalá de Henares",Piso,Destacado,4,True,True,Ensanche,,350000.0,20000.0,6.0
109161152,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ee/37/8e/1366066698.webp,MAD86188275,10,1345000.0,flat,sale,205.0,3,3,Barrio Palacio,Madrid,Madrid,es,40.4155938,-3.7111914,False,https://www.idealista.com/inmueble/109161152/,"Veraltia pone a la venta una amplia cuarta planta exterior de 205 m² con siete balcones en esquina en un precioso edificio clasico y unas vistas absolutamente únicas e impresionantes al histórico Madrid. Una oportunidad unica a reformar para hacer tu propio proyecto.  Destaca especialmente la excelente ubicación en el noble y histórico barrio de Palacio, a escasos metros del Palacio Real y la Catedral de la Almudena, así como de plazas pintorescas como la Cruz Verde, la Plaza de la Villa, la Plaza de la Paja, la Plaza de Oriente y la Plaza de Santiago. Rodeado de una variada oferta de restauración y servicios, este entorno es uno de los más valorados y reconocidos de la capital española. En definitiva, una propiedad con vistas irrepetibles, luz, altura y calidad, que proporciona sensación de luz y espacio en una de las localizaciones más cotizadas de España.",False,good,False,6561.0,False,False,False,False,[],False,False,1345000.0,€,,,flat,,"Palacio, Madrid",Piso,Destacado,4,True,True,Centro,Palacio,,,
108597701,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/08/30/f3/1349543122.webp,ADO0007,46,540000.0,chalet,sale,196.0,4,3,San Isidro - Los Almendros,Madrid,Alcalá de Henares,es,40.488002,-3.3671205,False,https://www.idealista.com/inmueble/108597701/,"Te presentamos este amplio chalet adosado en venta en urbanización El Plantio. una vivienda ideal para familias que buscan comodidad, espacio y un entorno tranquilo con todos los servicios a mano. Situado en una urbanización consolidada, este inmueble destaca por su excelente distribución, su luz natural y sus múltiples espacios tanto interiores como exteriores para disfrutar durante todo el año. La vivienda se organiza en tres plantas, ofreciendo un total de cuatro dormitorios, todos ellos con buena ventilación y espacio suficiente para crear zonas de descanso o trabajo según las necesidades. Cuenta con dos baños completos, funcionales y bien distribuidos, además de un aseo de cortesía en la planta principal que aporta un extra de comodidad para el día a día. El salón es amplio y acogedor, presidido por una chimenea que no solo aporta calidez sino también carácter a la estancia, convirtiéndola en el corazón del hogar durante los meses más fríos. Desde aquí se accede directamente al porche y al jardín privado, un espacio perfecto para reuniones familiares, comidas al aire libre o simplemente para desconectar. La cocina, independiente, está diseñada para facilitar el uso diario. La vivienda dispone de dos terrazas, una en planta baja y otra en planta superior, ideales para aprovechar el buen clima y disfrutar de momentos de relax al aire libre. En cuanto a equipamiento, cuenta con calefacción individual eléctrica con acometida de gas ya instalada, lo que permite una futura adaptación sencilla si se desea. Las ventanas son dobles, lo que garantiza un buen aislamiento térmico y acústico, y todas cuentan con rejas venecianas que aportan seguridad sin renunciar a la estética. El chalet incluye plaza de garaje, facilitando el aparcamiento y el acceso directo a la vivienda. Además, la urbanización ofrece zonas comunes muy completas, con piscina comunitaria para refrescarse en verano, pista de tenis para los más activos y espacios ajardinados que invitan al paseo y al descanso. Una propiedad que reúne todas las condiciones para convertirse en un hogar cómodo, seguro y lleno de posibilidades. Si estás buscando una vivienda con espacios amplios, zonas al aire libre, y en una ubicación tranquila pero bien comunicada, este chalet es sin duda una opción que merece la pena visitar. [IW].",False,good,False,2755.0,False,False,False,False,[],False,False,540000.0,€,True,True,chalet,terracedHouse,"San Isidro - Los Almendros, Alcalá de Henares",Chalet adosado,Destacado,,,,San Isidro - Los Almendros,,570000.0,30000.0,5.0
108478451,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/68/44/d9/1346139676.webp,RP602025138840,26,1250000.0,flat,sale,240.0,5,3,Barrio Cuzco-Castillejos,Madrid,Madrid,es,40.4605688,-3.6899502,False,https://www.idealista.com/inmueble/108478451/,"RedPiso vende espectacular vivienda en el Paseo de la Castellana!  La misma cuenta con 240 metros cuadrados en primera planta, con acceso a la vivienda por 2 puertas, principal y servicio.  La calefacción es central y la vivienda cuenta con 7 split de aire acondicionado.  Actualmente la vivienda su uso es de oficina contando con 9 ambientes de trabajo, originalmente sus habitaciones son 5 y 3 baños. Cocina totalmente amueblada y equipada con electrodomésticos de calidad. Asimismo, la misma cuenta con trastero y portero físico.  Excelente ubicación con todos los servicios y comodidades a su alrededor, ofrece una amplia gama de servicios, farmacias, colegios, Iglesias, gimnasios, hoteles y una exclusiva variedad de bares y restaurantes.  Transporte público de fácil acceso y metro de Cuzco a 200 metros de la vivienda.  Acceso al centro de la ciudad y a las principales salidas (M-30 y A-1) ya sea por el Paseo de la Castellana o Plaza Castilla.  Posibilidad de adquirir 2 plazas de garaje con acceso directo desde el portal de la vivienda, cada una se vende 29.000 euros.  Para mas información no dude en llamarnos al número de móvil 6 dos 4 siete 4 tres 3 siete 6 Enzo Bertolini.",False,good,False,5208.0,False,False,False,False,[],False,False,1250000.0,€,True,True,flat,,"Cuzco-Castillejos, Madrid",Piso,Destacado,1,False,True,Tetuán,Cuzco-Castillejos,1400000.0,150000.0,11.0
108653562,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ae/7b/b1/1351176519.webp,RP1112025139610,26,319999.0,flat,sale,78.0,3,1,Casco Antiguo,Madrid,Majadahonda,es,40.4716102,-3.8699617,False,https://www.idealista.com/inmueble/108653562/,"Redpiso Majadahonda comercializa centrico piso, en pleno Casco Histórico. La vivienda consta de un amplio hall recibidor, que comunica con una cocina luminosa y con el salón-comedor con salida a una acogedora terraza. La zona de descanso posee tres dormitorios y un amplio cuarto de baño con plato de ducha. La vivienda, tiene una estupenda ubicación a escasos pasos de Gran Vía.  Majadahonda nos ofrece extraordinarios colegios, centros comerciales, centros médicos de renombre y un sinfín de servicios. Situada a 16 kilómetros del centro de Madrid, cuenta con excelentes comunicaciones con la capital a través de la A6 o de la M-503 además de disponer de una excelente red de transporte público, con estación de Cercanías y acceso directo y rápido de los autobuses a Madrid a través de BUS VAO en menos de 15 minutos ¡Claro! Nuestro método de trabajo está diseñado para maximizar la eficiencia y la colaboración. Gestionamos la venta de su vivienda, encadenamos todos los plazos, contratos, documentación para la escritura pública, tramitación de la hipoteca. Con esto, podrás tener la tranquilidad de contar con una gestión más fluida. Si tienes alguna pregunta específica sobre cómo funciona o cómo puedes aplicarlo ¡estaremos encantados de ayudarte!",False,renew,False,4103.0,False,False,False,False,[],False,False,319999.0,€,,,flat,,"Casco Antiguo, Majadahonda",Piso,Destacado,2,True,False,Casco Antiguo,,335000.0,15001.0,4.0
108984242,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dc/e1/9c/1361247242.webp,OM92 - CLARA,16,2800000.0,penthouse,sale,310.0,4,5,calle Mayor,Madrid,Madrid,es,40.413857,-3.711753,False,https://www.idealista.com/inmueble/108984242/,"¿SUEÑAS CON VIVIR EN UN ÁTICO DE ENSUEÑO CON 2 TERRAZAS Y VISTAS ESPECTACULARES? Abundante luz, lujo natural, alto prestigio y mucha personalidad, son algunos de los adjetivos que nos regala este ático. Diferente y emblemático; así es esta exclusiva vivienda, consta de 310 m², en una 6ª planta. Con DOS TERRAZAS, 4 dormitorios, 4 baños en suite + 1 aseo de cortesía, TOTALMENTE EXTERIOR, con grandes ventanales, una espaciosa y elegante zona social, totalmente equipado y una ubicación con historia, identidad y alma en el centro de Madrid, la cual se revaloriza día a día. LUZ, LUZ Y MÁS LUZ. Orientación norte, sur, este y oeste, recibe luz durante todo el día. Tiene espacios muy amplios con grandes posibilidades de distribución. Es exterior, muy luminosa, con techos altos, molduras, luces indirectas, frisos, paredes lisas y puertas anchas. El portal tiene ascensor. La calefacción es individual por gas y cuenta con aire acondicionado en todas las estancias. MUY ATRACTIVA UBICACIÓN Próximo a Calle Mayor, Gran Vía, centro de Madrid, sinónimo de historia viva, tapeo auténtico y vida de barrio en pleno centro de Madrid. Un enclave privilegiado donde conviven calles medievales, plazas llenas de vida, el famoso Rastro, y una oferta gastronómica y cultural inigualable. Todo ello, a pasos de los principales monumentos, teatros y museos de la ciudad Una gran oportunidad, con todos los servicios en la puerta. Listo para entrar a vivir. Es una casa preciosa y decorada con un estilo atractivo, sofisticado y distinguido. La esencia del Madrid más auténtico, en el corazón de la ciudad. ESTAS IMAGENES SON REFERENCIALES A LA VIVIENDA.  Utande Real Estate es una sociedad de inversión inmobiliaria nacional e internacional. Colaboramos con más de 1.500 agencias inmobiliarias en todo el mundo. Te asesoramos jurídicamente y te ofrecemos la mayor rentabilidad financiero-fiscal. Este anuncio es solo orientativo y no está sujeto a ningún compromiso establecido. Te ayudamos a conseguir tu HIPOTECA hasta un 100% de la financiación. Te ayudamos a REFORMAR tu vivienda y te enviamos presupuesto en 48h.  Atendemos también vía WhatsApp.",True,good,False,9032.0,False,False,False,False,[],False,False,2800000.0,€,,,flat,penthouse,"Palacio, Madrid",Ático en calle Mayor,Destacado,6,True,True,Centro,Palacio,,,
108911989,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/19/35/34/1358716180.webp,RP3112025139586,26,99000.0,chalet,sale,213.0,4,2,plaza de la Corredera,Madrid,Cadalso de los Vidrios,es,40.3019768,-4.4389799,False,https://www.idealista.com/inmueble/108911989/,"REDPISO MADRID SUROESTE le ofrece en venta casa adosada en Cadalso de los Vidrios, municipio de la Sierra Oeste de Madrid. La casa tiene una superficie construida 213m² distribuidos en tres plantas. La planta baja se compone de salón, cocina, un dormitorio y un baño completo. La primera planta cuenta con tres habitaciones y un baño. Y en la segunda planta nos encontramos con una amplia estancia diáfana abuhardillada donde puede disponer de un espacio multifuncional. Vivienda para REFORMAR. Su magnífica ubicación le permite un rápido acceso tanto a su núcleo urbano como a la capital. Un lugar tranquilo y familiar en el que dispondrá de todo lo necesario al alcance de su mano. Con acceso a todos los servicios y comodidades que el municipio tiene para ofrecer. Además, vivir en el corazón del pueblo brinda la oportunidad de sumergirse en su ambiente tradicional y disfrutar de la vida comunitaria. La localidad de Cadalso de los Vidrios se encuentra a unos 80km. de Madrid. En un entorno natural que combina olivos y viñedos en un paisaje de abundante vegetación arbórea completa de pinos y encinas. En los alrededores de Cadalso de los Vidrios, también podrá encontrar interesantes y variadas rutas para la práctica del senderismo. No muy lejos se encuentra el Embalse de San Juan y el Valle de Iruelas, a orillas del Embalse de Burguillo. A Cadalso de los Vidrios se llega por carretera: N-V hasta enlazar con la M-507. Vía secundaria: N-V, salida San José de Valderas, para coger la C-501 hasta enlazar con una de las siguientes: la M-541 a la altura de Pelayos de la Presa, la N-403 a la altura de San Martín de Valdeiglesias hasta enlazar con la M-542 o directamente por la M-542 pasado San Martín de Valdeiglesias. Por transporte público: Autobús lineas 545 y 546 desde la estación de autobuses de Príncipe Pio de Madrid. ¡No dude en contactar con nosotros para ampliar la información o concertar una visita para conocer la vivienda!",False,renew,False,465.0,False,False,False,False,[],False,False,99000.0,€,,,chalet,terracedHouse,Cadalso de los Vidrios,Chalet adosado en plaza de la Corredera,Destacado,,,,,,,,
108881856,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/17/24/ed/1357826577.webp,RP1112025140365,41,369999.0,flat,sale,86.0,3,2,Casco Antiguo,Madrid,Majadahonda,es,40.4715162,-3.8763502,False,https://www.idealista.com/inmueble/108881856/,"Redpiso Majadahonda comercializa céntrico piso, en pleno Casco Histórico. La vivienda consta de un hall principal que da acceso a la cocina totalmente equipada con salida a tendedero cubierto, salón comedor amplio con salida a terraza y zona de descanso, que consta de dos baños interiores uno de ellos convertido en despensa, tres habitaciones dos de ellas unidas, y la habitación principal. Incluye en la parte superior del edificio una terraza comunitaria con excelentes vistas, y una plaza de garaje. Previsto instalar ascensor. La vivienda, tiene una estupenda ubicación a escasos pasos de Gran Vía. Majadahonda nos ofrece extraordinarios colegios, centros comerciales, centros médicos de renombre y un sinfín de servicios. Situada a 16 kilómetros del centro de Madrid, cuenta con excelentes comunicaciones con la capital a través de la A6 o de la M-503 además de disponer de una excelente red de transporte público, con estación de Cercanías y acceso directo y rápido de los autobuses a Madrid a través de BUS VAO en menos de 15 minutos ¡Claro! Nuestro método de trabajo está diseñado para maximizar la eficiencia y la colaboración. Gestionamos la venta de su vivienda, encadenamos todos los plazos, contratos, documentación para la escritura pública, tramitación de la hipoteca. Con esto, podrás tener la tranquilidad de contar con una gestión más fluida. Si tienes alguna pregunta específica sobre cómo funciona o cómo puedes aplicarlo ¡estaremos encantados de ayudarte!",False,good,False,4302.0,False,False,False,False,[],False,False,369999.0,€,True,True,flat,,"Casco Antiguo, Majadahonda",Piso,Destacado,3,True,False,Casco Antiguo,,390000.0,20001.0,5.0
106959603,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b8/9f/bc/1305346675.webp,,16,2950000.0,flat,sale,235.0,3,4,calle de la Academia,Madrid,Madrid,es,40.414869,-3.6917718,False,https://www.idealista.com/inmueble/106959603/,"Consulting Inmobiliario Esquivel ofrece este exclusivo piso reformado a estrenar cuenta con un diseño cuidado y una distribución funcional. Incluye una plaza de garaje en la misma finca, amplia y de cómodo acceso, además de un trastero. El inmueble dispone de un salón principal, además tiene una zona que puede utilizarse como sala de televisión o despacho, un comedor y una cocina semi-independiente que, si se prefiere, puede cerrarse. Ofrece tres dormitorios en suite, siendo el principal un espacio único con vestidor y una salita o despacho adicional. También cuenta con un aseo de visitas y una lavandería para mayor comodidad. Es un piso interior con bonitas vistas a la calle con mucho verde. El salón principal también se orienta hacia este jardín, aportando luminosidad y un ambiente sereno, en lo mejor de Los Jerónimos. Para más información no dude en contactarnos por privado. Contamos con una gran cartera de propiedades no publicadas.",False,good,False,12553.0,False,False,False,False,[],False,False,2950000.0,€,True,True,flat,,"Jerónimos, Madrid",Piso en calle de la Academia,Destacado,4,True,True,Retiro,Jerónimos,,,
