propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,newDevelopmentFinished,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,highlight.groupDescription
108664550,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/df/76/c8/1351514576.webp,426697-C,16,bj,1100000.0,flat,sale,88.0,True,2,2,Barrio Lista,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4292074,-3.6751032,False,https://www.idealista.com/inmueble/108664550/,"ÚNICA INMOBILIARIA ofrece esta linda vivienda para entrar a vivir a unos pasos de la emblemática calle José Ortega y Gasset. Una gran oportunidad para parejas, familias o como inversión. Este encantador piso exterior de 88 metros cuadrados ha sido completamente reformado y amueblado con un enfoque de calidad y diseño moderno, lo tiene todo para que comiences a disfrutarlo desde el primer día.  Cuenta con un salón-comedor exterior muy luminoso, cocina equipada con electrodomésticos de alta gama, aseo de cortesía, área de lavandería independiente y dos cómodas habitaciones en suite, ambas con armarios empotrados. La finca se encuentra muy bien conservada con acceso para personas con discapacidad. Cada rincón ha sido cuidadosamente pensado para maximizar el espacio y la funcionalidad. Ubicación Ideal a unos pasos de la plaza del Márquez de Salamanca y las calles José Ortega y Gasset y Príncipe de Vergara, una zona excepcional que destaca por su excelente calidad de vida.  Aquí encontrarás una amplia oferta de servicios, desde supermercados y tiendas hasta restaurantes y cafeterías, todo a pocos pasos de tu puerta. La conexión de transporte público es inmejorable, lo que te permitirá moverte con facilidad por toda la ciudad. Además, la zona cuenta con parques y espacios verdes, perfectos para disfrutar de momentos al aire libre. No dejes pasar la oportunidad de adquirir este maravilloso piso en una de las zonas más deseadas de Madrid. Si buscas un hogar lleno de vida, en un entorno privilegiado y con todas las facilidades, esta es tu oportunidad. ¡Ven a descubrirlo y enamórate de tu próximo hogar! ¡Contáctanos hoy mismo para más información y agenda tu visita! Tu nuevo hogar te está esperando. Por respeto a la privacidad del propietario, Las fotografías del inmueble en esta publicación son referenciales. Sin embargo, estaremos encantados de proporcionarte toda la información necesaria y coordinar una visita para que puedas conocer el piso en persona. No dudes en contactarnos para resolver cualquier duda o para agendar una cita. ¡Estamos aquí para ayudarte a encontrar tu nuevo hogar! En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia.",False,good,False,True,12500.0,False,False,False,False,[],False,False,1100000.0,€,flat,,"Lista, Madrid",Piso,,,,,,,
108368237,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/63/f2/e9/1342017281.webp,2110/21100022/379,36,1,315000.0,flat,sale,148.0,True,3,2,Barrio San Fermín,Madrid,Madrid,Usera,es,San Fermín,40.3673281,-3.6872716,False,https://www.idealista.com/inmueble/108368237/,"""ESTUPENDA VIVIENDA EN VENTA Excelente vivienda de tres dormitorios y dos baños. Se encuentra en la 1ª planta de un edificio residencial. y cuenta con garaje y trastero. Dispone de ascensor. Situado en SAN FERMIN en el distrito de Usera. La vivienda se distribuye en tres dormitorios, armarios empotrados, salón-comedor con acceso a terraza, cocina independiente y dos baños. Cuenta con cocina amueblada y equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Se encuentra ubicado en San Fermin, Usera. Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es San Fermin-Orcasur. La parada de autobús más cercana es Avenida de los Rosales-Rutilo y se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 5 minutos andando.  En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, existen 2 farmacias a menos de 300 metros. Además, a menos de 500 metros también puedes encontrar un supermercado, un banco. La zona cuenta con una amplia oferta de entretenimiento con un gimnasio, múltiples parques, bares, restaurantes y comercios a pocos minutos de la vivienda. En cuanto al transporte privado, la zona dispone de parkings privados, diversos parkings públicos y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la M-40, Avenida de Andalucia y la Avenida de los Rosales.  Estado de la vivienda: vacante"".",True,good,False,True,2128.0,True,False,True,False,[],False,False,315000.0,€,flat,,"San Fermín, Madrid",Piso,True,True,,330000.0,15000.0,5.0,
108588007,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d4/64/6f/1349768139.webp,07621,34,2,850000.0,penthouse,sale,203.0,True,3,2,Barrio El Pinar- Punta Galea,Madrid,Las Rozas de Madrid,El Pinar- Punta Galea,es,El Pinar- Punta Galea,40.5367239,-3.8905917,False,https://www.idealista.com/inmueble/108588007/,"Descubre este espectacular ático ubicado en una de las mejores zonas residenciales, ideal para quienes buscan confort, amplitud y calidad de vida. Al entrar, te recibe un elegante hall de entrada con armario ropero a medida hasta el techo. La cocina, muy amplia y luminosa, cuenta con espacio para mesa de comedor diario, muebles con gran capacidad de almacenaje y salida directa a una terraza de ensueño, perfecta para disfrutar de agradables veladas, barbacoas y unas vistas despejadas. El salón-comedor, con grandes ventanales, ofrece un ambiente cálido y abierto, con acceso directo a otra gran terraza, lo que aporta una luminosidad y amplitud excepcionales. La suite principal incluye un espacioso armario empotrado hasta el techo, baño completo y un rincón ideal para zona de trabajo o estudio y salida directa a una terraza. Completan la vivienda dos habitaciones dobles con armarios empotrados y un baño completo adicional que da servicio a ambas. �️ Dispone de calefacción individual por gas natural y climatización por conductos (aire frío/calor) en toda la vivienda. Los suelos de tarima flotante y los toldos instalados en ambas terrazas aportan calidez y confort. Incluye una plaza de garaje de 40 m² y un trastero de 16 m², ambos de gran tamaño y muy prácticos. � La urbanización es una de las más completas de la zona: ✔️ 3 piscinas para adultos y 3 infantiles ✔️ Zonas de juegos infantiles ✔️ 3 pistas de pádel ✔️ Amplias zonas ajardinadas y espacios comunes muy cuidados � Excelente ubicación: A solo 5 minutos del Centro Comercial “La Tortuga”, con supermercados, farmacias, colegios y todos los servicios necesarios. Acceso rápido a A-6 y M-50 y paradas de autobús a solo 100 metros. ✨ Una vivienda única, lista para entrar a vivir y disfrutar de la tranquilidad sin renunciar a la comodidad de tenerlo todo cerca. � ¡Contáctanos y ven a visitarlo!",True,good,False,True,4187.0,True,False,False,False,[],False,False,850000.0,€,flat,penthouse,"El Pinar- Punta Galea, Las Rozas de Madrid",Ático,True,True,,,,,
108721630,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b9/3b/e5/1353162083.webp,13  1,6,,332751.0,flat,sale,88.0,True,3,2,"Calle de Venancio Martín 16 y y Asención Bielsa, 17",Madrid,Madrid,Puente de Vallecas,es,Numancia,40.3978176,-3.6615762,True,https://www.idealista.com/obra-nueva/108721630/,"Numancia Suites – Viviendas de obra nueva con diseño y rentabilidad en Madrid Descubre Numancia Suites, una exclusiva promoción de obra nueva compuesta por 22 viviendas modernas, funcionales y luminosas. Diseñadas para ofrecer confort, eficiencia y estilo, cada unidad cuenta con una distribución optimizada, cocina completamente equipada, baños terminados, armarios empotrados y estores a medida que garantizan privacidad y comodidad desde el primer día. Los acabados contemporáneos y los materiales cuidadosamente seleccionados aportan un alto nivel de calidad y bienestar. Ubicadas en una zona con alta demanda y escasa oferta de obra nueva, estas viviendas representan una excelente oportunidad de inversión, en un entorno en plena transformación, con gran potencial de revalorización a corto y medio plazo. No dejes pasar esta oportunidad de adquirir una propiedad con todo lo que buscas: diseño, confort y proyección.",False,newdevelopment,True,False,3781.0,False,False,False,False,[],False,False,332751.0,€,flat,,"Numancia, Madrid","Piso en Calle de Venancio Martín 16 y y Asención Bielsa, 17",,,False,,,,
109005833,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/13/da/00/1361508435.webp,,18,4,230000.0,flat,sale,90.0,True,3,1,"calle de San Miguel Arcángel, 12",Madrid,Guadarrama,,es,,40.673661,-4.084903,True,https://www.idealista.com/inmueble/109005833/,"En el Municipio de Guadarrama, dentro del Casco Urbano, Vivienda de 3 Dormitorios, CASSA Inmobiliaria presenta en exclusiva el piso ideal para quienes buscan calidad, confort y rentabilidad. Ubicado en la cuarta planta de un edificio con ascensor recién instalado (uso con llave individual para mayor seguridad), esta vivienda combina comodidad, eficiencia y una excelente distribución. Características destacadas: * Calefacción de gas natural, para un confort térmico óptimo todo el año. * Suelos de tarima y ventanas Climalit con cámara de aire y rotura térmica, que aseguran un excelente aislamiento y ahorro energético. * Entrada por hall recibidor, cocina equipada con acceso a terraza tendedero donde se ubica la caldera. * Amplio salón con salida a una terraza privada perfecta para relajarse al aire libre. * Zona de descanso bien definida, con 3 dormitorios con armarios empotrados y baño completo con ventana. * Portero Automático.  * La comunidad de Propietarios acaba de renovar instalación eléctrica e iluminación de zonas comunes.  Ubicación y conectividad: * A solo 45 km de Madrid, en el corazón de la Sierra, rodeado de naturaleza pero con todos los servicios al alcance. Conexión directa a Madrid por la A-6, y si prefieres transporte público, hay autobuses al Intercambiador de Moncloa cada 10 minutos * Próximo a farmacias, centro médico, colegios, restaurantes y todo tipo de servicios.",False,good,False,True,2556.0,True,False,False,False,[],False,False,230000.0,€,flat,,Guadarrama,"Piso en calle de San Miguel Arcángel, 12",,,,,,,
105504401,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/44/3b/99/1254360549.webp,DS-P77412-2B,22,2,1980000.0,flat,sale,166.0,True,2,2,Barrio Chueca-Justicia,Madrid,Madrid,Centro,es,Chueca-Justicia,40.4256931,-3.6967259,False,https://www.idealista.com/inmueble/105504401/,"DIZA Consultores les presenta piso en edificio clásico con balcones, en una de las calles más tranquilas de Justicia. En la segunda planta de un edificio con fachada clásica construido a mediados del siglo XX, se encuentra este luminoso piso, de 166 metros cuadrados. El piso consta de salón amplio con mirador y balcón, comedor grande con cocina integrada con isla. La zona de descanso consta de dos dormitorios dobles en suite. La ubicación de la propiedad es inmejorable, se encuentra en la mejor zona de Justicia, junto a la iglesia de Santa Bárbara, muy cerca de la mejor zona de tiendas de moda y galerías de arte de Madrid. El piso actualmente se encuentra para actualizar. El Barrio Justicia es una de las zonas más cosmopolitas y chic de Madrid. Gracias a la amplia oferta cultural y comercial, junto a las cuidadas fachadas de sus edificios, recuerda a sus vecinos a la sensación de estar en un barrio parisino. Estaremos encantados de atenderle. DIZA Consultores Inmobiliarios Inmobiliaria de lujo en Madrid especializada en comprar, vender y alquilar pisos en las zonas premium de Madrid: Barrio de Salamanca, Almagro, Chamartín, Retiro, Pozuelo, Aravaca, Boadilla. Convertimos Sueños en Hogares.",False,good,False,True,11928.0,False,False,False,False,[],False,False,1980000.0,€,flat,,"Chueca-Justicia, Madrid",Piso,,,,,,,
109174463,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9f/83/2c/1366468034.webp,MI-1359,26,2,434000.0,flat,sale,162.0,True,4,2,calle Virgen de Loreto,Madrid,Alcalá de Henares,El Pilar - Bripac,es,,40.5025088,-3.3453961,False,https://www.idealista.com/inmueble/109174463/,"¡Descubre este espectacular piso en venta que combina comodidad y estilo! Con un amplio espacio de 162 m² construidos y 127 m² útiles, este hogar cuenta con 4 dormitorios, perfectos para familias o para quienes buscan espacio adicional. La cocina independiente está totalmente equipada, lista para dar rienda suelta a tu creatividad culinaria. El salón, luminoso y acogedor, se conecta a una encantadora terraza donde disfrutar de momentos al aire libre. Este piso tiene 2 baños modernos y está diseñado con una pintura lisa que aporta un toque contemporáneo. La calidad de los materiales se refleja en las puertas lacadas en blanco y en los suelos de tarima. Además, cuenta con 5 armarios empotrados que ofrecen un amplio espacio de almacenamiento. La calefacción de gas natural y el aire acondicionado en el salón y la habitación principal garantizan el confort durante todo el año. Ubicado en una finca bien mantenida con dos ascensores, este piso es ideal para quienes buscan comodidad y accesibilidad. La orientación sur-oeste permite que la luz natural inunde cada rincón, creando un ambiente cálido y acogedor. Incluye una plaza de garaje y un trastero, lo que añade aún más valor a esta magnífica propiedad. No dejes pasar la oportunidad de vivir en un lugar que lo tiene todo. ¡Contacta ahora para más información y ven a verlo!",True,good,False,True,2679.0,True,False,False,False,[],False,False,434000.0,€,flat,,"El Pilar - Bripac, Alcalá de Henares",Piso en calle Virgen de Loreto,True,True,,,,,
108599392,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/53/bb/c8/788349477.webp,03764,16,3,670000.0,flat,sale,95.0,True,2,2,Barrio Bernabéu-Hispanoamérica,Madrid,Madrid,Chamartín,es,Bernabéu-Hispanoamérica,40.4510754,-3.6672615,False,https://www.idealista.com/inmueble/108599392/,"La Inmobiliaria Internacional CPM gestiona este estupendo y luminoso piso reformado y sin amueblar, de 95 m2, 2 dormitorios y terraza, cercano al metro de Alfonso XIII, que consta de los siguientes elementos: Hall de entrada. Una cocina con office totalmente equipada, con todos los electrodomésticos incluidos. Un gran salón comedor, muy luminoso, con amplios ventanales, que dan salida a una terraza con estupendas vistas de la zona. 2 habitaciones, la principal en suite con un aseo incorporado; todas ellas con armarios empotrados hasta el techo. Un baño completo.    El piso totalmente reformado y sin amueblar, dispone de suelo de tarima de madera natural, puerta blindada, ventanas Climalit, aire acondicionado, agua caliete y calefacción por caldera individual de gas natural.  Sobre la ubicación del piso, es privilegiada, ya que se encuentra próximo al metro de Alfonso XIII. El Acceso a la M-30 Y M-40 es muy rápido. Alrededor del piso se encuentran varios centros comerciales (Palacio de hielo, CC Arturo Soria Plaza y el Corte Inglés, del Campo de las Naciones), hospital (Hospital San Rafael) colegios (IES Clara del Rey, colegio Padre Poveda), parque (Parque Berlín) guarderías, farmacias, restaurantes, zonas de ocio e instalaciones deportivas.",True,good,False,True,7053.0,True,False,False,False,[],False,False,670000.0,€,flat,,"Bernabéu-Hispanoamérica, Madrid",Piso,,,,,,,Destacado
108906739,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bc/7e/6a/1358550645.webp,4305,30,1,165000.0,studio,sale,30.0,True,0,1,calle del Convenio,Madrid,Madrid,Puente de Vallecas,es,San Diego,40.3902007,-3.6730272,False,https://www.idealista.com/inmueble/108906739/,"ALTOR ASESORES VENDE Estudio exterior en zona tranquila de Madrid  Acogedor estudio de 30 m² en buen estado, ideal para una persona o pareja. La vivienda se distribuye en cocina-salón, dormitorio y baño completo. Al ser exterior, cuenta con mucha luz natural durante todo el día. El edificio dispone de sistema de videovigilancia, ofreciendo mayor seguridad y tranquilidad a los residentes. La zona se encuentra en un entorno residencial muy bien comunicado. Está próxima a comercios de barrio, supermercados, colegios y zonas verdes, lo que la convierte en un lugar cómodo y agradable para vivir. Además, dispone de buenas conexiones en transporte público (autobuses y estaciones de metro cercanas) y rápido acceso a las principales vías de la ciudad. Una oportunidad perfecta para quienes buscan una vivienda práctica y luminosa en Madrid.",False,good,False,True,5500.0,True,False,False,False,[],False,False,165000.0,€,flat,studio,"San Diego, Madrid",Estudio en calle del Convenio,,,,,,,
109174814,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b1/d1/b1/1366478912.webp,Villanueva de la Cañada,65,,895000.0,chalet,sale,443.0,,7,4,calle Gavilán,Madrid,Villanueva de la Cañada,Raya del Palancar - Guadamonte,es,,40.430957,-3.9762791,False,https://www.idealista.com/inmueble/109174814/,"Vivienda unifamiliar de 440 m2 construidos, 300 m2 en catastro, sobre una parcela de 1.300 m2 con piscina privada, comedor de exterior con pérgola y barbacoa, huerto, grandes árboles frutales y garaje para varios coches. La vivienda consta de hall, salón comedor, cocina, siete habitaciones dobles, cuatro cuartos de baño, un aseo, una sala polivalente, garaje, bodega, sala para la caldera, comedor de verano y porche. En planta baja tenemos un recibidor, salón comedor amplio con dos ventanales que dan al jardín. Cocina muy luminosa y con acceso a un pequeño porche dando al jardín. Es amplia y equipada con todos los electrodomésticos, cuenta con una gran encimera y mucho mueble de almacenaje. En el distribuidor nos encontramos con un aseo de cortesía y dos habitaciones dobles ambas con grandes baños en suite. El recibidor tiene un gran armario empotrado. Todo el suelo en esta planta es de gres porcelánico, mientras que en las habitaciones el suelo es de tarima de roble flotante. Toda la carpintería exterior de la vivienda es de madera maciza con cristal de climalit, mientras que la carpintería interior tanto de puertas de paso como puertas de armario y barandillas de escalera son de madera de roble noble macizas todas y hechas a medida. En la planta primera nos encontramos con siete estancias de las cuales, cuatro son dormitorios, siendo el más pequeño de trece metros cuadrados. Tras un pasillo con recibidor a pie de escalera que, también se podría convertir en dormitorio, accedemos a una sala polivalente de unos cincuenta y ocho metros cuadrados, que en ella se podrían hacer dos dormitorios o una sala de juegos, cine, despacho, o lo que se necesite. En esta planta hay una terraza muy generosa de unos 20 metros cuadrados, con vistas muy despejadas a la calle principal. A esta terraza se accede a través de uno de los dormitorios. En esta planta, tenemos un cuarto de baño completo, pero existe la posibilidad de sacar otro más sí hiciera falta. El suelo de esta planta es de tarima flotante de roble y está montado sobre rastreles de madera, la carpintería exterior es de madera, mientras que la interior vuelve a ser madera maciza de roble. En la planta sótano hay seis dependencias, una bodega, dos dormitorios, aunque uno de ellos está destinado a sala de calderas, garaje de unos cincuenta metros con capacidad para varios coches, un cuarto de baño amplio y una sala para comer o cenar con chimenea y cocina propia, que es una delicia en verano, para las grandes reuniones familiares o de amigos. En la parte exterior tenemos un gran jardín con piscina y actualmente un pequeño huerto. Existen varios árboles frutales como naranjos, ciruelos, encinas y otras especies que llegada la temporada es una delicia por la cantidad de fruta y verdura que abastecen.  Tenemos un retranqueo mínimo de tres metros a ambos lados de la vivienda tanto en la parte de atrás como en el lateral lo que le da mucha privacidad a la vivienda. Dos puertas de carruaje y una peatonal. La ventaja de esta parcela es que hace esquina con lo cual tiene salida a dos calles. La parcela se sitúa en Villanueva de la Cañada, concretamente en la urbanización Raya de Palancar próximo a Brunete. Muy próximo tenemos la Universidad Alfonso x el Sabio, el parque regional del curso medio del río Guadarrama, la agencia espacial Europea o el campo de club de golf de la dehesa.",True,good,False,,2020.0,True,False,False,False,[],False,False,895000.0,€,chalet,independantHouse,"Raya del Palancar - Guadamonte, Villanueva de la Cañada",Casa independiente en calle Gavilán,True,True,,,,,
104620663,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/90/f0/d2/1226312936.webp,426033,19,1,1649000.0,flat,sale,162.0,True,3,3,Barrio Castellana,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4371841,-3.684991,False,https://www.idealista.com/inmueble/104620663/,"ÚNICA Inmobiliaria ofrece esta fantástica vivienda reformada situada en la emblemática calle Velázquez. Se encuentra en un edificio clásico con dos balcones a la calle.  AUTORIZADO EL ALQUILER DE USO TURISTICO.  Tiene 165 m² distribuidos en salón comedor, cocina integrada, tres dormitorios dobles, tres baños, aseo de cortesía y zona de lavado.  Es una primera planta de orientación este, con sol de mañana.  Tanto en la decoración, como en la reforma, se han utilizado materiales de alta calidad que crean un ambiente elegante y funcional.  Residir en este exclusivo espacio y a escasos metros del parque del Retiro es todo un privilegio, disfrutar de una magnífica ubicación en el emblemático barrio de Salamanca, zona que conserva intacto el aire aristocrático en sus grandes aceras, elegantes edificios y construcciones históricas, a un paso de las tiendas más exclusivas y prestigiosas.  La tranquilidad, la magnífica arquitectura y la variedad de servicios convierten esta zona en una de las más selectas y prestigiosas de la capital. En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",False,good,False,True,10179.0,False,False,False,False,[],False,False,1649000.0,€,flat,,"Castellana, Madrid",Piso,,,,,,,
109185602,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8a/58/a2/1366802562.webp,VIVIENDA EN URBANIZACION CON PISCINA Y PLAZA DE GARAJE,37,3,675000.0,flat,sale,126.0,True,3,2,calle de Juan Duque,Madrid,Madrid,Arganzuela,es,Imperial,40.4104913,-3.720125,False,https://www.idealista.com/inmueble/109185602/,"activa casa vende amplia vivienda en una de las mejores fincas del barrio. Se compone de hall de entrada, amplio salón, 3 dormitorios, 2 baños uno de ellos en suite, cocina y amplia plaza de garaje en la misma finca. Finca con portero físico, jardines y piscina. Construcción de la finca de buenas calidades, suelos de parquet, calefacción individual de gas natural. Se encuentra en una zona privilegiada, rodeada de parques como el Parque Madrid - Río, parque Atenas, Parque de la Cornisa, Jardines del Campo del Moro y cercana a casa de Campo, con todo tipo de servicios, Supermercados, centro comercial, sucursales bancarias, Centro de Salud, Centro de Especialidades, Biblioteca Municipal, Polideportivo, Parque de Bomberos, colegios, institutos y Comercio de proximidad hacen de esta zona un barrio muy agradable en el que vivir y por su cercanía al centro histórico de Madrid, Palacio Real y Catedral de la Almudena. Muy bien comunicada en transporte público, así como varias líneas de autobuses. ¡Llama hoy mismo para concertar una visita! . NOTA: Para viviendas en venta, el precio de venta anunciado no incluye IMPUESTO DE TRASMISIONES PATRIMONIALES, NI GASTOS DE NOTARÍA Y REGISTRO. No se incluyen los muebles que aparecen en las fotografías. Este anuncio puede contener errores, se muestra a título informativo y comercial de la información recibida y no tiene responsabilidad contractual.",True,good,False,True,5357.0,True,False,False,False,[],False,False,675000.0,€,flat,,"Imperial, Madrid",Piso en calle de Juan Duque,True,True,,,,,
107088664,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fb/4c/12/1302624163.webp,VM2501025,15,4,2019000.0,flat,sale,215.0,False,3,3,calle de Padilla,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4297676,-3.6730443,False,https://www.idealista.com/inmueble/107088664/,"PISO LUMINOSO A ESTRENAR EN LISTA Estrene una vivienda funcional y acogedora en una finca clásica perfectamente cuidada con portal espectacular. Una cuarta planta interior a un amplio patio de manzana que le proporciona una luz fantástica durante todo el día por su orientación sur. Tres dormitorios dobles, dos de ellos con baño en suite, y una amplia zona de día con salón y cocina amueblada y totalmente equipada, la convierten en una opción ideal para vivir en el distrito más representativo de la ciudad, o simplemente invertir en un activo único, perfectamente ubicado, rodeado de todo tipo de servicios para el día a día. ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",False,good,False,True,9391.0,False,False,False,False,[],False,False,2019000.0,€,flat,,"Lista, Madrid",Piso en calle de Padilla,,,,,,,
105577226,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f2/03/25/1333087635.webp,,30,,205000.0,chalet,sale,76.0,,2,1,"calle Henares, 661",Madrid,Colmenar de Oreja,,es,,40.0730247,-3.506165,True,https://www.idealista.com/obra-nueva/105577226/,"ALFA INMOBILIARIA pone a su disposición excelente chalet INDEPENDIENTE en la tranquila Urbanización Balcones del Tajo. El inmueble se enmarca en una parcela de 1.070 m2, por lo que ofrece distintas opciones de disfrute. Ubicada en tranquila zona residencial con garita y barras de seguridad a la entrada de la urbanización. La vivienda cuenta con 76,50 m2 construidos distribuidos en hall de entrada, salón-comedor, cocina, 2 dormitorios y cuarto de baño.  - Salón-comedor-cocina: 33m2. - Frontal de aproximadamente 4 m2 para amueblar la cocina. - Dormitorio 1: 13 m2. - Dormitorio 2: 11 m2. - Baño: 4,50 m2 La cubierta es plana con aislamiento térmico XPS e impermeabilizada con acabado en gravilla. La carpintería exterior color blanco de PVC. Las divisiones interiores de la vivienda se realizarán mediante tabiques de ladrillo. En toda la vivienda se instala pavimento porcelánico imitación madera con rodapié de madera a juego con las carpinterías interiores.  Sistema de climatización-calefacción con bomba de calor 3x1 en todas las dependencias con termostatos independientes. Radiador toallero en el baño. Agua caliente mediante termo eléctrico de 150 litros. NO PIERDAS LA OPORTUNIDAD DE VENIR A VISITARLO. PUEDES CONSULTARNOS SIN COMPROMISO POR NUESTRA FINANCIACIÓN DE HASTA EL 100%.",False,,True,,2697.0,True,False,False,False,[],False,False,205000.0,€,chalet,independantHouse,Colmenar de Oreja,"Casa independiente en calle Henares, 661",True,True,False,,,,
107072029,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fc/90/56/1358342686.webp,TNC/24/P249,92,,2200000.0,chalet,sale,743.0,,8,7,avenida del Guadalix,Madrid,Ciudalcampo,,es,,40.6266949,-3.5945662,False,https://www.idealista.com/inmueble/107072029/,"TU NUEVA CASA vende esta preciosa villa de lujo independiente en Ciudalcampo, una de las zonas más exclusivas en el norte de Madrid, cuenta con una parcela de 3900m2 en una zona residencial y privada con vistas a la sierra de Madrid y campo de golf. Se distribuye en dos plantas con un total de 743m2, la primera planta cuenta con un amplio hall, salón con grandes ventanales que aportan un espacio acogedor lleno de luz acompañado con la cálidez de una chimenea, un despacho, un dormitorio con baño completo y vestidor, un aseo, cocina amueblada con office y chimenea, zona de servicio con entrada independiente, con dormitorio y baño más cuarto de lavado, zona ajardinada y garaje con capacidad para seis coches. La segunda planta se distribuyen a través de vestíbulo con un gran ventanal y dos armarios empotrados, cinco dormitorios todos con vestidor y baño, excepto en la suite que además de baño completo con jacuzzi, ducha y sauna, cuenta con una bonita chimenea. Suelos de mármol en toda la vivienda y tarima en las habitaciones, luces led, carpinteria de aluminio blanco con cristal climalit, calefacción de gas natural, aire acondicionado en todas las estancias, videoportero, piscina, zona de solarium y jardines que cuentan con una diversa variedad de arbolado. La urbanización Ciudalcampo pertenece a los municipios de San Sebastián de los Reyes y Colmenar Viejo con acceso desde la A1 km. 28, dispone de zona dotacional como colegio internacional SEK, Club deportivo Race, campo de golf, pádel, tenis, hípica y piscina entre otros. Vigilancia 24 horas con patrullas y control de accesos. A tan solo 10 minutos del hospital Infanta Sofía. No esperes más y solicita una visita a la casa de tus sueños! [IW].",True,good,False,,2961.0,True,False,False,False,[],False,False,2200000.0,€,chalet,independantHouse,Ciudalcampo,Casa independiente en avenida del Guadalix,True,True,,2350000.0,150000.0,6.0,
109181143,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fd/c2/e8/1366679477.webp,,36,1,320000.0,flat,sale,46.0,False,1,1,calle de Fuencarral,Madrid,Madrid,Centro,es,Chueca-Justicia,40.4276617,-3.7001934,False,https://www.idealista.com/inmueble/109181143/,"Agencia inmobiliaria Activa Casa VENDE: Piso de 46 m2 en plena calle Fuencarral en barrio Chueca-Justicia. Distribuido en entrada, salón y cocina con tres ventanas a patio y un ventanal a un segundo patio. Habitación grande con dos ventanas y baño completo con ventana.  Ubicado en finca representativa de 1900 con ascensor. En plena calle Fuencarral, entre la Gran Via y la Glorieta de Bilbao, a escasos metros de Tribunal y la Plaza Bareló, rodeada de todo tipo de servicios y bien comunicada.",False,renew,False,False,6957.0,True,False,False,False,[],False,False,320000.0,€,flat,,"Chueca-Justicia, Madrid",Piso en calle de Fuencarral,,,,,,,
