propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,externalReference,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
108428971,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/7a/7b/c0/1344602198.webp,25,5,650000.0,flat,sale,115.0,True,4,2,"calle del Gasómetro, 1",Madrid,Madrid,Arganzuela,es,Acacias,40.4057417,-3.708239,True,https://www.idealista.com/inmueble/108428971/,"Piso amplio, 4 dormitorios, 2 baños, 5º planta, exterior, con mucha luz, a reformar, actualizar. Salón amplio, terraza balcón, 4 dormitorios con armarios empotrados, 2 baños, cocina amplia. Es un 5º, exterior, con mucha luz, la finca cuenta con dos ascensores, portero físico, calefacción central. Inmejorable zona, barrio Acacias, distrito Arganzuela, al lado de la Puerta de Toledo, frente al Rastro, frente a la plaza de la Chimenea, Casi en el centro de Madrid. Zona con excelente oferta de comercios y servicios, con muy buenas comunicaciones.",False,renew,False,True,5652.0,True,False,False,False,[],False,False,650000.0,€,flat,"Acacias, Madrid","Piso en calle del Gasómetro, 1",Destacado,,,,,,,,
108455835,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7d/6d/5e/1347700079.webp,45,4,1500000.0,flat,sale,175.0,True,3,3,calle del Doctor Esquerdo,Madrid,Madrid,Barrio de Salamanca,es,Fuente del Berro,40.4280705,-3.6683921,False,https://www.idealista.com/inmueble/108455835/,"LA CASA AGENCY presenta esta vivienda de 175 m² con garaje y trastero. Situada en una finca con solo dos inmuebles por planta, que en 2017 fue sometida a una transformación completa que actualizó su estructura, distribución y calidades a los estándares actuales, lo que nos ofrece un ambiente de máxima privacidad en un entorno residencial cuidado, tranquilo y con una gestión moderna y eficiente. Esta vivienda ha sido diseñada con una distribución elegante y muy funcional. Cuenta con tres dormitorios, dos de ellos con baño en suite, un tercer baño completo, despacho independiente, y una amplia cocina con zona de office y espacio de tendedero. Todos los espacios están pensados para ofrecer comodidad, amplitud y fluidez, adaptándose fácilmente a las necesidades de una familia o de quienes valoran estancias versátiles y bien aprovechadas. Gracias a su excelente orientación y a los grandes ventanales distribuidos en toda la vivienda, disfruta de una luminosidad natural excepcional durante todo el día, lo que refuerza el carácter acogedor de cada una de las estancias. La vivienda ha sido reformada con materiales de primeras calidades y cuidada hasta el más mínimo detalle. Está equipada con un sistema de climatización por aerotermia, que permite un uso eficiente de la energía y un confort térmico constante durante todo el año. Además, todas las persianas de la vivienda están domotizadas, lo que añade comodidad y funcionalidad al día a día, permitiendo su control automático o remoto. El precio de venta incluye una plaza de garaje y trastero, ubicados en la misma finca. Además, el edificio ofrece acceso a una terraza comunitaria en la azotea, desde la que se puede disfrutar de impresionantes vistas abiertas al skyline madrileño, un espacio ideal para relajarse o desconectar sin salir de casa. La renta mensual que percibe actualmente este inmueble es de 2.800€.  La ubicación es uno de los principales valores de esta propiedad. Ubicada en una de las avenidas más conocidas y mejor comunicadas de Madrid, con acceso directo a múltiples zonas del centro y conexión rápida con la M-30. A su alrededor se encuentran barrios tan emblemáticos como Goya, Ibiza o Niño Jesús, así como el Parque del Retiro, a escasa distancia, que ofrece un entorno natural incomparable para pasear, hacer deporte o simplemente disfrutar del aire libre. ¡Contáctanos hoy mismo para concertar una visita!",False,good,False,True,8571.0,True,False,False,False,[],False,False,1500000.0,€,flat,"Fuente del Berro, Madrid",Piso en calle del Doctor Esquerdo,Destacado,LCM37162,True,True,,,,,
108313731,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/52/8d/d6/1340417610.webp,53,,560000.0,chalet,sale,301.0,,4,3,calle Cabrera,Madrid,Alcalá de Henares,Val,es,,40.4858774,-3.3420364,False,https://www.idealista.com/inmueble/108313731/,"**Casa Adosada en Alcalá de Henares - Tu Nuevo Hogar Espera por Ti** Descubre esta espectacular casa adosada en la encantadora Alcalá de Henares, un lugar ideal para disfrutar de la vida en familia. Con una superficie construida de 301 m², esta vivienda se distribuye en cuatro plantas, ofreciendo un amplio espacio para cada miembro del hogar. La entrada, orientada al noreste, te da la bienvenida a un hall que conecta con una cocina luminosa y un salón comedor acogedor, donde una chimenea añade un toque cálido y especial. Desde el salón, accedes a una terraza perfecta para disfrutar del aire libre. Dispone de piscina comunitaria. En la primera planta, encontrarás cuatro dormitorios, todos equipados con armarios empotrados y suelos de parquet que brindan confort y estilo. Además, cuenta con dos baños, uno de ellos en suite, asegurando privacidad y comodidad para todos. La buhardilla diáfana, con ventanas Velux que permiten la entrada de luz natural, se presenta como un espacio versátil que puede adaptarse a tus necesidades. El sótano es otro gran atractivo de esta propiedad. Con un garaje con capacidad para dos coches y dos habitaciones que pueden ser utilizadas como trastero o para otros usos, tendrás todo el espacio que necesitas. La calefacción y el agua caliente son suministrados por gas natural, con una caldera nueva que garantiza eficiencia energética. No dejes pasar la oportunidad de vivir en esta maravillosa casa adosada. Con acceso inmediato a la vivienda y la posibilidad de personalizarla a tu gusto, este inmueble se convierte en una opción ideal para quienes buscan comodidad y estilo en Alcalá de Henares. ¡Ven a visitarla y enamórate de tu nuevo hogar!",True,renew,False,,1860.0,True,False,False,False,[],False,False,560000.0,€,chalet,"Val, Alcalá de Henares",Chalet adosado en calle Cabrera,Destacado,,True,True,terracedHouse,,,,
101359740,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/30/f7/cf/1119609486.webp,28,1,1449000.0,flat,sale,186.0,True,3,3,paseo de la Castellana,Madrid,Madrid,Tetuán,es,Cuzco-Castillejos,40.4571286,-3.6900017,False,https://www.idealista.com/inmueble/101359740/,"Infocasa Consulting pone a la venta: Extraordinaria vivienda exterior en una de las zonas más demandadas de Madrid ( Cuzco) Inmueble totalmente reformado en el Paseo de la Castellana, en la primera planta con orientación este. Consta de 3 habitaciones de gran tamaño con 3 baños, 2 de ellos en suite, cuenta con cuarto de lavandería y despensa. Se entrega totalmente amueblado con muebles de diseño hechos a medida, acabados en madera y una excelente iluminación mediante luces LED. A unos diez minutos caminando desde el piso accederá a la reformada zona de la Avenida del General Perón que ha incrementado el uso peatonal, los parques infantiles y las zonas verdes. La cercanía al Estadio Santiago Bernabéu, la Torre Picasso, y la zona de Azca que comenzará con el proyecto Renazca que remodela/optimiza/mejora toda la zona con una inversión de más de 40 millones de euros, incrementará el precio del m2 del piso. Igualmente el proyecto Madrid Nuevo Norte, que es un referente a nivel nacional y europeo, afectará de forma directa al valor de la zona. No dude en llamarnos para concertar visita, estaremos encantados de atenderles. Les esperamos. -.",False,good,False,True,7790.0,True,False,False,False,[],False,False,1449000.0,€,flat,"Cuzco-Castillejos, Madrid",Piso en paseo de la Castellana,Destacado,02458,,,,,,,
105103215,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/df/bd/3f/1242281653.webp,53,2,950000.0,flat,sale,95.0,True,2,2,calle de Alfonso Rodríguez Santamaría,Madrid,Madrid,Chamartín,es,El Viso,40.4491024,-3.68458,False,https://www.idealista.com/inmueble/105103215/,"Inmobiliaria Busco Tú Piso pone a su disposición precioso piso reformado en una de las mejores zonas de Madrid, a 7 minutos del Estadio Santiago Bernabeú. Zona residencial bien comunicada con los metros de República Argentina, Concha Espina, Nuevos Ministerios y con varias líneas de autobús próximas. Se encuentra en una finca residencial, muy tranquila y próxima a supermercados, restaurantes, cafeterías, farmacias, bancos, . Actualmente está alquilado por 2300 euros, por lo que es ideal para inversores. Características: - 95 m2 distribuidos en cocina abierta a salón, 2 dormitorios y 2 baños. - Se vende amueblado. - Muy luminoso. Exterior. - La cocina está abierta a salón, con mucho espacio de almacenaje y totalmente equipada: frigorífico, lavavajillas, vitrocerámica, horno, microondas.. . - Amplio salón- comedor. - Dispone de 2 dormitorios con cama de matrimonio y armario empotrado. - Tiene 2 baños, uno exterior y el otro en suite. La vivienda cuenta con calefacción central, ventanas climalit, aire acondicionado en todas las estancias, suelo de tarima. Totalmente reformado con muebles a medida. Tiene también instalación de home-cinema. Finca con ascensor.",False,good,False,True,10000.0,True,False,False,False,[],False,False,950000.0,€,flat,"El Viso, Madrid",Piso en calle de Alfonso Rodríguez Santamaría,Destacado,BER45-5,,,,,,,
108508810,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/64/d9/47/1351540993.webp,44,1,350000.0,flat,sale,91.0,True,3,1,CL AMPARO USERA,Madrid,Madrid,Usera,es,Moscardó,40.3893825,-3.6997161,False,https://www.idealista.com/inmueble/108508810/,"Somos PROPIETARIOS, no pagues comisiones ni gastos de gestión ocultos. ¡LUZ NATURAL TODO EL AÑO! Piso exterior de 3 Dorm. junto a Madrid Río – Gastos de notaría incluidos si reservas este verano   Por qué te enamorará •Exterior y muy luminoso: ventanales en varias orientaciones que aseguran sol y ventilación natural durante todo el día. •Ubicación imbatible: oFrente a Av. Antonio López (50 m). oA menos de 200 m del Centro Comercial Plaza Río 2 y de los paseos de Madrid Río. oMetro Legazpi e intercambiador a 5 min andando. oBicimad, bus y M‑30 a 2 min. •Ahorra este verano: ¡nos ocupamos de los gastos de notaría en operaciones formalizadas antes del 30‑09‑2025! •Venta directa – sin comisiones: tratas solo con los propietarios.   Distribución cómoda y funcional •Salón independiente, muy luminoso, ideal para zona TV + comedor. •3 dormitorios dobles (Exterior y patio de manzana). •Cocina independiente. •Baño completo con ventana. •Aire acondicionado split frío/calor instalado.   Detalles que suman valor CaracterísticaDatos Planta: 1. ª exterior (1950) – sin ascensor Estado: Segunda mano en buen estado Certificado energético: Consumo 151 kWh/m² año – Emisiones 26 kg CO₂/m² año Precio m²: 3 846 €/m² (por debajo de la media de la zona)   Adaptable a tu estilo •Perfecto para entrar a vivir desde el primer día, gracias a su buen estado de conservación. •¿Prefieres personalizarlo? Gran potencial de reforma a medida. Podemos encargarnos de todo: oTe presentamos un proyecto integral llave en mano adaptado a tus gustos y presupuesto. oAsesoramiento en diseño, materiales y tramitación de licencias.   Entorno y servicios Colegio, instituto y guardería en menos de 5 min; hospitales 12 de Octubre y Fundación Jiménez Díaz a un corto trayecto; supermercados Día, Mercadona y Ahorramás a pie; zonas verdes, polideportivo Orcasitas y oferta gastronómica en Matadero‑Legazpi.   Perfecto para… •Familias que buscan luz, amplitud y zonas verdes sin renunciar a la cercanía al centro. •Inversores: demanda continua de alquiler por la excelente conexión M‑30 / transporte público y la cercanía al distrito Centro. •Amantes del diseño que quieran crear un hogar a su medida con nuestro apoyo profesional.   ¿Te imaginas vivir aquí? Llámanos o envíanos WhatsApp y agenda tu visita. Recuerda: firmando este verano te regalamos los gastos de notaría. ¡No dejes escapar esta oportunidad única junto a Madrid Río!",False,good,False,False,3846.0,True,False,False,False,[],False,False,350000.0,€,flat,"Moscardó, Madrid",Piso en CL Amparo Usera,Destacado,A229,,,,,,,
108488523,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d2/76/8b/1346404890.webp,68,5,850000.0,duplex,sale,260.0,True,4,3,calle Mar del Norte,Madrid,Coslada,El Puerto,es,,40.4203323,-3.5720874,False,https://www.idealista.com/inmueble/108488523/,"31Real Servicios Inmobiliarios vende esta espectacular vivienda tipo ático dúplex de 260 m² construidos, ubicada en una urbanización privada con piscina y conserje físico en la zona nueva de Coslada. Una propiedad única por dimensiones, comodidades y calidad de vida. � Planta baja (142 m²): Tres dormitorios amplios y luminosos Dos baños completos, uno de ellos en suite Gran vestidor independiente Cocina equipada con acceso a tendedero Salón comedor con excelente entrada de luz natural Distribución práctica y estancias completamente independientes Aire por conductos en toda la vivienda � Planta superior (118 m²): Impresionante terraza de esquina, equipada con césped artificial, barbacoa, zona de tumbonas, barbacoa y jacuzzi integrado, ideal para relajarse en cualquier época del año Parte cerrada de la terraza transformada en una estancia diáfana multifuncional, que incluye: Zona de dormitorio Espacio de estar Cocina integrada Baño completo con plato de ducha Este nivel adicional ofrece múltiples posibilidades de uso: zona de invitados, apartamento independiente, despacho o espacio de ocio privado. � Urbanización cerrada con servicios exclusivos: Piscina comunitaria Conserje físico Entorno privado, seguro y familiar � Incluido en el precio: Plaza de garaje con capacidad para 2 vehículos Enorme trastero con armarios empotrados � Ubicación privilegiada – Calle Mar del Norte, Coslada (Madrid) Situada en una de las zonas más modernas y demandadas de Coslada, rodeada de servicios y con excelentes comunicaciones: Cercanías Renfe (línea C2 y C7 – Estación Coslada Central) Metro línea 7 (Barrio del Puerto a pocos minutos) Autobuses urbanos e interurbanos Fácil acceso a M-40, M-45, M-50 y A-2 Cercanía a supermercados, centros educativos, parques, instalaciones deportivas y todo tipo de comercios � Una oportunidad única para quienes buscan una vivienda amplia, luminosa, con gran terraza privada y múltiples opciones de uso. � Para más información o concertar una visita, contactá con 31Real Servicios Inmobiliarios. ¡Este ático dúplex tiene todo lo que buscás!",False,good,False,True,3269.0,True,False,True,False,[],False,False,850000.0,€,flat,"El Puerto, Coslada",Dúplex en calle Mar del Norte,Destacado,31802,True,True,duplex,,,,
107793369,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d2/44/14/1323916144.webp,82,,465000.0,chalet,sale,258.0,,5,3,El Álamo,Madrid,El Álamo,,es,,40.2267961,-3.994437,False,https://www.idealista.com/inmueble/107793369/,"Espectacular chalet independiente de esquina ubicado sobre una parcela de 800m que esta en alto y le confiere espectaculares vistas a la sierra madrileña.  La vivienda tiene 258m distribuidos en 2 cómodas plantas, mas una zona a nivel de parcela para aparcamiento y un semi sótano para almacenaje de enseres. Del mismo modo cuenta con una caseta secundaria de 20m ideal para material de jardín y piscina. La vivienda tiene excelentes calidades, con mucha claridad y luminosidad. En la planta calle encontramos un maravilloso porche exterior con pergola, amplio recibidor, salón independiente de 25m con chimenea y salida al porche de 19m, zona de armario gabanero, baño con plato de ducha, habitacion y cocina de 12m con salida igualmente al porche. En la primera planta hay 4 amplias y luminosas habitaciones, siendo la principal tipo suite con vestidor y baño con plato de ducha. El baño secundario tiene bañera. En la planta baja donde esta el acceso rodado a la parcela, tiene un garaje cubierto para un coche y espacio para hasta 6 vehículos mas, sobre la amplia zona de hormigón impreso. Cuenta así mismo con una plana semi sótano de 55m con luz y ventilación natural ideal para zona de trastero o bodega. Parcela con amplia zona solada con hormigón impreso, zona de arboles frutales y zona de huerto, maravillosa piscina privada y zona de barbacoa con pozo decorativo, así como muro perimetral de obra. ¿Todavía no te hemos convencido de venir a visitar esta magnifica vivienda, en la que pasar jornadas infinitas de alegría y disfrute con familia y amigos? [IW].",True,good,False,,1802.0,True,False,True,False,[],False,False,465000.0,€,chalet,El Álamo,Casa independiente,Destacado,3973,True,True,independantHouse,,,,
108707070,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/a4/c2/6b/1352734758.webp,52,,1600000.0,chalet,sale,463.0,,9,5,CL MARIA AUXILIADORA,Madrid,Majadahonda,Zona Carretera del Plantío,es,,40.4719518,-3.866637,False,https://www.idealista.com/inmueble/108707070/,"INMOHEN VENDE, MAGNIFICO CHALET INDEPENDIENTE EN EL CENTRO DE MAJADAHONDA. NO COBRAMOS COMISION AL COMPRADOR. Vivienda con tres amplias plantas, y posibilidad de dividir en tres viviendas.  Distribuida: - planta Baja: Hall, Salón -comedor, cocina grande con salida al jardín, Baño completo, dormitorio 1, y dormitorio principal con baño. -Planta primera: Hall, Salón con chimenea, dormitorio, Cocina, Baño y 3 dormitorios mas con otro baño. -planta Sótano: Garaje dos coches, Bodega Salón Juegos, Baño, y 3 dormitorios. La situación es inmejorable, da a dos calles y tiene todos los servicios al lado, La Gran Vía de Majadahonda está a 5 minutos andando. ESTAMOS ENCANTADOS DE MORTRARSELO.",False,renew,False,,3456.0,True,False,False,False,[],False,False,1600000.0,€,chalet,"Zona Carretera del Plantío, Majadahonda",Casa independiente en CL Maria Auxiliadora,Destacado,,True,True,independantHouse,,,,
109049865,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5d/f3/4a/1362737026.webp,33,en,190000.0,flat,sale,79.0,True,3,1,calle Leoncio Rojas,Madrid,Getafe,San Isidro,es,,40.3027748,-3.7295234,False,https://www.idealista.com/inmueble/109049865/,"Si buscas una vivienda con muchísimas posibilidades sin salir de tu zona, ¡este es tu momento! La entrada cuenta con un amplio hall que distribuye la casa: Cocina independiente, con acceso a una terraza interior y a un patio de uso privativo. Salón comedor de 21 m², muy luminoso gracias a su gran ventanal exterior, con parquet en buen estado y espacio suficiente para disfrutar de reuniones familiares. Baño completo, de buen tamaño, equipado con bañera y bidé. Tres dormitorios: uno doble con armario empotrado y dos individuales, todos con moqueta, calefacción y ventanas de doble hoja. La vivienda dispone de: - Paredes de gotelé - Ventanas de aluminio - Caldera de gas natural - Patio comunitario privativo - Ventanas exteriores con altura de 1,50 m  -Entreplanta con acceso desde portal adaptado a personas con movilidad reducida Una casa amplia, con luz y con infinitas posibilidades de actualización a tu gusto. En pleno barrio de San Isidro, cerca de todo tipo de comercios, supermercados, bancos, farmacias, colegios y paradas de autobus, así como carreteras principales.  *Se adjunta plano orientativo de la distribución actual de la vivienda, así como imágenes generadas con inteligencia artificial para mostrar una posible propuesta de reforma. Anuncio informativo no vinculante, sin validez comercial y sujeto a disponibilidad en la concesión. Este anuncio puede contener errores y el precio indicado puede sufrir variación sin previo aviso.",False,good,False,True,2405.0,True,False,False,False,[],False,False,190000.0,€,flat,"San Isidro, Getafe",Piso en calle Leoncio Rojas,Destacado,RP2362025140934,,,,,,,
